season,game_week,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,date_unix,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_name,away_name,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,league,temperature_celsius,wind_speed,humidity,clouds,pinnacle_ft_over15,pinnacle_ft_over25,pinnacle_ft_over35,pinnacle_1st_half_under15,pinnacle_1st_half_over15,pinnacle_1st_half_over05,pinnacle_1st_half_under05,pinnacle_corners_over_95,pinnacle_corners_under_95,pinnacle_btts_yes,pinnacle_btts_no,pinnacle_ft_1,pinnacle_ft_x,pinnacle_ft_2,pinnacle_corners_over_85,pinnacle_corners_under_85,date
2024-2025,30,3,2,5,5,2,7,3,5,0,1,4,2,6,1,10,3,16,13,54,46,King Power at Den Dreef Stadion (Heverlee),,3,6,2.35,2.98,3.23,1.3,1.89,3.35,1.67,2.1,1.41,1.73,2.6,2.0,1.4,3.0,2.75,1.36,5,1,1,2,1,3,2,1742146200,690,0,57,0,-1,2,1,3,0,2,2,3,4,2,3,1,3,5,4,1,67,43,88,89,1.4,0.65,2.05,1,0,1,0,0,0,1,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,75,33,68,OH Leuven,Sint-Truiden,1.55,0.72,1.79,0.64,1.17,1.07,61,25,1.16,1.09,2.25,36,True,True,True,True,True,False,True,Belgium_Pro_League,,11.5,49%,20%,,,,,,,,,,,,,,,,,2025-03-16 17:30:00
2024-2025,30,2,1,3,5,5,10,1,1,0,0,7,5,9,11,16,16,7,6,60,40,AFAS Stadion (Mechelen (Malines)),,1,1,1.72,3.84,4.4,1.25,1.77,3.1,1.75,2.0,1.46,1.85,2.45,1.85,1.36,2.75,3.0,1.4,3,0,0,2,1,3,0,1742146200,537,0,61,0,-1,2,1,2,2,3,3,4,6,1,0,0,1,1,1,1,56,47,118,91,1.91,1.7,3.61,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,90,50,93,KV Mechelen,FCV Dender EH,1.45,0.85,1.43,1.07,1.21,1.1,33,11,1.37,1.08,2.45,40,True,True,True,False,False,False,True,Belgium_Pro_League,,1.01,71%,44%,,,,,,,,,,,,,,,,,2025-03-16 17:30:00
2024-2025,3,1,0,1,4,3,7,3,1,0,0,5,0,10,3,15,3,14,6,41,59,Stade du Pays de Charleroi (Charleroi),,3,1,3.28,3.77,2.04,1.22,1.59,2.6,1.53,2.38,1.42,1.73,2.65,2.0,1.3,2.5,3.4,1.5,1,0,0,1,0,1,0,1723393800,529,0,0,0,-1,2,1,3,2,1,1,5,2,1,1,2,0,2,2,1,49,42,114,101,1.66,0.51,2.17,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,25,26,-1,-1,-1,1,0,1,0,0,0,50,Sporting Charleroi,KAA Gent,1.85,1.15,0.0,3.0,1.5,1.5,100,100,1.52,1.02,2.54,40,True,False,False,False,False,False,False,Belgium_Pro_League,,9.22,53%,0%,,,,,,,,,,,,,,,,,2024-08-11 16:30:00
2024-2025,6,1,1,2,1,5,6,4,3,0,0,8,10,7,3,15,13,18,10,48,52,Planet Group Arena (Gent),,4,3,2.43,3.45,2.63,1.2,1.71,2.6,1.57,2.25,1.42,1.73,2.65,2.0,1.29,2.38,3.3,1.53,2,1,1,0,0,0,2,1725199200,-1,0,50,0,-1,2,1,1,1,0,4,2,4,2,0,2,3,2,5,1,36,37,118,87,1.78,1.79,3.57,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,14,15,-1,-1,-1,1,5,11,50,50,25,75,KAA Gent,Royal Antwerp FC,1.25,1.35,1.5,1.5,1.5,1.2,50,50,1.5,1.04,2.54,40,True,True,False,False,False,False,True,Belgium_Pro_League,,10.54,40%,92%,,,,,,,,,,,,,,,,,2024-09-01 14:00:00
2024-2025,11,0,0,0,5,3,8,2,4,0,0,5,4,9,2,14,6,11,16,46,54,Stade Joseph Mariën (Bruxelles (Brussels)),,2,4,1.72,3.95,4.54,1.21,1.71,2.75,1.75,2.0,1.63,2.0,2.12,1.7,1.33,2.63,3.25,1.44,0,0,0,0,0,0,0,1729363500,-1,0,43,0,-1,-1,1,-1,-1,-1,-1,-1,-1,0,2,2,2,2,4,1,66,38,107,90,1.71,0.95,2.66,0,0,0,0,0,0,1,1,0,0,-1,-1,0,1,1,24,29,-1,-1,-1,1,6,14,45,55,23,45,Union Saint-Gilloise,KAA Gent,2.3,1.15,2.5,1.4,1.4,1.7,55,45,1.54,0.79,2.33,40,False,False,False,False,False,False,False,Belgium_Pro_League,,6.91,88%,75%,,,,,,,,,,,,,,,,,2024-10-19 18:45:00
2024-2025,12,0,2,2,1,6,7,2,2,0,0,0,3,4,7,4,10,13,15,41,59,Planet Group Arena (Gent),,2,2,3.21,3.59,2.17,1.16,1.52,2.36,1.5,2.5,1.53,1.89,2.32,1.8,1.29,2.25,3.5,1.57,2,0,0,0,2,2,0,1730050200,533,0,70,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,0,1,2,1,3,1,51,55,108,132,0.64,1.25,1.89,0,1,0,1,0,0,1,1,0,0,-1,-1,0,0,1,17,25,-1,-1,-1,1,8,5,70,100,80,100,KAA Gent,KRC Genk,1.25,1.7,2.0,1.8,1.64,2.27,30,0,1.59,1.81,3.4,40,True,True,False,False,False,False,False,Belgium_Pro_League,,4.18,78%,0%,,,,,,,,,,,,,,,,,2024-10-27 17:30:00
2024-2025,0,0,0,0,4,3,7,3,2,0,0,4,5,4,2,8,7,15,10,37,63,,,3,2,4.23,3.91,1.8,1.21,1.74,2.76,1.67,2.1,1.33,1.6,3.0,2.15,1.33,2.5,3.25,1.5,0,0,0,0,0,0,0,1730657700,-1,0,55,0,-1,2,1,0,0,0,1,0,1,1,1,2,1,2,3,1,29,57,67,130,1.0,1.22,2.22,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,24,22,-1,-1,-1,1,6,4,57,65,29,57,Beerschot-Wilrijk,KAA Gent,1.22,1.15,0.8,1.33,0.42,1.5,44,35,0.74,0.81,1.55,36,False,False,False,False,False,False,False,Belgium_Pro_League,,5.75,94%,75%,,,,,,,,,,,,,,,,,2024-11-03 18:15:00
2024-2025,15,6,0,6,3,5,8,0,3,0,2,11,4,5,1,16,5,7,17,64,36,Lotto Park (Bruxelles (Brussel)),,0,6,1.91,3.28,3.32,1.23,1.7,2.85,1.62,2.2,1.39,1.68,2.75,2.02,1.33,2.5,3.25,1.5,6,3,0,3,0,3,3,1732469400,61,0,36,0,-1,2,1,0,5,3,0,5,3,0,3,0,2,3,2,1,47,28,94,55,2.12,0.8,2.92,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,20,22,-1,-1,-1,1,4,5,36,57,29,50,RSC Anderlecht,KAA Gent,1.55,1.15,1.71,1.29,1.64,1.57,64,43,1.5,0.87,2.37,40,True,True,True,True,True,True,False,Belgium_Pro_League,,24.16,61%,0%,,,,,,,,,,,,,,,,,2024-11-24 17:30:00
2024-2025,16,2,2,4,7,4,11,4,3,0,0,8,6,8,5,16,11,6,9,51,49,Het Kuipje (Westerlo),,4,3,2.29,3.5,2.64,1.16,1.5,2.2,1.5,2.5,1.38,1.7,2.7,2.05,1.29,2.25,3.5,1.57,4,1,1,1,1,2,2,1733076900,-1,0,51,0,-1,2,1,2,4,5,0,6,5,0,0,4,3,0,7,1,59,49,102,61,2.0,1.46,3.46,0,1,0,1,0,0,1,1,0,0,2,1,0,0,1,21,24,-1,-1,-1,1,11,11,57,75,38,63,KVC Westerlo,KAA Gent,1.45,1.15,1.75,1.13,1.4,1.47,44,25,1.69,0.86,2.55,40,True,True,True,True,False,False,True,Belgium_Pro_League,,8.05,68%,100%,,,,,,,,,,,,,,,,,2024-12-01 18:15:00
2024-2025,19,0,1,1,4,8,12,3,3,0,0,1,9,5,7,6,16,11,11,40,60,Stade Maurice Dufrasne (Liège (Luik)),,3,3,2.78,3.28,2.47,1.32,1.98,3.52,1.8,1.95,1.48,1.77,2.43,1.92,1.44,3.0,2.63,1.36,1,0,0,0,1,1,0,1734879600,525,0,44,0,-1,2,1,0,4,4,4,4,8,2,0,1,3,2,4,1,24,60,83,157,0.63,2.09,2.72,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,21,25,-1,-1,-1,1,9,6,39,50,28,44,Standard Liège,KAA Gent,1.4,1.15,2.0,1.11,1.33,1.5,62,50,1.1,0.93,2.03,40,True,False,False,False,False,False,False,Belgium_Pro_League,,19.57,87%,75%,,,,,,,,,,,,,,,,,2024-12-22 15:00:00
2024-2025,21,1,0,1,7,4,11,0,1,0,0,7,5,12,5,19,10,15,11,35,65,Jan Breydelstadion (Brugge),,0,1,2.15,3.4,3.0,1.25,1.65,2.9,1.62,2.15,1.48,1.77,2.45,1.93,1.33,2.5,3.1,1.46,1,1,0,0,0,0,1,1736705700,2567,0,59,0,-1,2,1,4,2,3,2,6,5,0,0,0,1,0,1,1,59,45,125,108,2.12,1.32,3.44,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,74,26,53,Cercle Brugge,KV Mechelen,1.5,1.05,1.5,1.0,1.05,1.35,53,26,1.45,1.15,2.6,36,True,False,False,False,False,False,False,Belgium_Pro_League,,5.08,83%,63%,,,,,,,,,,,,,,,,,2025-01-12 18:15:00
2024-2025,21,0,0,0,5,1,6,3,2,0,0,3,1,5,5,8,6,9,9,52,48,DENDER Football Complex (Denderleeuw),,3,2,3.3,3.4,2.05,1.25,1.7,3.0,1.66,2.05,1.49,1.81,2.4,1.89,1.33,2.55,3.0,1.46,0,0,0,0,0,0,0,1736694000,-1,0,50,0,-1,2,1,0,1,5,0,1,5,3,1,0,1,4,1,1,47,50,105,124,1.07,0.83,1.9,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,17,26,1,9,9,1,12,6,40,60,30,60,FCV Dender EH,KAA Gent,1.4,1.15,1.2,1.3,1.35,1.5,60,40,0.94,1.05,1.99,40,False,False,False,False,False,False,False,Belgium_Pro_League,,1.39,97%,100%,,,,,,,,,,,,,,,,,2025-01-12 15:00:00
2024-2025,25,3,3,6,9,2,11,0,1,0,0,7,6,9,9,16,15,10,6,39,61,AFAS Stadion (Mechelen (Malines)),,0,1,2.37,3.35,2.86,1.25,1.79,3.0,1.62,2.2,1.47,1.75,2.48,1.95,1.36,2.63,3.0,1.44,6,1,1,2,2,4,2,1738957500,-1,0,46,0,-1,2,1,6,2,3,0,8,3,0,1,0,0,1,0,1,50,35,78,111,1.86,1.63,3.48,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,67,34,63,KV Mechelen,KAA Gent,1.45,1.15,1.5,1.25,1.13,1.5,50,33,1.38,1.14,2.52,40,True,True,True,True,True,True,True,Belgium_Pro_League,,14.97,76%,0%,,,,,,,,,,,,,,,,,2025-02-07 19:45:00
2024-2025,26,3,2,5,8,6,14,0,3,0,1,3,5,18,8,21,13,14,10,52,48,Planet Group Arena (Gent),,0,5,1.45,4.4,6.5,1.2,1.55,2.8,1.91,1.91,1.44,1.72,2.55,1.98,1.33,2.5,3.25,1.5,5,1,1,2,1,3,2,1739709000,525,0,46,0,-1,2,1,7,1,1,5,8,6,0,1,0,3,1,3,1,58,45,105,86,1.95,1.5,3.45,2,0,2,0,0,0,1,1,1,1,3,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,84,38,84,KAA Gent,Beerschot-Wilrijk,1.25,0.11,1.75,0.08,1.48,0.56,46,17,1.41,0.92,2.33,36,True,True,True,True,True,False,True,Belgium_Pro_League,,11.36,68%,11%,,,,,,,,,,,,,,,,,2025-02-16 12:30:00
2024-2025,28,1,1,2,-1,-1,-1,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Planet Group Arena (Gent),,2,1,3.56,3.65,1.94,1.22,1.82,2.8,1.62,2.2,1.57,1.94,2.23,1.76,1.3,2.5,3.4,1.5,2,0,1,1,0,1,1,1740841200,-1,0,62,0,-1,2,1,5,3,1,4,8,5,2,1,0,0,3,0,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,3,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,89,42,85,KAA Gent,Club Brugge,1.25,1.95,1.85,1.69,1.52,1.93,39,12,1.45,1.58,3.03,40,True,True,False,False,False,False,True,Belgium_Pro_League,,9.15,77%,99%,,,,,,,,,,,,,,,,,2025-03-01 15:00:00
2024-2025,1,0,0,0,4,8,12,3,2,1,0,1,6,8,19,9,25,10,11,35,65,King Power at Den Dreef Stadion (Heverlee),,4,2,2.99,2.85,2.6,1.42,2.15,4.2,1.95,1.8,1.35,1.64,2.74,2.07,1.5,3.5,2.5,1.29,0,0,0,0,0,0,0,1743191100,-1,0,50,0,-1,2,1,4,1,0,7,5,7,1,1,3,1,2,4,1,25,94,81,122,0.83,2.66,3.49,0,0,0,0,0,0,1,1,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,64,30,60,OH Leuven,Sporting Charleroi,1.55,1.14,1.87,1.0,1.23,1.23,67,37,1.17,1.28,2.45,40,False,False,False,False,False,False,False,Belgium_Pro_League,,12.66,92%,75%,,,,,,,,,,,,,,,,,2025-03-28 19:45:00
2024-2025,1,0,1,1,0,9,9,1,2,1,0,0,10,5,17,5,27,3,14,33,67,Olympisch Stadion (Antwerp (Anvers)),,3,2,3.14,3.45,2.16,1.25,1.75,2.95,1.67,2.1,1.3,1.56,2.97,2.21,1.36,2.63,3.0,1.44,1,0,0,0,1,1,0,1743260400,532,0,67,0,-1,2,1,0,3,0,6,3,6,1,0,1,2,1,3,1,22,92,67,121,0.48,3.05,3.54,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,64,83,37,80,Beerschot-Wilrijk,Sint-Truiden,1.22,0.72,1.07,0.6,0.6,1.03,37,17,1.17,1.06,2.23,36,True,False,False,False,False,False,False,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2025-03-29 15:00:00
2024-2025,1,2,2,4,8,6,14,0,1,0,0,5,6,9,8,14,14,9,8,32,68,Stade Maurice Dufrasne (Liège (Luik)),,0,1,2.73,3.16,2.58,1.34,1.85,3.66,1.8,1.95,1.33,1.7,2.83,2.05,1.44,3.25,2.63,1.33,4,2,1,0,1,1,3,1743268500,-1,0,40,0,-1,2,1,4,4,4,2,8,6,0,0,0,1,0,1,1,50,41,67,122,1.59,1.61,3.2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,47,17,57,Standard Liège,KV Mechelen,1.4,1.05,1.67,1.0,1.3,1.27,70,54,1.11,1.37,2.48,40,True,True,True,True,False,False,True,Belgium_Pro_League,,5.75,61%,20%,,,,,,,,,,,,,,,,,2025-03-29 17:15:00
2024-2025,1,5,1,6,5,4,9,2,2,0,1,9,3,6,4,15,7,7,9,49,51,Stade Joseph Mariën (Bruxelles (Brussels)),,2,3,1.56,4.1,5.4,1.24,1.67,2.85,1.8,1.95,1.4,1.7,2.64,2.05,1.33,2.63,3.25,1.44,6,3,1,2,0,2,4,1743277500,2572,0,54,0,-1,2,1,2,1,3,3,3,6,1,2,1,1,3,2,1,58,22,118,66,2.0,0.82,2.82,1,0,1,0,0,0,1,1,1,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,70,30,73,Union Saint-Gilloise,Royal Antwerp FC,2.3,1.35,2.2,1.27,1.83,1.53,53,30,1.7,1.07,2.77,40,True,True,True,True,True,True,True,Belgium_Pro_League,,5.75,83%,0%,,,,,,,,,,,,,,,,,2025-03-29 19:45:00
2024-2025,1,2,0,2,7,2,9,0,2,0,0,9,1,11,3,20,4,13,15,52,48,Jan Breydelstadion (Brugge),,0,2,1.64,3.55,5.6,1.25,1.82,2.97,1.8,1.95,1.52,1.91,2.3,1.8,1.36,2.63,3.0,1.44,2,1,0,1,0,1,1,1743334200,95,0,50,0,-1,2,1,5,0,2,2,5,4,0,1,0,1,1,1,1,62,30,126,82,2.34,0.55,2.89,0,0,0,0,0,0,1,1,0,0,3,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,80,37,67,Club Brugge,RSC Anderlecht,2.15,1.5,2.2,1.6,1.97,1.7,54,20,1.95,1.25,3.2,40,True,True,False,False,False,False,False,Belgium_Pro_League,,16.8,69%,11%,,,,,,,,,,,,,,,,,2025-03-30 11:30:00
2024-2025,1,2,2,4,2,4,6,2,2,1,1,3,2,3,8,6,10,15,14,40,60,Guldensporenstadion (Kortrijk),,4,3,2.8,3.06,2.59,1.42,1.91,4.2,1.8,1.95,1.35,1.64,2.74,2.07,1.44,3.4,2.63,1.3,4,1,0,1,2,3,1,1743343200,-1,0,50,0,-1,2,1,1,3,1,1,4,2,1,0,2,3,1,5,1,21,41,83,115,0.75,1.08,1.84,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,80,30,83,KV Kortrijk,Cercle Brugge,1.22,0.67,1.13,0.73,0.87,1.07,53,20,1.3,1.28,2.58,36,True,True,True,True,False,False,True,Belgium_Pro_League,,1.99,62%,13%,,,,,,,,,,,,,,,,,2025-03-30 14:00:00
2024-2025,1,4,0,4,4,5,9,1,0,0,0,8,3,6,0,14,3,13,12,51,49,Cegeka Arena (Genk),,1,0,1.6,3.85,5.4,1.2,1.6,2.63,1.62,2.2,1.4,1.77,2.64,1.95,1.29,2.38,3.5,1.53,4,1,0,3,0,3,1,1743352200,533,0,37,0,-1,2,1,0,3,4,2,3,6,1,0,0,0,1,0,1,49,55,96,93,1.8,0.81,2.61,2,0,0,0,2,0,1,1,0,0,0,0,0,0,1,22,19,1,10,13,1,3,10,43,57,24,43,KRC Genk,KAA Gent,2.35,1.15,2.73,1.33,2.27,1.5,57,44,1.67,1.21,2.88,40,True,True,True,True,False,False,False,Belgium_Pro_League,,14.97,56%,40%,,,,,,,,,,,,,,,,,2025-03-30 16:30:00
2024-2025,1,1,0,1,8,8,16,0,3,0,0,10,4,9,9,19,13,10,15,54,46,DENDER Football Complex (Denderleeuw),,0,3,2.62,3.59,2.44,1.22,1.65,2.6,1.57,2.25,1.42,1.77,2.57,1.95,1.33,2.5,3.25,1.5,1,1,0,0,0,0,1,1743354900,669388,0,57,0,-1,2,1,4,2,4,6,6,10,0,0,0,3,0,3,1,63,44,111,109,2.35,1.43,3.78,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,63,30,74,FCV Dender EH,KVC Westerlo,1.4,1.1,1.13,1.0,1.07,1.23,54,37,1.02,1.44,2.46,40,True,False,False,False,False,False,False,Belgium_Pro_League,,17.69,59%,27%,,,,,,,,,,,,,,,,,2025-03-30 17:15:00
2024-2025,2,5,2,7,4,1,5,0,1,0,0,10,5,10,5,20,10,5,8,52,48,AFAS Stadion (Mechelen (Malines)),,0,1,1.67,3.91,4.6,1.25,1.77,3.0,1.7,2.05,1.52,1.84,2.33,1.84,1.36,2.63,3.0,1.44,7,4,0,1,2,3,4,1743792300,537,0,64,0,-1,2,1,2,1,2,0,3,2,0,0,0,1,0,1,1,50,47,95,104,2.32,1.33,3.65,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,70,90,47,87,KV Mechelen,FCV Dender EH,1.45,0.85,1.53,1.0,1.26,1.13,30,10,1.41,1.12,2.53,40,True,True,True,True,True,True,True,Belgium_Pro_League,,8.05,46%,0%,,,,,,,,,,,,,,,,,2025-04-04 18:45:00
2024-2025,2,2,1,3,8,6,14,2,0,0,0,9,3,12,7,21,10,8,7,37,63,Jan Breydelstadion (Brugge),,2,0,1.55,4.0,5.7,1.28,1.89,3.25,2.0,1.75,1.36,1.63,2.9,2.1,1.36,2.75,3.0,1.4,3,1,0,1,1,2,1,1743861600,2567,0,47,0,-1,2,1,0,3,8,3,3,11,2,0,0,0,2,0,1,53,39,95,92,2.33,1.13,3.46,0,0,0,0,0,0,1,1,1,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,70,30,63,Cercle Brugge,Beerschot-Wilrijk,1.5,0.11,1.4,0.13,1.06,0.58,50,30,1.67,1.04,2.71,36,True,True,True,False,False,False,True,Belgium_Pro_League,,15.57,51%,5%,,,,,,,,,,,,,,,,,2025-04-05 14:00:00
2024-2025,2,2,2,4,6,10,16,2,2,0,0,4,5,10,13,14,18,10,8,52,48,Het Kuipje (Westerlo),,2,2,1.97,3.58,3.55,1.25,1.79,3.0,1.67,2.1,1.39,1.71,2.75,2.0,1.36,2.75,3.0,1.4,4,0,0,2,2,4,0,1743869700,-1,0,57,0,-1,2,1,4,6,2,4,10,6,0,0,2,2,0,4,1,55,46,91,85,1.56,1.81,3.37,0,0,0,0,0,0,1,1,0,0,1,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,87,50,83,KVC Westerlo,OH Leuven,1.45,0.7,1.47,0.6,1.19,1.23,50,14,1.7,1.06,2.76,40,True,True,True,True,False,False,True,Belgium_Pro_League,,8.99,39%,17%,,,,,,,,,,,,,,,,,2025-04-05 16:15:00
2024-2025,2,0,3,3,4,5,9,1,1,0,0,3,6,4,10,7,16,10,11,64,36,Planet Group Arena (Gent),,1,1,3.98,3.64,1.84,1.22,1.75,2.7,1.67,2.1,1.42,1.75,2.65,1.95,1.33,2.63,3.25,1.44,3,0,3,0,0,0,3,1743878700,2572,0,57,0,-1,2,1,0,2,4,3,2,7,0,0,1,1,0,2,1,47,46,120,57,1.01,1.75,2.76,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,83,30,73,KAA Gent,Union Saint-Gilloise,1.25,1.85,1.67,1.47,1.45,1.87,57,17,1.41,1.28,2.69,40,True,True,True,False,False,False,False,Belgium_Pro_League,,12.26,56%,100%,,,,,,,,,,,,,,,,,2025-04-05 18:45:00
2024-2025,2,2,3,5,2,4,6,2,2,0,0,2,9,6,7,8,16,13,12,48,52,Bosuilstadion (Deurne),,2,2,3.83,3.82,1.83,1.23,1.7,2.78,1.67,2.1,1.56,1.92,2.23,1.78,1.33,2.63,3.25,1.44,5,0,3,2,0,2,3,1743939000,95,0,67,0,-1,2,1,1,2,1,2,3,3,0,0,2,2,0,4,1,42,34,95,89,0.96,1.89,2.85,0,0,0,0,0,0,1,1,0,1,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,73,87,40,80,Royal Antwerp FC,Club Brugge,1.33,1.95,1.8,1.73,1.48,2.0,27,13,1.61,1.56,3.17,40,True,True,True,True,True,False,True,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2025-04-06 11:30:00
2024-2025,2,0,3,3,4,1,5,3,2,0,0,5,3,5,7,10,10,14,14,51,49,Daio Wasabi Stayen Stadium (Sint-Truiden (St.-Trond)),,3,2,1.87,3.63,3.86,1.25,1.77,2.94,1.7,2.05,1.35,1.57,2.9,2.2,1.36,2.63,3.0,1.44,3,0,3,0,0,0,3,1743948000,536,0,67,0,-1,2,1,2,1,2,0,3,2,1,0,2,2,1,4,1,44,51,91,125,1.31,1.22,2.53,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,63,90,40,83,Sint-Truiden,KV Kortrijk,1.56,0.83,1.47,0.6,1.1,0.87,37,10,1.41,1.08,2.49,36,True,True,True,False,False,False,False,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2025-04-06 14:00:00
2024-2025,2,1,2,3,4,3,7,2,2,0,0,4,4,7,7,11,11,11,11,48,52,Lotto Park (Bruxelles (Brussel)),,2,2,2.7,3.28,2.54,1.26,1.89,3.13,1.7,2.05,1.61,1.98,2.15,1.72,1.4,2.75,2.75,1.4,3,0,1,1,1,2,1,1743957000,533,0,50,0,-1,2,1,1,1,3,2,2,5,1,0,1,2,1,3,1,33,32,71,73,1.21,1.21,2.42,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,64,90,53,77,RSC Anderlecht,KRC Genk,1.55,1.7,1.8,1.8,1.65,2.29,37,10,1.52,1.56,3.08,40,True,True,True,False,False,False,True,Belgium_Pro_League,,10.36,30%,0%,,,,,,,,,,,,,,,,,2025-04-06 16:30:00
2024-2025,2,1,0,1,3,2,5,1,1,0,0,3,2,10,6,13,8,6,11,55,45,Stade du Pays de Charleroi (Charleroi),,1,1,1.85,3.39,4.3,1.35,1.98,3.8,1.95,1.8,1.55,1.9,2.25,1.79,1.44,3.25,2.63,1.33,1,1,0,0,0,0,1,1743959700,529,0,37,0,-1,2,1,2,1,1,1,3,2,0,0,1,1,0,2,1,43,43,126,110,1.35,0.97,2.32,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,67,24,64,Sporting Charleroi,Standard Liège,1.85,0.9,1.47,0.93,1.23,1.29,63,34,1.55,0.95,2.5,40,True,False,False,False,False,False,False,Belgium_Pro_League,,14.97,33%,0%,,,,,,,,,,,,,,,,,2025-04-06 17:15:00
