league,season,game_week,home_name,away_name,date,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,pinnacle_ft_2,pinnacle_ft_1,pinnacle_ft_x,pinnacle_ft_over35,pinnacle_ft_over15,pinnacle_ft_over25,pinnacle_1st_half_over15,pinnacle_1st_half_under15,pinnacle_btts_yes,pinnacle_btts_no,pinnacle_corners_over_95,pinnacle_corners_under_95,pinnacle_1st_half_under05,pinnacle_1st_half_over05,pinnacle_corners_over_85,pinnacle_corners_under_85
Sweden_Allsvenskan_2025,2025,18,Hammarby,Mjällby,2025-05-22 17:00:00,1,2,3,10,3,13,0,2,0,0,7,5,19,4,26,9,10,18,55,45,Tele2 Arena,"Johanneshov, Stockholm",0,2,1.7,3.85,4.75,1.22,1.67,2.83,1.7,2.1,1.29,1.5,3.34,2.43,1.29,2.57,3.2,1.54,3,1,1,0,1,1,2,671,0,60,0,-1,2,1,8,0,2,3,8,5,0,0,0,2,0,2,1,72,27,88,59,2.63,1.11,3.75,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,21,13,1,18,10,1,4,14,70,100,70,90,2.47,2.53,2.6,2.0,2.1,2.3,30,0,1.97,1.53,3.5,30,True,True,True,False,False,False,True,4.81,1.69,4.21,2.83,1.23,1.72,2.57,1.54,1.69,2.24,1.57,2.32,3.36,1.35,,
Sweden_Allsvenskan_2025,2025,11,Värnamo,Öster,2025-05-24 13:00:00,1,1,2,6,2,8,1,4,0,0,3,1,12,8,15,9,11,11,39,61,Finnvedsvallen,"Sandgatan, Värnamo",1,4,2.02,3.55,4.0,1.33,2.0,3.6,1.85,1.88,1.19,1.48,4.0,2.97,1.48,3.04,2.74,1.35,2,1,0,0,1,1,1,-1,0,50,0,-1,2,1,2,1,4,1,3,5,1,1,0,3,2,3,1,47,54,93,117,1.5,1.04,2.54,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,26,31,1,11,11,1,8,13,50,60,30,60,0.73,0.93,0.2,0.6,0.2,0.7,50,40,1.37,0.84,2.21,30,True,True,False,False,False,False,True,3.80,2.10,3.40,4.06,1.39,2.23,,,1.97,1.88,,,,,,
Sweden_Allsvenskan_2025,2025,11,GAIS,Sirius,2025-05-24 15:30:00,2,1,3,9,2,11,2,3,0,0,10,4,18,5,28,9,16,10,54,46,,,2,3,2.02,3.3,3.4,1.26,1.9,3.45,1.67,2.1,1.18,1.56,4.05,2.88,1.32,2.61,3.0,1.42,3,0,0,2,1,3,0,679,0,75,0,-1,2,1,4,1,5,1,5,6,1,1,1,2,2,3,1,82,26,158,61,3.06,1.04,4.1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,28,28,1,10,16,1,7,17,30,88,43,78,1.87,1.07,1.25,1.0,1.2,0.9,70,13,1.82,1.23,3.05,30,True,True,True,False,False,False,True,3.62,2.04,3.74,3.01,1.26,1.82,2.75,1.48,1.69,2.23,,,3.28,1.36,,
Sweden_Allsvenskan_2025,2025,11,Halmstad,Elfsborg,2025-05-25 12:00:00,1,4,5,3,3,6,1,1,0,0,1,5,11,8,12,13,16,8,54,46,,,1,1,4.2,3.5,1.65,1.25,1.77,3.1,1.8,2.0,1.35,1.64,2.7,2.21,1.36,2.65,3.0,1.42,5,1,2,0,2,2,3,663,0,43,0,-1,2,1,2,0,1,3,2,4,1,0,0,1,1,1,1,33,59,94,107,1.07,1.6,2.67,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,18,12,1,8,15,1,3,8,53,65,43,53,1.2,1.07,1.2,1.5,1.0,2.2,48,35,1.3,1.45,2.75,30,True,True,True,True,True,False,True,1.72,4.97,3.91,3.12,1.28,1.87,2.80,1.46,1.79,2.09,1.83,1.98,3.22,1.37,1.46,2.58
Sweden_Allsvenskan_2025,2025,11,IFK Göteborg,Malmö FF,2025-05-25 12:00:00,1,0,1,2,8,10,2,3,0,0,1,1,3,8,4,9,14,26,40,60,,,2,3,3.5,3.35,2.51,1.2,1.81,2.74,1.57,2.37,1.27,1.44,3.45,2.62,1.3,2.51,3.25,1.49,1,0,0,1,0,1,0,665,0,50,0,-1,2,1,2,1,0,7,3,7,1,1,1,2,2,3,1,65,51,101,110,0.8,1.02,1.82,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,21,31,1,26,13,1,6,8,40,60,40,60,1.47,1.6,0.8,1.6,1.3,1.73,60,40,1.5,1.46,2.96,30,True,False,False,False,False,False,False,2.52,2.83,3.54,2.89,1.24,1.77,2.69,1.49,1.62,2.37,1.56,2.34,3.33,1.35,,
Sweden_Allsvenskan_2025,2025,11,Djurgården,Häcken,2025-05-25 14:30:00,1,1,2,7,1,8,1,3,0,0,5,4,7,8,12,12,8,13,46,54,Tele2 Arena,"Johanneshov, Stockholm",1,3,1.89,3.8,3.85,1.2,1.71,2.8,1.62,2.18,1.3,1.65,3.05,2.3,1.31,2.5,3.04,1.5,2,0,0,1,1,2,0,-1,0,33,0,-1,2,1,2,1,5,0,3,5,0,0,1,3,0,4,1,63,45,90,92,1.56,1.37,2.93,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,30,17,1,13,8,1,5,14,23,70,23,80,1.67,1.27,1.0,1.5,1.22,1.4,78,30,1.47,1.62,3.09,30,True,True,False,False,False,False,True,3.20,2.25,3.63,2.93,1.23,1.78,2.68,1.50,1.62,2.38,1.65,2.19,3.35,1.35,,
Sweden_Allsvenskan_2025,2025,11,Brommapojkarna,AIK,2025-05-25 14:30:00,0,1,1,7,3,10,0,4,0,1,5,2,9,8,14,10,8,23,63,37,Grimsta IP,"Gulddragargränd 100, Hässelby-Vällingby, Stockholm",0,5,3.3,3.4,2.1,1.25,1.83,2.8,1.67,2.1,1.21,1.57,3.65,2.7,1.36,2.62,2.9,1.45,1,0,1,0,0,0,1,661,0,42,0,-1,2,1,6,2,1,1,8,2,0,1,0,4,1,4,1,43,42,98,87,1.55,1.08,2.63,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,24,22,1,22,8,1,10,18,33,59,0,42,0.8,1.4,1.0,2.0,1.11,2.09,67,42,1.76,1.16,2.92,30,True,False,False,False,False,False,False,2.23,3.30,3.55,3.15,1.27,1.87,2.84,1.45,1.67,2.27,1.50,2.47,3.17,1.38,,
Sweden_Allsvenskan_2025,2025,11,Norrköping,Mjällby,2025-05-26 17:00:00,1,1,2,6,7,13,3,2,0,0,5,6,12,13,17,19,15,16,42,58,,,3,2,3.65,3.5,1.9,1.2,1.57,2.38,1.5,2.68,1.21,1.46,3.3,2.74,1.25,2.21,3.5,1.6,2,0,1,1,0,1,1,-1,0,72,0,-1,2,1,2,4,4,3,6,7,2,2,1,0,4,1,1,33,64,68,99,1.66,2.08,3.73,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,19,26,1,16,15,1,7,10,90,100,62,80,1.07,2.53,1.2,2.17,1.3,2.36,10,0,1.6,1.46,3.06,30,True,True,False,False,False,False,True,1.87,4.03,3.96,2.37,1.16,1.56,2.32,1.63,1.50,2.68,1.49,2.51,,,,
Sweden_Allsvenskan_2025,2025,11,Hammarby,Degerfors,2025-05-26 17:10:00,1,0,1,4,2,6,2,0,0,0,2,2,11,11,13,13,8,14,70,30,Tele2 Arena,"Johanneshov, Stockholm",2,0,1.35,5.0,8.5,1.15,1.47,2.3,1.72,2.1,1.24,1.42,3.55,2.71,1.22,2.15,3.75,1.62,1,0,0,1,0,1,0,655,0,55,0,-1,2,1,2,0,2,2,2,4,0,0,2,0,0,2,1,67,43,169,74,1.47,1.27,2.73,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,15,17,1,14,8,1,11,7,65,100,54,82,2.47,1.47,2.17,1.8,1.91,1.3,35,0,2.08,1.35,3.43,30,True,False,False,False,False,False,False,7.68,1.40,5.13,2.40,1.17,1.54,,,1.72,2.19,,,,,,
Sweden_Allsvenskan_2025,2025,6,Brommapojkarna,Djurgården,2025-05-29 16:00:00,0,1,1,6,6,12,3,3,0,0,3,1,12,7,15,8,10,18,49,51,Grimsta IP,"Gulddragargränd 100, Hässelby-Vällingby, Stockholm",3,3,2.49,3.7,2.7,1.18,1.57,2.4,1.5,2.4,1.4,1.83,2.95,2.21,1.27,2.4,3.4,1.52,1,0,1,0,0,0,1,659,0,25,0,-1,2,1,3,5,3,1,8,4,1,0,2,3,1,5,1,46,41,99,71,1.49,0.87,2.37,0,0,0,0,0,0,1,1,0,0,1,2,0,0,1,22,20,1,18,10,1,6,16,38,63,25,63,0.8,1.6,0.75,1.5,1.0,1.2,63,38,1.69,1.11,2.8,30,True,False,False,False,False,False,False,3.03,2.30,3.71,2.66,1.20,1.68,2.49,1.57,1.57,2.47,1.58,2.29,3.32,1.35,1.47,2.56
Sweden_Allsvenskan_2025,2025,12,Elfsborg,Hammarby,2025-05-31 13:00:00,0,2,2,3,4,7,3,0,0,0,2,8,9,13,11,21,15,13,31,69,Borås Arena,"Ălgårdsvägen 32, Borås",3,0,2.45,3.6,2.7,1.2,1.8,2.92,1.62,2.2,1.27,1.55,3.05,2.3,1.33,2.6,3.0,1.44,2,0,0,0,2,2,0,655,0,45,0,-1,2,1,0,2,3,2,2,5,1,0,2,0,1,2,1,40,80,59,120,1.12,2.46,3.58,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,15,12,1,13,15,1,9,8,54,90,54,70,1.6,1.67,2.67,1.6,2.27,2.0,47,10,1.53,1.74,3.27,30,True,True,False,False,False,False,False,2.97,2.40,3.57,2.99,1.25,1.81,2.70,1.49,1.65,2.31,1.56,2.34,3.33,1.35,,
Sweden_Allsvenskan_2025,2025,12,Degerfors,Öster,2025-05-31 13:00:00,1,2,3,4,3,7,0,2,0,0,4,3,12,4,16,7,9,14,57,43,Stora Valla,"Stora Vallavägen 1, Degerfors",0,2,2.06,3.7,4.45,1.25,1.94,3.4,1.77,1.87,1.2,1.32,4.0,2.56,1.38,2.75,3.04,1.37,3,1,2,0,0,0,3,683,0,47,0,-1,2,1,3,2,1,1,5,2,0,0,0,2,0,2,1,81,33,123,81,1.88,0.9,2.78,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,24,22,1,13,9,1,5,11,29,55,39,65,0.53,0.93,0.8,0.67,1.18,0.73,72,45,1.46,0.88,2.34,30,True,True,True,False,False,False,True,4.81,1.75,3.88,3.32,1.29,1.94,2.91,1.43,1.81,2.06,1.46,2.56,3.12,1.39,,
Sweden_Allsvenskan_2025,2025,12,Norrköping,GAIS,2025-05-31 13:00:00,0,3,3,4,6,10,1,4,0,0,1,5,9,16,10,21,10,20,50,50,,,1,4,3.4,3.75,2.1,1.18,1.62,2.45,1.55,2.3,1.15,1.31,4.3,3.04,1.3,2.35,3.3,1.55,3,0,1,0,2,2,1,679,0,67,0,-1,2,1,3,3,1,3,6,4,0,1,1,3,1,4,1,24,66,88,116,0.88,2.15,3.03,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,20,27,1,20,10,1,10,6,42,92,25,59,1.07,1.6,1.17,1.17,1.27,1.36,58,9,1.61,1.4,3.01,30,True,True,True,False,False,False,False,2.10,3.40,3.80,2.67,1.20,1.67,2.51,1.56,1.56,2.52,,,3.38,1.34,,
Sweden_Allsvenskan_2025,2025,12,Brommapojkarna,IFK Göteborg,2025-06-01 12:00:00,1,3,4,3,3,6,5,5,0,0,2,5,8,9,10,14,21,23,43,57,Grimsta IP,"Gulddragargränd 100, Hässelby-Vällingby, Stockholm",5,5,2.5,3.25,2.45,1.22,1.72,2.56,1.57,2.25,1.22,1.7,3.5,2.5,1.32,2.4,3.2,1.52,4,0,2,1,1,2,2,665,0,30,0,-1,2,1,1,1,2,2,2,4,2,2,3,3,4,6,1,47,46,80,110,1.11,1.57,2.69,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,22,21,1,22,21,1,8,8,40,50,30,80,0.8,1.93,0.6,1.8,0.91,1.45,60,50,1.64,1.21,2.85,30,True,True,True,True,False,False,True,2.62,2.70,3.57,2.81,1.22,1.74,2.66,1.51,1.60,2.43,1.49,2.49,3.36,1.34,,
Sweden_Allsvenskan_2025,2025,12,Malmö FF,Häcken,2025-06-01 12:00:00,3,0,3,8,4,12,1,5,0,0,4,1,11,6,15,7,16,22,56,44,,,1,5,1.76,4.3,4.2,1.16,1.74,2.42,1.67,2.18,1.21,1.54,3.99,2.78,1.3,2.4,3.2,1.52,3,2,0,1,0,1,2,656,0,45,0,-1,2,1,6,2,2,2,8,4,1,3,0,2,4,2,1,69,40,81,79,1.72,0.81,2.53,0,0,0,0,0,0,1,1,1,0,5,0,0,0,1,19,16,1,22,16,1,7,9,35,92,19,65,1.67,1.27,1.83,1.4,1.58,1.36,65,9,2.13,1.57,3.7,30,True,True,True,False,False,False,False,4.86,1.71,4.03,2.78,1.24,1.74,2.59,1.53,1.72,2.18,1.48,2.53,,,,
Sweden_Allsvenskan_2025,2025,12,Halmstad,Djurgården,2025-06-01 12:00:00,1,0,1,1,5,6,2,3,0,0,6,4,8,10,14,14,14,13,36,64,,,2,3,3.85,3.2,1.99,1.33,2.0,3.6,1.87,1.85,1.75,2.25,1.95,1.58,1.48,3.08,2.81,1.38,1,0,0,1,0,1,0,657,0,44,0,-1,2,1,0,1,1,4,1,5,0,1,2,2,1,4,1,44,45,83,101,1.62,1.49,3.11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,12,20,1,12,14,1,8,12,62,72,54,82,1.2,1.6,1.0,1.8,0.91,1.36,39,29,1.26,1.07,2.33,30,True,False,False,False,False,False,False,1.94,4.33,3.46,3.83,1.36,2.15,,,1.94,1.91,2.27,1.58,,,1.82,1.99
Sweden_Allsvenskan_2025,2025,12,Mjällby,Värnamo,2025-06-01 14:30:00,2,0,2,6,4,10,1,3,0,0,7,2,10,17,17,19,11,15,63,37,Strandvallen,"Campingvägen 44, Hällevik, Sölvesborg",1,3,1.4,4.4,7.0,1.18,1.64,2.56,1.8,2.02,1.26,1.55,2.95,2.29,1.26,2.3,3.77,1.62,2,0,0,2,0,2,0,671,0,60,0,-1,2,1,3,1,3,3,4,6,1,0,0,3,1,3,1,57,49,127,80,1.98,1.69,3.67,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,24,25,1,15,11,1,11,9,40,70,30,90,2.47,0.33,2.6,0.2,2.25,0.27,60,30,1.33,1.48,2.81,30,True,True,False,False,False,False,False,7.83,1.40,5.08,2.55,1.19,1.60,2.38,1.62,1.84,2.02,1.58,2.29,3.39,1.34,,
Sweden_Allsvenskan_2025,2025,12,Sirius,AIK,2025-06-01 14:30:00,3,1,4,1,9,10,2,3,0,0,4,3,5,10,9,13,10,11,40,60,Studenternas IP,"Ulleråkersvägen 6, Uppsala",2,3,2.92,3.35,2.44,1.33,2.13,3.6,1.91,1.8,1.27,1.51,3.14,2.32,1.42,3.27,2.66,1.34,4,2,0,1,1,2,2,662,0,42,0,-1,2,1,0,3,1,6,3,7,0,1,2,2,1,4,1,28,62,50,129,1.05,1.49,2.54,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,18,28,1,11,10,1,11,11,35,62,20,59,1.53,1.4,0.8,2.14,0.82,2.17,66,39,1.58,1.15,2.73,30,True,True,True,True,False,False,True,2.19,3.68,3.28,4.24,1.41,2.30,3.41,1.34,1.99,1.86,1.56,2.35,2.72,1.48,,
Sweden_Allsvenskan_2025,2025,13,Hammarby,Halmstad,2025-06-28 13:00:00,2,0,2,7,2,9,1,2,0,0,13,0,17,5,30,5,9,14,67,33,Tele2 Arena,"Johanneshov, Stockholm",1,2,1.25,5.25,11.0,1.17,1.5,2.25,1.85,1.83,1.32,1.6,2.8,2.17,1.23,2.35,3.5,1.64,2,1,0,1,0,1,1,655,0,32,0,-1,2,1,4,0,3,2,4,5,0,1,1,1,1,2,1,82,15,156,57,3.39,0.43,3.82,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,10,15,1,14,9,1,6,11,42,73,49,56,2.47,1.13,2.29,0.8,2.08,1.08,59,27,1.99,0.79,2.78,30,True,True,False,False,False,False,False,10.45,1.26,6.22,2.33,1.17,1.53,,,,,,,,,,
Sweden_Allsvenskan_2025,2025,13,Öster,Sirius,2025-06-28 15:30:00,2,2,4,6,12,18,3,0,0,0,7,5,8,14,15,19,14,16,49,51,,,3,0,2.5,3.2,2.24,1.25,1.8,2.8,1.65,2.15,1.27,1.46,3.3,2.5,1.35,2.55,3.0,1.48,4,0,0,2,2,4,0,-1,0,60,0,-1,2,1,3,9,3,3,12,6,0,0,3,0,0,3,1,28,46,70,98,1.64,1.88,3.52,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,15,29,1,16,14,1,7,5,44,80,35,54,0.8,1.07,0.8,0.83,0.92,1.0,57,20,0.94,1.2,2.14,30,True,True,True,True,False,False,True,2.61,2.70,3.45,2.98,1.24,1.83,2.75,1.46,,,1.46,2.56,3.22,1.35,,
Sweden_Allsvenskan_2025,2025,13,Degerfors,Brommapojkarna,2025-06-29 12:00:00,0,3,3,10,4,14,1,1,0,0,0,5,14,5,14,10,12,10,72,28,Stora Valla,"Stora Vallavägen 1, Degerfors",1,1,2.27,3.45,2.9,1.22,1.66,2.5,1.57,2.25,1.21,1.42,3.75,2.55,1.29,2.4,3.1,1.5,3,0,1,0,2,2,1,672,0,59,0,-1,2,1,6,3,4,1,9,5,0,0,1,1,0,2,1,78,23,152,49,1.46,1.15,2.61,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,33,21,1,10,12,1,8,11,50,75,42,67,0.53,1.27,0.67,1.17,1.08,0.83,50,25,1.53,1.69,3.22,30,True,True,True,False,False,False,False,3.05,2.27,3.64,,,,2.56,1.52,,,1.47,2.55,,,,
Sweden_Allsvenskan_2025,2025,13,AIK,IFK Göteborg,2025-06-29 12:00:00,3,0,3,2,5,7,1,2,0,0,5,0,10,10,15,10,6,11,40,60,Friends Arena,"Råsta Strandväg 1, Solna",1,2,2.15,3.15,3.55,1.44,2.25,4.33,1.95,1.75,1.28,1.6,3.2,2.25,1.5,3.3,2.42,1.31,3,2,0,1,0,1,2,661,0,45,0,-1,2,1,1,2,1,3,3,4,1,1,0,1,2,1,1,43,42,90,96,1.61,0.94,2.55,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,24,29,1,11,6,1,11,7,54,64,54,80,1.8,1.93,2.2,2.0,2.0,1.58,47,37,1.54,1.27,2.81,30,True,True,True,False,False,False,False,3.58,2.21,3.22,4.34,1.42,2.32,3.41,1.32,,,1.58,2.29,2.66,1.48,,
Sweden_Allsvenskan_2025,2025,13,Värnamo,Elfsborg,2025-06-29 14:30:00,0,0,0,9,8,17,0,2,0,0,4,3,14,8,18,11,9,15,50,50,Finnvedsvallen,"Sandgatan, Värnamo",0,2,3.7,3.6,1.95,1.19,1.76,2.62,1.62,2.2,1.32,1.7,3.35,2.38,1.31,2.5,3.04,1.48,0,0,0,0,0,0,0,-1,0,62,0,-1,-1,1,-1,-1,-1,-1,-1,-1,0,1,0,1,1,1,1,63,33,101,78,1.87,1.15,3.01,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,1,35,30,1,15,9,1,9,12,54,72,37,62,0.73,1.07,0.33,1.8,0.25,2.08,47,29,1.39,1.48,2.87,30,False,False,False,False,False,False,False,1.98,3.76,3.66,2.86,1.23,1.76,2.65,1.49,,,1.57,2.28,3.33,1.34,,
Sweden_Allsvenskan_2025,2025,13,Häcken,GAIS,2025-06-29 14:30:00,1,3,4,1,4,5,1,1,0,0,1,7,2,15,3,22,5,16,57,43,Bravida Arena,"Inlandsgatan 48, Göteborg",1,1,2.7,3.45,2.39,1.23,1.75,2.8,1.62,2.25,1.27,1.42,4.0,2.65,1.33,2.5,3.0,1.48,4,0,2,1,1,2,2,679,0,54,0,-1,2,1,1,2,0,2,3,2,1,0,0,1,1,1,1,27,85,89,112,0.47,2.48,2.95,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,17,25,1,16,5,1,11,7,40,93,7,62,1.07,1.6,1.33,1.43,1.25,1.5,61,7,1.84,1.5,3.34,30,True,True,True,True,False,False,True,2.38,2.99,3.49,2.98,1.25,1.83,2.77,1.45,,,1.47,2.52,3.15,1.36,,
Sweden_Allsvenskan_2025,2025,13,Djurgården,Norrköping,2025-06-30 17:00:00,1,1,2,11,1,12,2,1,0,0,12,3,15,5,27,8,11,12,64,36,Tele2 Arena,"Johanneshov, Stockholm",2,1,1.65,4.1,4.6,1.13,1.53,2.35,1.57,2.3,1.28,1.7,3.35,2.42,1.27,2.36,3.4,1.63,2,1,0,0,1,1,1,-1,0,65,0,-1,2,1,4,0,7,1,4,8,0,1,2,0,1,2,1,73,21,127,70,3.06,0.87,3.94,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,28,14,1,12,11,1,8,10,39,75,39,75,1.67,0.87,1.0,1.4,1.25,1.17,62,25,1.48,1.06,2.54,30,True,True,False,False,False,False,True,4.57,1.70,4.17,2.51,1.19,1.60,2.45,1.56,,,1.49,2.50,,,,
Sweden_Allsvenskan_2025,2025,13,Mjällby,Malmö FF,2025-06-30 17:00:00,1,1,2,8,5,13,3,2,0,1,2,7,15,6,17,13,13,14,61,39,Strandvallen,"Campingvägen 44, Hällevik, Sölvesborg",3,4,2.2,3.45,3.15,1.27,1.92,3.15,1.7,2.1,1.27,1.48,3.4,2.55,1.35,2.75,2.9,1.42,2,0,1,1,0,1,1,-1,0,42,0,-1,2,1,4,1,4,4,5,8,1,1,2,2,2,4,1,56,65,86,90,1.61,1.78,3.39,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,22,28,1,14,13,1,7,11,33,59,33,59,2.47,1.6,2.67,1.33,2.31,1.69,67,42,1.44,1.39,2.83,30,True,True,False,False,False,False,True,3.27,2.26,3.40,3.15,1.27,1.89,2.88,1.42,,,1.60,2.25,3.06,1.38,,
Sweden_Allsvenskan_2025,2025,14,Öster,Mjällby,2025-07-05 13:00:00,0,1,1,3,7,10,3,3,0,0,2,6,7,18,9,24,18,11,47,53,,,3,3,5.36,4.28,1.72,1.18,1.64,2.78,1.73,1.95,1.21,1.35,3.9,2.9,1.3,2.48,3.2,1.47,1,0,0,0,1,1,0,671,0,60,0,-1,2,1,1,4,2,3,5,5,0,1,3,2,1,5,1,39,72,78,109,0.99,2.44,3.44,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,16,27,1,11,18,1,13,6,60,84,44,67,0.8,2.53,0.83,2.0,0.92,2.21,41,17,1.06,1.55,2.61,30,True,False,False,False,False,False,False,1.59,5.47,4.25,2.78,1.23,1.72,2.58,1.51,,,1.48,2.55,3.29,1.34,,
Sweden_Allsvenskan_2025,2025,14,GAIS,Malmö FF,2025-07-05 13:00:00,0,0,0,6,3,9,1,0,0,0,3,1,19,11,22,12,12,5,45,55,,,1,0,2.85,3.4,2.34,1.22,1.75,2.9,1.62,2.2,1.28,1.46,3.3,2.4,1.35,2.5,3.24,1.47,0,0,0,0,0,0,0,-1,0,52,0,-1,2,1,1,1,5,2,2,7,0,0,1,0,0,1,1,69,34,111,107,2.09,1.08,3.17,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,26,26,1,5,12,1,8,16,25,69,25,59,1.87,1.6,1.6,1.29,1.62,1.64,76,32,2.06,1.44,3.5,30,False,False,False,False,False,False,False,2.34,3.03,3.51,3.03,1.25,1.83,2.71,1.47,,,1.49,2.52,3.24,1.35,,
Sweden_Allsvenskan_2025,2025,14,Hammarby,Värnamo,2025-07-05 15:30:00,1,0,1,9,3,12,3,3,0,1,5,0,16,10,21,10,8,15,73,27,Tele2 Arena,"Johanneshov, Stockholm",3,5,1.35,5.25,7.75,1.14,1.43,2.08,1.7,2.0,1.22,1.47,3.4,2.55,1.23,2.12,3.8,1.63,1,0,0,1,0,1,0,655,0,44,0,-1,2,1,5,1,4,2,6,6,1,2,2,2,3,4,1,114,26,153,65,2.5,0.82,3.32,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,26,12,1,15,8,1,9,12,36,86,34,79,2.47,0.33,2.38,0.17,2.14,0.31,65,15,2.17,1.52,3.69,30,True,False,False,False,False,False,False,8.32,1.35,5.44,2.19,1.14,1.47,2.16,1.70,,,1.48,2.55,,,,
Sweden_Allsvenskan_2025,2025,14,IFK Göteborg,Sirius,2025-07-06 12:00:00,3,1,4,4,5,9,3,3,0,0,5,5,8,6,13,11,11,12,52,48,,,3,3,1.75,3.95,4.38,1.19,1.57,2.45,1.55,2.25,1.23,1.45,4.13,2.55,1.27,2.47,3.4,1.55,4,1,1,2,0,2,2,665,0,75,0,-1,2,1,2,1,2,4,3,6,2,3,1,0,5,1,1,40,35,94,94,1.46,1.31,2.77,1,1,1,1,0,0,1,1,0,1,0,0,1,2,1,34,30,1,11,10,1,7,8,52,75,38,54,1.47,1.07,1.17,0.86,1.46,1.0,48,25,1.38,1.3,2.68,30,True,True,True,True,False,False,True,4.49,1.76,3.96,2.55,1.19,1.63,2.45,1.56,,,,,,,,
