league,season,game_week,home_name,away_name,date,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,pinnacle_btts_no,pinnacle_btts_yes,pinnacle_ft_1,pinnacle_ft_x,pinnacle_ft_2,pinnacle_ft_over25,pinnacle_ft_over35,pinnacle_ft_over15,pinnacle_corners_over_95,pinnacle_corners_over_85,pinnacle_corners_under_85,pinnacle_corners_under_95,pinnacle_1st_half_over15,pinnacle_1st_half_under15,pinnacle_1st_half_over05,pinnacle_1st_half_under05
Denmark_Superliga_2025-2026,2025/2026,9,Vejle,SønderjyskE,2025-09-21 12:00:00,2,2,4,5,9,14,4,1,0,0,3,2,8,9,11,11,12,10,49,51,Vejle Stadion,"Roms Hule 3, Vejle",4,1,2.1,3.64,3.15,1.22,1.75,2.7,1.6,2.22,1.4,1.86,3.0,2.15,1.31,2.45,3.25,1.46,4,1,2,1,0,1,3,-1,0,50,0,-1,2,1,4,4,1,5,8,6,2,0,2,1,2,3,1,49,44,85,92,1.26,1.16,2.42,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,33,31,1,9,12,1,12,6,50,88,38,50,1.1,1.18,1.0,0.75,0.63,1.25,50,13,1.42,1.63,3.05,21,True,True,True,True,False,False,True,2.61,1.52,2.29,3.67,3.08,1.68,2.66,1.21,1.67,,,2.15,2.50,1.56,1.35,3.34
Denmark_Superliga_2025-2026,2025/2026,9,København,Silkeborg,2025-09-21 14:00:00,3,3,6,5,1,6,4,0,0,0,7,5,11,2,18,7,10,6,60,40,Parken,"Øster Allé 50, København",4,0,1.33,5.15,8.0,1.17,1.53,2.47,1.75,2.06,1.64,2.35,1.97,1.73,1.25,2.23,3.6,1.58,6,2,1,1,2,3,3,-1,0,59,0,-1,2,1,3,1,2,0,4,2,0,0,4,0,0,4,1,65,18,155,80,2.11,0.93,3.04,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,8,8,1,5,10,1,4,9,54,88,42,100,1.3,0.8,1.33,0.75,2.0,1.13,46,13,1.84,1.51,3.35,21,True,True,True,True,True,True,True,2.01,1.85,1.34,5.51,8.97,1.59,2.51,1.19,2.03,1.64,2.19,1.75,2.43,1.60,,
Denmark_Superliga_2025-2026,2025/2026,9,AGF,Brøndby,2025-09-21 16:00:00,1,0,1,6,2,8,3,4,0,0,4,4,10,9,14,13,13,10,46,54,,,3,4,2.26,3.55,2.87,1.25,1.85,3.0,1.62,2.12,1.44,1.85,2.41,1.95,1.34,2.62,3.1,1.44,1,1,0,0,0,0,1,2516,0,25,0,-1,2,1,6,0,0,2,6,2,2,1,1,3,3,4,1,54,53,115,101,1.56,1.49,3.05,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,13,18,1,9,13,1,8,8,25,59,29,71,2.27,1.5,1.75,2.0,2.13,1.88,75,42,2.17,1.75,3.92,21,True,False,False,False,False,False,False,2.31,1.65,2.19,3.54,3.39,1.81,2.97,1.25,1.91,1.52,2.41,1.89,2.68,1.50,1.35,3.33
Denmark_Superliga_2025-2026,2025/2026,9,Randers,Nordsjælland,2025-09-22 17:00:00,3,0,3,2,4,6,1,0,0,0,5,5,4,7,9,12,16,5,43,57,,,1,0,2.4,3.45,2.6,1.15,1.58,2.52,1.53,2.4,1.55,1.91,2.25,1.8,1.25,2.3,3.5,1.55,3,0,0,3,0,3,0,2521,0,67,0,-1,2,1,0,3,2,1,3,3,0,0,1,0,0,1,1,24,42,65,132,1.1,1.43,2.52,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,18,20,1,5,16,1,3,5,67,84,71,100,1.27,1.2,1.0,1.5,1.25,1.5,34,17,1.13,1.6,2.73,21,True,True,True,False,False,False,False,2.66,1.51,2.73,3.64,2.55,1.64,2.57,1.20,1.93,1.55,2.33,1.85,,,,
Denmark_Superliga_2025-2026,2025/2026,10,SønderjyskE,København,2025-09-27 16:00:00,1,2,3,3,2,5,2,3,0,0,1,5,7,8,8,13,14,10,37,63,Sydbank Park,"Stadionvej 7, Haderslev",2,3,6.25,4.4,1.48,1.15,1.61,2.6,1.73,1.98,1.48,2.11,2.37,1.85,1.29,2.52,3.6,1.56,3,0,1,1,1,2,1,55,0,65,0,-1,2,1,2,0,1,2,2,3,0,0,2,3,0,5,1,27,46,81,131,0.78,1.52,2.3,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,14,24,1,9,14,1,5,4,53,88,33,65,2.0,1.45,1.75,2.4,1.22,1.89,48,13,1.02,1.78,2.8,21,True,True,True,False,False,False,True,2.01,1.85,6.36,4.57,1.51,,,,1.92,1.53,2.40,1.90,,,,
Denmark_Superliga_2025-2026,2025/2026,10,Viborg,Fredericia,2025-09-28 12:00:00,2,1,3,3,1,4,0,0,0,0,3,2,11,1,14,3,2,4,53,47,Energi Viborg Arena,"Stadion Allé 7, Viborg",0,0,1.67,4.1,4.65,1.16,1.52,2.27,1.5,2.38,1.32,1.71,2.63,2.06,1.22,2.15,3.5,1.6,3,1,1,1,0,1,2,2526,0,75,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,59,38,111,90,1.52,0.62,2.14,0,0,0,0,0,0,1,1,0,0,-1,-1,-1,-1,1,27,17,1,4,2,1,0,12,75,88,75,100,1.6,1.18,0.75,1.0,1.0,1.22,25,13,1.31,1.36,2.67,21,True,True,True,False,False,False,True,2.53,1.55,1.68,4.28,4.78,1.53,2.32,1.16,1.71,,,2.10,2.27,1.67,,
Denmark_Superliga_2025-2026,2025/2026,10,Silkeborg,Vejle,2025-09-28 14:00:00,1,1,2,0,4,4,4,2,0,0,4,5,4,7,8,12,7,11,57,43,JYSK park,"Ansvej 104, Silkeborg",4,2,1.95,3.67,3.52,1.18,1.7,2.55,1.57,2.3,1.43,1.99,2.5,1.97,1.29,2.5,3.25,1.5,2,1,0,0,1,1,1,-1,0,50,0,-1,2,1,0,3,0,1,3,1,0,0,4,2,0,6,1,43,45,89,128,1.1,1.45,2.55,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,22,19,1,11,7,1,8,4,38,88,63,75,1.0,0.27,1.5,0.25,1.11,0.67,63,13,1.51,1.14,2.65,21,True,True,False,False,False,False,True,2.40,1.61,2.21,3.61,3.28,1.75,2.77,1.23,1.81,1.45,2.59,2.00,2.59,1.53,,
Denmark_Superliga_2025-2026,2025/2026,10,Nordsjælland,AGF,2025-09-28 16:00:00,1,2,3,3,1,4,1,2,0,0,5,6,3,5,8,11,13,7,52,48,Right to Dream Park,"Idrætsvænget 2, Farum",1,2,2.6,3.5,2.5,1.22,1.73,2.71,1.55,2.47,1.63,1.93,2.2,1.74,1.28,2.57,3.1,1.47,3,0,0,1,2,3,0,2516,0,63,0,-1,2,1,0,1,3,0,1,3,0,0,1,2,0,3,1,68,54,98,100,1.35,1.51,2.86,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,13,10,1,7,12,1,3,4,50,63,25,88,1.73,2.2,1.5,2.5,1.33,2.22,50,38,1.56,1.42,2.98,21,True,True,True,False,False,False,True,2.51,1.56,2.74,3.69,2.52,1.69,2.66,1.21,2.03,1.63,2.20,1.75,2.52,1.56,,
Denmark_Superliga_2025-2026,2025/2026,10,Brøndby,OB,2025-09-28 18:00:00,5,1,6,1,2,3,2,3,0,0,7,6,8,5,15,11,10,16,54,46,Brøndby Stadion,"Brøndby Stadion 8, Brøndby",2,3,1.67,4.0,4.48,1.18,1.58,2.31,1.57,2.25,1.39,2.01,2.75,2.03,1.25,2.25,3.55,1.56,6,3,1,2,0,2,4,2517,0,68,0,-1,2,1,0,0,1,2,0,3,0,2,2,1,2,3,1,52,22,90,82,1.81,1.28,3.09,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,33,23,1,15,10,1,8,5,78,100,48,90,1.64,1.2,1.8,0.5,1.67,1.22,23,0,1.68,1.05,2.73,21,True,True,True,True,True,True,True,2.38,1.62,1.75,4.12,4.49,1.63,2.58,1.20,,,,,,,,
Denmark_Superliga_2025-2026,2025/2026,10,Midtjylland,Randers,2025-09-29 17:00:00,2,1,3,10,3,13,2,2,0,0,4,4,8,5,12,9,16,11,58,42,MCH Arena,"Kaj Zartows Vej 5, Herning",2,2,1.65,4.2,4.9,1.18,1.57,2.44,1.58,2.35,1.49,2.06,2.59,1.93,1.25,2.2,3.4,1.56,3,0,0,2,1,3,0,955,0,70,0,-1,2,1,3,2,7,1,5,8,1,1,1,1,2,2,1,84,21,135,59,1.65,1.0,2.66,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,16,12,1,11,16,1,3,7,60,80,50,70,2.4,0.9,2.2,1.4,2.0,1.44,40,20,2.15,1.5,3.65,21,True,True,True,False,False,False,True,2.42,1.60,1.74,4.15,4.55,,,,1.85,1.48,2.51,1.96,,,,
Denmark_Superliga_2025-2026,2025/2026,11,OB,SønderjyskE,2025-10-03 17:00:00,1,1,2,4,6,10,1,1,0,0,2,2,6,9,8,11,8,13,42,58,Nature Energy Park,"Højstrupvej 7B, Odense",1,1,2.13,3.64,3.35,1.17,1.66,2.48,1.58,2.3,1.43,1.72,2.6,2.05,1.28,2.38,3.4,1.49,2,1,0,0,1,1,1,-1,0,80,0,-1,2,1,4,1,0,5,5,5,1,0,0,1,1,1,1,30,51,109,145,0.88,1.22,2.1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,17,27,1,13,8,1,8,6,80,90,40,80,1.36,1.18,1.8,0.8,1.1,1.1,20,10,1.49,1.53,3.02,21,True,True,False,False,False,False,True,2.56,1.54,2.28,3.64,3.13,1.69,2.71,1.21,1.75,,,2.05,2.54,1.55,,
Denmark_Superliga_2025-2026,2025/2026,11,Vejle,Nordsjælland,2025-10-05 12:00:00,0,3,3,5,6,11,2,0,0,0,3,5,10,11,13,16,11,3,42,58,Vejle Stadion,"Roms Hule 3, Vejle",2,0,3.25,3.55,2.17,1.23,1.82,2.76,1.65,2.27,1.48,2.12,2.36,1.87,1.3,2.57,3.25,1.44,3,0,2,0,1,1,2,986,0,70,0,-1,2,1,1,4,4,2,5,6,0,0,2,0,0,2,1,43,47,87,116,1.34,1.71,3.05,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,14,30,1,3,11,1,8,6,80,100,60,70,1.1,1.2,1.0,1.2,0.7,1.2,20,0,1.39,1.56,2.95,21,True,True,True,False,False,False,False,2.43,1.60,3.30,3.62,2.20,1.76,2.79,1.23,1.96,1.56,2.31,1.85,2.62,1.52,1.35,3.34
Denmark_Superliga_2025-2026,2025/2026,11,Randers,Viborg,2025-10-05 12:00:00,2,1,3,5,2,7,2,2,0,0,7,9,7,7,14,16,9,12,48,52,,,2,2,2.2,3.5,2.98,1.21,1.75,2.9,1.6,2.25,1.43,1.73,2.75,2.05,1.32,2.4,3.1,1.45,3,2,1,0,0,0,3,2521,0,33,0,-1,2,1,2,0,3,2,2,5,2,0,0,2,2,2,1,53,63,84,127,1.75,2.1,3.86,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,18,16,1,12,9,1,10,7,45,78,35,78,1.27,1.27,1.5,1.2,1.3,1.2,55,23,1.12,1.31,2.43,21,True,True,True,False,False,False,True,2.40,1.61,2.41,3.50,3.02,1.81,2.94,1.25,,,,,2.68,1.50,1.34,3.36
Denmark_Superliga_2025-2026,2025/2026,11,AGF,Silkeborg,2025-10-05 14:00:00,3,1,4,4,2,6,1,1,0,0,10,2,12,4,22,6,9,8,56,44,,,1,1,1.55,4.33,5.0,1.17,1.69,2.65,1.76,2.07,1.51,1.93,2.43,1.77,1.31,2.41,3.4,1.53,4,2,1,1,0,1,3,2516,0,50,0,-1,2,1,3,1,1,1,4,2,1,0,0,1,1,1,1,67,30,140,92,2.58,0.75,3.32,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,9,9,1,8,9,1,2,12,60,60,40,90,2.27,0.8,2.0,0.8,2.3,1.1,40,40,2.05,1.39,3.44,21,True,True,True,True,False,False,True,2.41,1.61,1.61,4.44,5.25,1.59,2.48,1.18,1.90,1.51,2.43,1.92,,,,
Denmark_Superliga_2025-2026,2025/2026,11,København,Midtjylland,2025-10-05 16:00:00,1,1,2,7,2,9,1,2,1,0,3,3,13,7,16,10,12,10,60,40,Parken,"Øster Allé 50, København",3,2,1.88,3.6,4.1,1.2,1.85,2.85,1.73,2.05,1.52,1.95,2.33,1.74,1.33,2.65,2.9,1.44,2,0,1,1,0,1,1,-1,0,50,0,-1,2,1,2,1,5,1,3,6,0,0,2,2,0,4,1,67,19,131,91,1.71,0.99,2.7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,28,18,1,10,12,1,7,16,38,75,25,63,1.3,1.91,1.25,1.75,2.0,2.1,63,25,1.91,1.25,3.16,21,True,True,False,False,False,False,True,2.26,1.68,1.98,3.63,3.94,1.85,3.09,1.26,2.04,1.63,2.23,1.76,2.78,1.47,1.37,3.21
Denmark_Superliga_2025-2026,2025/2026,11,Fredericia,Brøndby,2025-10-05 18:00:00,0,2,2,3,10,13,1,1,0,0,1,10,8,17,9,27,8,13,44,56,Monjasa Park,"Vestre Ringvej 102, Fredericia",1,1,4.6,4.28,1.61,1.18,1.52,2.5,1.6,2.19,1.42,1.7,2.43,1.88,1.28,2.31,3.7,1.57,2,0,0,0,2,2,0,2517,0,30,0,-1,2,1,2,6,1,4,8,5,1,0,0,1,1,1,1,34,89,67,119,0.89,3.03,3.92,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,15,24,1,13,8,1,12,8,20,65,23,68,0.8,1.5,1.4,1.5,1.1,1.8,80,35,1.4,1.68,3.08,21,True,True,False,False,False,False,False,2.47,1.58,6.38,4.91,1.48,1.46,2.18,1.14,,,,,2.18,1.72,,
Denmark_Superliga_2025-2026,2025/2026,12,Silkeborg,København,2025-10-17 17:00:00,3,1,4,3,7,10,0,1,0,0,6,7,2,20,8,27,4,9,44,56,JYSK park,"Ansvej 104, Silkeborg",0,1,4.8,3.97,1.51,1.18,1.65,2.6,1.67,2.25,1.73,2.09,2.11,1.7,1.3,2.3,3.3,1.5,4,3,0,0,1,1,3,2522,0,72,0,-1,2,1,2,0,1,7,2,8,0,0,0,1,0,1,1,16,63,72,159,1.05,2.65,3.7,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,9,12,1,9,4,1,14,4,62,100,47,82,1.0,1.45,1.4,2.5,1.0,1.91,39,0,1.42,1.74,3.16,21,True,True,True,True,False,False,True,2.02,1.84,5.17,3.90,1.70,1.91,3.17,1.30,2.11,1.70,2.09,1.69,,,,
Denmark_Superliga_2025-2026,2025/2026,12,Nordsjælland,Randers,2025-10-19 12:00:00,1,0,1,6,3,9,3,2,0,0,7,3,7,10,14,13,10,11,59,41,Right to Dream Park,"Idrætsvænget 2, Farum",3,2,1.88,3.5,3.75,1.18,1.57,2.32,1.48,2.54,1.55,2.2,2.36,1.85,1.28,2.25,3.3,1.57,1,1,0,0,0,0,1,986,0,54,0,-1,2,1,5,1,1,2,6,3,1,1,2,1,2,3,1,17,22,35,41,1.49,1.18,2.67,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,16,14,1,12,10,1,11,7,45,54,9,55,1.73,0.9,1.2,1.17,1.36,1.45,55,47,1.52,1.42,2.94,21,True,False,False,False,False,False,False,2.54,1.55,1.89,3.82,4.08,1.61,2.47,1.18,,,,,2.40,1.61,,
Denmark_Superliga_2025-2026,2025/2026,12,Viborg,OB,2025-10-19 12:00:00,1,2,3,9,6,15,0,1,0,0,2,8,8,10,10,18,6,13,48,52,Energi Viborg Arena,"Stadion Allé 7, Viborg",0,1,2.01,3.58,3.43,1.15,1.7,2.38,1.5,2.35,1.36,1.71,2.85,2.06,1.3,2.34,3.4,1.53,3,1,0,0,2,2,1,2523,0,80,0,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,0,1,0,1,1,17,15,30,40,0.89,1.79,2.68,0,0,0,0,0,0,1,1,1,0,-1,-1,0,0,1,35,21,1,14,7,1,9,8,80,90,80,100,1.6,1.2,1.2,0.4,1.09,1.09,20,10,1.35,1.09,2.44,21,True,True,True,False,False,False,True,2.41,1.61,2.08,3.72,3.50,1.73,2.78,1.22,,,,,2.53,1.55,,
Denmark_Superliga_2025-2026,2025/2026,12,Brøndby,AGF,2025-10-19 14:00:00,3,3,6,1,4,5,0,1,0,0,6,5,3,8,9,13,9,10,39,61,Brøndby Stadion,"Brøndby Stadion 8, Brøndby",0,1,2.35,3.4,3.05,1.25,1.8,2.9,1.62,2.15,1.52,2.21,2.33,1.8,1.3,2.45,3.25,1.48,6,1,0,2,3,5,1,-1,0,84,0,-1,2,1,0,1,1,3,1,4,0,0,0,1,0,1,1,37,56,87,113,1.26,1.58,2.85,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,14,23,1,10,9,1,5,2,82,100,37,82,1.64,2.2,2.0,2.6,1.91,2.36,19,0,1.7,1.44,3.14,21,True,True,True,True,True,True,True,2.40,1.61,2.35,3.51,3.09,1.76,2.88,1.24,1.97,1.56,2.32,1.84,2.66,1.51,1.34,3.37
Denmark_Superliga_2025-2026,2025/2026,12,Midtjylland,Vejle,2025-10-19 16:00:00,5,1,6,5,1,6,0,3,0,0,8,3,8,7,16,10,10,18,64,36,MCH Arena,"Kaj Zartows Vej 5, Herning",0,3,1.26,6.29,9.0,1.14,1.42,2.08,1.76,1.94,1.4,1.88,2.65,2.05,1.22,2.0,3.75,1.73,6,4,0,1,1,2,4,955,0,72,0,-1,2,1,1,0,4,1,1,5,0,0,0,3,0,3,1,57,28,113,88,1.98,1.05,3.04,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,20,21,1,18,10,1,2,11,52,90,54,74,2.4,0.27,2.33,0.4,2.0,0.64,49,10,2.06,1.2,3.26,21,True,True,True,True,True,True,True,1.99,1.85,1.27,6.27,10.18,1.42,2.08,1.13,1.70,,,2.12,,,,
Denmark_Superliga_2025-2026,2025/2026,12,SønderjyskE,Fredericia,2025-10-20 17:00:00,3,0,3,5,9,14,0,0,0,0,8,0,13,11,21,11,8,9,49,51,Sydbank Park,"Stadionvej 7, Haderslev",0,0,1.75,3.5,3.8,1.18,1.62,2.5,1.59,2.44,1.41,1.75,2.56,1.94,1.26,2.3,3.48,1.57,3,2,0,1,0,1,2,2519,0,70,0,-1,2,-1,1,8,4,1,9,5,0,0,0,0,0,0,1,36,54,77,100,2.14,1.09,3.23,0,0,0,0,0,0,1,1,1,0,0,2,-1,-1,1,16,25,1,9,8,1,8,13,60,90,50,80,2.0,1.18,1.4,0.8,1.09,1.0,40,10,0.97,1.21,2.18,21,True,True,True,False,False,False,False,2.62,1.52,1.80,4.06,4.29,1.53,2.34,1.17,,,,,,,,
Denmark_Superliga_2025-2026,2025/2026,13,AGF,Nordsjælland,2025-10-24 17:00:00,1,0,1,11,4,15,0,1,0,1,8,3,16,3,24,6,10,4,60,40,,,0,3,1.73,3.64,3.74,1.18,1.6,2.63,1.65,2.2,1.68,2.45,2.13,1.69,1.25,2.28,3.5,1.57,1,0,0,1,0,1,0,2516,0,59,0,-1,2,1,1,3,10,1,4,11,0,0,0,2,0,2,1,81,18,123,57,2.65,0.73,3.38,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,17,17,1,4,10,1,1,16,75,75,50,83,2.27,1.2,2.17,1.5,2.25,1.5,25,25,2.13,1.59,3.72,21,True,False,False,False,False,False,False,2.50,1.56,1.82,4.01,4.21,1.62,2.55,1.19,2.12,1.69,2.12,1.69,2.43,1.59,,
Denmark_Superliga_2025-2026,2025/2026,13,Fredericia,Midtjylland,2025-10-26 13:00:00,0,4,4,7,5,12,2,0,0,0,5,12,5,9,10,21,6,11,33,67,Monjasa Park,"Vestre Ringvej 102, Fredericia",2,0,7.0,4.8,1.36,1.11,1.4,2.05,1.63,2.18,1.4,1.83,2.75,2.15,1.18,2.1,4.4,1.73,4,0,2,0,2,2,2,955,0,45,0,-1,2,1,3,3,4,2,6,6,1,0,1,0,1,1,1,39,50,63,102,1.26,2.52,3.78,0,0,0,0,0,0,1,1,0,0,2,1,0,0,1,21,21,1,11,6,1,9,4,27,72,9,45,0.8,1.91,1.17,1.6,0.92,2.08,74,29,1.31,1.2,2.51,21,True,True,True,True,False,False,False,2.34,1.64,8.23,5.93,1.34,1.36,1.92,1.11,1.64,,,2.22,2.01,1.87,,
Denmark_Superliga_2025-2026,2025/2026,13,Vejle,Silkeborg,2025-10-26 13:00:00,1,2,3,6,10,16,1,0,0,0,4,7,9,7,13,14,15,5,45,55,Vejle Stadion,"Roms Hule 3, Vejle",1,0,2.6,3.4,2.4,1.19,1.72,2.85,1.55,2.26,1.48,1.83,2.52,1.97,1.31,2.5,3.2,1.52,3,1,2,0,0,0,3,2522,0,59,0,-1,2,1,3,5,3,5,8,8,1,0,0,0,1,0,1,42,37,116,86,1.41,1.64,3.06,0,0,0,0,0,0,1,1,1,0,0,2,0,0,1,17,24,1,5,15,1,4,5,75,92,67,84,1.1,0.8,0.83,0.67,0.58,1.17,25,9,1.38,1.28,2.66,21,True,True,True,False,False,False,True,2.48,1.57,2.91,3.66,2.40,1.75,2.81,1.23,,,,,2.60,1.53,1.33,3.31
Denmark_Superliga_2025-2026,2025/2026,13,Randers,SønderjyskE,2025-10-26 15:00:00,0,0,0,4,3,7,0,3,0,0,3,3,5,5,8,8,5,10,53,47,,,0,3,1.92,3.74,3.25,1.18,1.61,2.55,1.53,2.35,1.45,1.98,2.57,1.95,1.28,2.33,3.5,1.53,0,0,0,0,0,0,0,-1,0,54,0,-1,2,1,2,2,2,1,4,3,0,0,0,3,0,3,1,58,37,116,104,1.15,1.0,2.14,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,18,16,1,10,5,1,9,5,55,82,47,74,1.27,1.18,1.8,0.83,1.33,1.25,45,19,1.25,1.48,2.73,21,False,False,False,False,False,False,False,2.59,1.53,1.97,3.85,3.73,1.63,2.55,1.19,1.76,,,2.04,2.42,1.60,,
Denmark_Superliga_2025-2026,2025/2026,13,København,Viborg,2025-10-26 17:00:00,0,0,0,6,4,10,1,0,0,0,3,3,19,4,22,7,12,8,58,42,Parken,"Øster Allé 50, København",1,0,1.47,4.4,6.5,1.22,1.68,2.74,1.88,1.98,1.5,1.88,2.3,1.77,1.3,2.4,3.45,1.56,0,0,0,0,0,0,0,-1,0,65,0,-1,2,1,3,2,3,2,5,5,0,0,1,0,0,1,1,77,48,139,103,2.15,1.01,3.17,0,0,0,0,0,0,1,1,0,0,1,2,0,0,1,18,18,1,8,12,1,5,14,45,92,37,92,1.3,1.27,1.2,1.0,1.75,1.0,55,9,1.87,1.44,3.31,21,False,False,False,False,False,False,False,2.05,1.82,1.44,4.85,7.17,1.64,2.67,1.21,1.92,1.53,2.38,1.88,2.50,1.57,1.32,3.29
Denmark_Superliga_2025-2026,2025/2026,13,OB,Brøndby,2025-10-27 18:00:00,1,4,5,8,3,11,3,0,0,1,5,7,5,4,10,11,9,5,53,47,Nature Energy Park,"Højstrupvej 7B, Odense",3,2,3.75,3.75,1.95,1.16,1.7,2.4,1.62,2.3,1.4,1.71,2.65,1.85,1.29,2.4,3.3,1.5,5,0,3,1,1,2,3,2517,0,50,0,-1,2,1,5,2,2,1,7,3,1,0,2,1,1,3,1,77,31,118,74,1.54,1.41,2.96,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,19,21,1,5,9,1,5,5,42,80,27,80,1.36,1.5,1.67,1.8,1.25,1.83,59,20,1.39,1.95,3.34,21,True,True,True,True,True,False,True,2.58,1.53,3.73,3.76,2.00,1.65,2.64,1.19,1.92,1.52,2.42,1.90,2.50,1.56,1.33,3.33
Denmark_Superliga_2025-2026,2025/2026,14,København,Fredericia,2025-11-01 17:00:00,3,2,5,2,2,4,1,1,0,0,4,5,9,5,13,10,10,15,64,36,Parken,"Øster Allé 50, København",1,1,1.19,6.0,9.2,1.11,1.4,1.93,2.0,1.77,1.47,1.8,2.48,1.91,1.22,2.05,3.8,1.72,5,1,0,2,2,4,1,55,0,67,0,-1,2,1,0,2,2,0,2,2,0,0,1,1,0,2,1,54,23,141,76,1.51,1.15,2.66,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,28,16,1,14,9,1,5,11,58,92,58,92,1.3,1.18,1.17,0.67,1.69,0.85,42,9,1.92,1.19,3.11,21,True,True,True,True,True,False,True,2.04,1.81,1.26,6.65,9.82,1.38,1.98,1.12,1.81,1.45,2.64,2.00,1.99,1.87,,
Denmark_Superliga_2025-2026,2025/2026,14,Viborg,Randers,2025-11-02 13:00:00,3,2,5,5,1,6,1,5,0,0,3,3,3,5,6,8,14,17,43,57,Energi Viborg Arena,"Stadion Allé 7, Viborg",1,5,2.3,3.4,2.85,1.2,1.79,2.7,1.55,2.25,1.38,1.65,2.75,2.08,1.33,2.45,3.02,1.54,5,2,2,1,0,1,4,2526,0,70,0,-1,2,1,3,1,2,0,4,2,1,1,0,4,2,4,1,48,63,90,139,0.95,1.19,2.13,0,0,0,0,0,0,1,1,1,0,2,1,0,0,1,13,27,1,17,14,1,5,5,63,70,41,79,1.6,0.9,1.0,1.0,1.0,1.31,37,30,1.28,1.38,2.66,21,True,True,True,True,True,False,True,2.38,1.62,2.40,3.58,2.97,1.74,2.76,1.22,1.69,,,2.13,2.59,1.53,1.34,3.37
