league,season,game_week,home_name,away_name,date,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,pinnacle_corners_over_85,pinnacle_corners_under_85,pinnacle_corners_over_95,pinnacle_corners_under_95,pinnacle_1st_half_under05,pinnacle_1st_half_over15,pinnacle_1st_half_under15,pinnacle_1st_half_over05,pinnacle_ft_over15,pinnacle_ft_over25,pinnacle_ft_over35,pinnacle_btts_yes,pinnacle_btts_no,pinnacle_ft_1,pinnacle_ft_2,pinnacle_ft_x
Uruguay_Primera_División_2025,2025,9,Cerro,Wanderers,2025-03-31 22:00:00,2,1,3,6,5,11,3,2,0,0,5,4,4,4,9,8,-1,-1,53,47,Estadio Monumental Luis Tróccoli,"Avenida Dr. Santín Carlos Rossi 4702 esq. Camina La Paloma, Barrio La Paloma, Montevideo",3,2,2.7,2.9,2.7,1.48,2.88,5.6,2.25,1.57,1.67,2.1,2.16,1.71,1.67,4.0,2.1,1.22,3,1,1,1,0,1,2,4360,1,57,0,-1,2,1,1,1,5,4,2,9,0,1,3,1,1,4,1,72,54,92,98,1.44,1.18,2.62,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,69,7,51,1.27,0.84,1.25,0.88,1.25,0.88,69,32,0.86,1.06,1.92,37,True,True,True,False,False,False,True,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,9,Defensor Sporting,Miramar Misiones,2025-04-01 00:15:00,2,0,2,11,1,12,3,3,0,1,8,5,8,4,16,9,-1,-1,67,33,Estadio Luis Franzini,"Avenida Dr. Julio Herrera y Reissig 687 esq. Avenida Sarmiento, Parque Rodó, Montevideo",3,4,1.65,3.3,5.5,1.33,2.1,4.4,2.1,1.67,1.63,2.07,2.22,1.73,1.44,3.25,2.63,1.33,2,0,0,2,0,2,0,4361,1,57,0,-1,2,1,7,1,4,0,8,4,2,2,1,2,4,3,1,93,44,158,82,2.25,1.24,3.49,1,0,0,0,1,0,1,1,0,0,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,69,26,63,1.65,0.78,1.75,1.0,1.75,1.0,63,32,1.37,1.26,2.63,37,True,True,False,False,False,False,False,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,10,Juventud,Boston River,2025-04-05 16:00:00,4,1,5,3,5,8,-1,-1,-1,-1,5,3,4,3,9,6,-1,-1,48,52,Estadio Municipal Parque Artigas,"Avenida José Artigas S/N y Blandengues, Las Piedras",-1,-1,1.7,3.75,4.2,1.32,2.15,3.7,2.1,1.67,1.92,2.4,1.88,1.55,1.5,3.4,2.5,1.3,5,3,1,1,0,1,4,4365,1,61,0,-1,2,-1,1,1,2,4,2,6,-1,-1,-1,-1,-1,-1,1,48,67,98,112,1.27,1.08,2.36,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,78,22,67,1.65,1.49,1.89,1.0,1.89,1.0,50,22,1.29,1.13,2.42,37,True,True,True,True,True,False,True,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,10,Danubio,Peñarol,2025-04-05 19:00:00,0,1,1,2,5,7,1,2,0,1,3,7,2,5,5,12,-1,-1,50,50,Estadio Jardines del Hipódromo,"Avenida Dr. Carlos Nery esq. Avenida Acrópolis, Montevideo",1,3,3.1,3.1,2.25,1.45,2.5,4.75,2.1,1.67,1.77,1.95,1.95,1.77,1.53,3.5,2.3,1.25,1,0,1,0,0,0,1,4358,1,61,0,-1,2,1,1,2,1,3,3,4,1,1,0,2,2,2,1,72,77,112,121,1.06,1.81,2.87,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,84,22,62,1.16,2.02,0.89,1.0,0.89,1.0,78,17,1.25,1.36,2.61,37,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,10,Plaza Colonia,Racing,2025-04-05 21:30:00,0,1,1,6,3,9,2,3,0,1,2,2,5,14,7,16,-1,-1,57,43,,,2,5,2.3,3.4,2.8,1.55,2.7,5.05,2.25,1.57,1.66,2.08,2.18,1.72,1.62,4.0,2.2,1.22,1,0,1,0,0,0,1,4354,1,33,0,-1,2,1,3,2,3,1,5,4,0,0,2,4,0,6,1,91,76,93,77,1.24,1.69,2.93,0,0,0,0,0,0,1,1,0,0,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,50,6,50,0.95,1.43,1.89,1.78,1.89,1.78,78,50,1.12,1.28,2.4,37,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,10,Cerro,Progreso,2025-04-06 13:00:00,0,0,0,3,8,11,3,2,0,0,1,3,5,7,6,10,-1,-1,48,52,Estadio Monumental Luis Tróccoli,"Avenida Dr. Santín Carlos Rossi 4702 esq. Camina La Paloma, Barrio La Paloma, Montevideo",3,2,2.25,3.25,2.9,1.53,2.6,5.14,2.25,1.57,1.6,1.97,2.17,1.74,1.62,4.0,2.2,1.22,0,0,0,0,0,0,0,-1,1,78,0,-1,2,1,2,2,1,6,4,7,1,1,2,1,2,3,1,66,74,91,123,0.93,1.38,2.32,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,78,17,67,1.27,1.05,1.44,0.78,1.44,0.78,56,22,0.92,1.16,2.08,37,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,10,Liverpool FC Montevideo,River Plate,2025-04-06 17:30:00,0,0,0,7,4,11,2,5,1,0,1,2,5,2,6,4,-1,-1,50,50,Estadio Belvedere,"Avenida Julián Laguna 4401 entre José Mármol y Carlos María Ramírez, Barrio Belvedere, Montevideo",4,5,1.65,3.6,5.25,1.25,1.95,3.28,1.91,1.8,1.76,2.23,1.94,1.56,1.37,2.65,2.85,1.42,0,0,0,0,0,0,0,-1,1,67,0,-1,2,1,6,0,1,4,6,5,0,0,3,5,0,8,1,98,58,124,84,1.17,0.82,1.98,0,0,0,0,0,0,1,1,0,0,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,78,33,67,1.71,0.78,2.33,0.33,2.33,0.33,50,22,1.26,1.07,2.33,37,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,10,Cerro Largo,Nacional,2025-04-06 20:30:00,0,4,4,7,1,8,4,3,0,1,2,4,9,4,11,8,-1,-1,50,50,Estadio Municipal Arquitecto Antonio Eleuterio Ubilla,"Calle José Batlle y Ordóñez 695 esc. 101, Melo",4,4,3.75,3.0,2.0,0.0,2.08,0.0,1.8,1.91,0.0,0.0,0.0,0.0,1.44,3.0,2.63,1.36,4,0,2,0,2,2,2,4359,1,61,0,-1,2,1,3,1,4,0,4,4,2,2,2,2,4,4,1,61,27,80,57,1.27,0.98,2.26,0,0,0,0,0,0,1,1,0,1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,73,33,67,1.32,2.18,1.56,1.44,1.56,1.44,56,28,1.36,1.52,2.88,37,True,True,True,True,False,False,False,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,10,Miramar Misiones,Torque,2025-04-06 23:00:00,0,1,1,3,7,10,-1,-1,-1,-1,4,6,1,3,5,9,-1,-1,47,53,Parque Luis Méndez Piana,"Avenida Ramón V. Benzano, Montevideo",-1,-1,3.5,3.1,2.05,1.36,2.15,3.98,1.91,1.8,1.68,2.08,2.02,1.65,1.5,3.4,2.5,1.3,1,0,1,0,0,0,1,4379,1,73,0,-1,2,-1,2,1,1,6,3,7,-1,-1,-1,-1,-1,-1,1,62,67,92,92,1.05,1.47,2.53,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,78,39,62,0.78,1.32,0.89,1.11,0.89,1.11,56,22,1.26,1.24,2.5,37,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,10,Wanderers,Defensor Sporting,2025-04-07 19:00:00,0,0,0,5,5,10,7,0,0,0,1,0,6,3,7,3,-1,-1,50,50,Parque Alfredo Víctor Viera,"Avenida Buschental entre Atilio Pelossi y Lucas Obes, Barrio Prado, Montevideo",7,0,3.5,3.3,2.0,1.33,2.0,3.55,1.8,1.91,1.7,2.05,2.05,1.7,1.41,2.87,2.65,1.36,0,0,0,0,0,0,0,-1,1,45,0,-1,2,1,4,2,1,3,6,4,2,0,5,0,2,5,1,75,54,106,106,1.06,0.6,1.66,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,73,17,62,0.84,1.65,0.78,1.89,0.78,1.89,67,28,1.08,1.47,2.55,37,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,11,Progreso,Plaza Colonia,2025-04-12 16:00:00,1,1,2,9,5,14,0,3,0,0,3,4,6,4,9,8,-1,-1,52,48,Parque Federico Omar Saroldi,"Avenida 19 de Abril 1145 entre Atilio Pelossi y Lucas Obes, Prado, Montevideo",0,3,2.88,3.3,2.3,1.38,2.2,4.6,1.91,1.8,1.84,2.33,1.84,1.5,1.5,3.4,2.5,1.3,2,0,0,1,1,2,0,-1,1,60,0,-1,2,1,3,3,6,2,6,8,0,0,0,3,0,3,1,77,59,94,87,1.34,1.22,2.55,0,0,0,0,0,0,1,1,0,0,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,65,15,60,1.05,0.95,0.8,1.7,0.8,1.7,65,35,1.19,1.13,2.32,37,True,True,False,False,False,False,True,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,11,Wanderers,Torque,2025-04-12 18:30:00,0,0,0,2,6,8,1,3,0,0,3,1,8,7,11,8,-1,-1,42,58,Parque Alfredo Víctor Viera,"Avenida Buschental entre Atilio Pelossi y Lucas Obes, Barrio Prado, Montevideo",1,3,2.8,3.1,2.5,1.32,2.15,3.74,1.83,1.83,1.84,2.33,1.84,1.5,1.5,3.4,2.5,1.3,0,0,0,0,0,0,0,-1,1,60,0,-1,2,1,2,2,0,4,4,4,1,1,0,2,2,2,1,69,69,88,115,1.4,1.08,2.48,0,0,0,0,0,0,1,1,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,70,30,65,0.84,1.32,0.8,1.3,0.8,1.3,60,30,1.08,1.26,2.34,37,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,11,Peñarol,Miramar Misiones,2025-04-12 21:30:00,4,2,6,5,3,8,0,3,0,0,6,3,6,1,12,4,-1,-1,52,48,Estadio Campeón del Siglo,"Camino de los Siete Cerros, Vila Don Bosco, Montevideo",0,3,1.38,4.33,8.0,1.28,2.0,3.28,2.38,1.53,1.78,2.23,1.92,1.56,1.4,3.0,2.75,1.36,6,2,1,2,1,3,3,4358,1,50,0,-1,2,1,1,0,4,3,1,7,0,1,0,2,1,2,1,81,64,129,118,1.77,0.94,2.71,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,75,15,60,2.02,0.78,1.2,0.8,1.2,0.8,70,25,1.4,1.24,2.64,37,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,11,Boston River,Cerro Largo,2025-04-13 18:00:00,1,0,1,3,3,6,4,0,0,0,4,0,4,3,8,3,-1,-1,58,42,Estadio Campeones Olímpicos,"Avenida Zelmar Michelinni, Ciudad de Florida",4,0,2.0,3.25,3.7,1.38,2.35,4.55,2.1,1.67,1.79,2.3,1.9,1.54,1.53,3.5,2.38,1.29,1,1,0,0,0,0,1,4363,1,45,0,-1,2,1,1,1,2,2,2,4,1,0,3,0,1,3,1,50,70,93,107,1.15,0.71,1.86,1,0,1,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,70,25,55,1.49,1.32,0.9,1.4,0.9,1.4,60,30,1.13,1.35,2.48,37,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,11,Nacional,Danubio,2025-04-13 20:30:00,2,0,2,12,2,14,3,4,0,1,7,3,9,1,16,4,-1,-1,50,50,Estadio Gran Parque Central,"Avenida Carlos Anaya 2900 y Tristán Azambuya, Montevideo",3,6,1.53,3.9,6.0,1.32,2.15,3.9,2.25,1.57,1.44,2.25,2.43,1.91,1.5,3.4,2.5,1.3,2,0,0,2,0,2,0,4359,1,70,0,-1,2,1,4,0,8,2,4,10,0,1,3,4,1,7,1,88,45,123,80,2.13,0.8,2.93,1,0,1,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,75,45,80,2.18,1.16,1.6,0.8,1.6,0.8,60,25,1.46,1.23,2.69,37,True,True,False,False,False,False,False,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,11,River Plate,Juventud,2025-04-13 23:00:00,1,0,1,0,7,7,-1,-1,-1,-1,7,2,3,4,10,6,-1,-1,32,68,Estadio Luis Franzini,"Avenida Dr. Julio Herrera y Reissig 687 esq. Avenida Sarmiento, Parque Rodó, Montevideo",-1,-1,3.2,3.25,2.15,1.28,1.95,3.28,1.73,2.0,1.76,2.23,1.93,1.56,1.4,3.0,2.75,1.36,1,0,0,1,0,1,0,4364,1,70,0,-1,2,-1,0,3,0,4,3,4,-1,-1,-1,-1,-1,-1,1,58,110,97,169,1.55,1.33,2.88,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,80,30,70,0.78,1.65,0.4,2.0,0.4,2.0,45,20,1.04,1.29,2.33,37,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,11,Racing,Liverpool FC Montevideo,2025-04-14 18:30:00,1,1,2,3,3,6,3,2,1,0,8,4,5,4,13,8,-1,-1,44,56,Parque Osvaldo Roberto,"Avenida Millán 4712 entre Avenida Sayago y Vedia, Barrio Sayago, Montevideo",4,2,2.85,2.78,2.79,1.42,2.1,4.8,1.93,1.8,1.6,2.27,2.26,1.8,1.45,3.4,2.45,1.27,2,0,0,1,1,2,0,-1,1,40,0,-1,2,1,0,1,3,2,1,5,1,1,3,1,2,4,1,77,70,120,131,1.94,1.31,3.25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,55,20,65,1.43,1.71,1.9,2.2,1.9,2.2,65,45,1.32,1.25,2.57,37,True,True,False,False,False,False,True,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,11,Defensor Sporting,Cerro,2025-04-14 21:00:00,3,2,5,1,6,7,4,8,0,1,5,5,5,5,10,10,-1,-1,51,49,Estadio Luis Franzini,"Avenida Dr. Julio Herrera y Reissig 687 esq. Avenida Sarmiento, Parque Rodó, Montevideo",4,9,1.71,3.15,4.6,1.5,2.4,4.85,2.05,1.55,1.67,2.08,2.13,1.7,1.56,3.5,2.36,1.24,5,2,1,1,1,2,3,4361,1,45,0,-1,2,1,1,2,0,4,3,4,2,2,2,7,4,9,1,31,43,99,86,1.22,1.3,2.51,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,60,10,45,1.65,1.27,1.8,1.4,1.8,1.4,75,40,1.38,0.92,2.3,37,True,True,True,True,True,False,True,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,12,Danubio,Boston River,2025-04-18 17:00:00,1,2,3,5,1,6,2,4,0,0,1,3,5,3,6,6,-1,-1,50,50,Estadio Jardines del Hipódromo,"Avenida Dr. Carlos Nery esq. Avenida Acrópolis, Montevideo",2,4,3.15,3.3,2.23,1.44,2.37,5.15,2.1,1.65,1.7,2.18,2.05,1.65,1.47,3.6,2.4,1.3,3,0,0,1,2,3,0,4363,1,55,0,-1,2,1,1,0,4,1,1,5,0,0,2,4,0,6,1,52,38,97,102,0.84,0.88,1.71,0,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,69,27,64,1.16,1.49,0.73,1.09,0.73,1.09,73,32,1.2,1.13,2.33,37,True,True,True,False,False,False,True,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,12,Miramar Misiones,Nacional,2025-04-18 19:00:00,1,3,4,9,4,13,2,5,1,0,1,7,5,2,6,9,-1,-1,43,57,Parque Luis Méndez Piana,"Avenida Ramón V. Benzano, Montevideo",4,5,6.0,4.6,1.46,0.0,1.8,2.04,1.83,1.83,0.0,0.0,0.0,0.0,1.33,2.63,3.25,1.44,4,1,1,0,2,2,2,4359,1,64,0,-1,2,1,3,1,6,3,4,9,0,1,3,4,1,7,1,60,72,87,105,0.89,1.58,2.47,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,78,41,73,0.78,2.18,0.73,1.73,0.73,1.73,50,23,1.21,1.53,2.74,37,True,True,True,True,False,False,True,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,12,Cerro Largo,River Plate,2025-04-18 21:30:00,1,0,1,2,4,6,2,4,0,0,2,1,6,5,8,6,-1,-1,50,50,Estadio Municipal Arquitecto Antonio Eleuterio Ubilla,"Calle José Batlle y Ordóñez 695 esc. 101, Melo",2,4,1.99,3.31,3.65,1.36,2.1,3.8,2.02,1.82,1.63,1.97,2.24,1.71,1.45,3.0,2.5,1.33,1,0,0,1,0,1,0,4371,1,46,0,-1,2,1,0,3,2,1,3,3,1,1,1,3,2,4,1,62,49,99,85,1.1,0.81,1.91,0,1,0,0,0,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,64,23,55,1.32,0.78,1.27,0.64,1.27,0.64,64,36,1.29,1.09,2.38,37,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,12,Juventud,Racing,2025-04-19 18:30:00,1,0,1,4,6,10,-1,-1,-1,-1,4,8,1,3,5,11,-1,-1,49,51,Estadio Municipal Parque Artigas,"Avenida José Artigas S/N y Blandengues, Las Piedras",-1,-1,2.64,3.21,2.64,1.4,1.82,3.7,1.96,1.85,1.58,2.36,2.12,1.68,1.5,3.3,2.62,1.29,1,0,0,1,0,1,0,4365,1,50,0,-1,2,-1,4,3,0,3,7,3,-1,-1,-1,-1,-1,-1,1,67,85,109,117,1.09,1.87,2.96,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,64,18,69,1.65,1.43,1.82,1.82,1.82,1.82,59,37,1.29,1.38,2.67,37,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,12,Wanderers,Peñarol,2025-04-19 21:30:00,1,2,3,0,8,8,4,2,0,1,2,7,4,6,6,13,-1,-1,50,50,Parque Alfredo Víctor Viera,"Avenida Buschental entre Atilio Pelossi y Lucas Obes, Barrio Prado, Montevideo",4,4,4.4,3.54,1.73,1.35,2.05,3.5,2.0,1.8,1.6,2.1,1.91,1.55,1.43,2.8,2.74,1.35,3,1,1,0,1,1,2,4358,1,45,0,-1,2,1,0,6,0,2,6,2,1,0,3,3,1,6,1,45,69,97,113,0.86,1.81,2.67,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,73,14,60,0.84,2.02,0.82,1.36,0.82,1.36,69,27,1.1,1.44,2.54,37,True,True,True,False,False,False,True,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,12,Liverpool FC Montevideo,Plaza Colonia,2025-04-20 18:00:00,1,0,1,3,1,4,5,3,0,0,7,4,1,10,8,14,-1,-1,54,46,Estadio Belvedere,"Avenida Julián Laguna 4401 entre José Mármol y Carlos María Ramírez, Barrio Belvedere, Montevideo",5,3,1.98,3.3,3.82,1.38,2.0,4.2,1.83,1.83,1.72,2.11,2.37,1.87,1.47,3.14,2.6,1.33,1,0,0,1,0,1,0,4357,1,55,0,-1,2,1,2,0,1,1,2,2,3,0,2,3,3,5,1,41,48,106,101,1.3,1.51,2.82,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,64,23,46,1.71,0.95,2.09,1.64,2.09,1.64,69,36,1.26,1.14,2.4,37,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,12,Cerro,Torque,2025-04-20 20:15:00,1,2,3,3,4,7,4,2,0,0,2,7,5,2,7,9,-1,-1,49,51,Estadio Monumental Luis Tróccoli,"Avenida Dr. Santín Carlos Rossi 4702 esq. Camina La Paloma, Barrio La Paloma, Montevideo",4,2,3.35,3.0,2.28,1.5,2.25,5.0,2.0,1.75,1.71,2.45,1.95,1.68,1.55,3.3,2.36,1.27,3,0,1,1,1,2,1,4379,1,64,0,-1,2,1,1,2,2,2,3,4,2,1,2,1,3,3,1,75,59,105,97,1.13,1.49,2.62,1,0,1,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,64,27,55,1.27,1.32,1.27,1.27,1.27,1.27,64,36,0.96,1.24,2.2,37,True,True,True,False,False,False,True,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,12,Defensor Sporting,Progreso,2025-04-20 22:30:00,1,2,3,8,3,11,2,3,0,0,5,3,3,4,8,7,-1,-1,65,35,Estadio Luis Franzini,"Avenida Dr. Julio Herrera y Reissig 687 esq. Avenida Sarmiento, Parque Rodó, Montevideo",2,3,1.52,4.17,5.25,1.25,1.86,3.1,1.87,1.88,1.67,2.0,2.12,1.73,1.33,2.8,3.0,1.44,3,0,0,1,2,3,0,4378,1,59,0,-1,2,1,3,3,5,0,6,5,0,1,2,2,1,4,1,99,62,146,102,1.58,1.11,2.69,1,0,1,0,0,0,1,1,0,0,1,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,73,18,64,1.65,1.05,1.91,0.82,1.91,0.82,64,27,1.37,1.2,2.57,37,True,True,True,False,False,False,True,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,13,River Plate,Danubio,2025-04-26 18:00:00,1,0,1,3,5,8,6,2,0,2,1,2,1,6,2,8,-1,-1,50,50,Estadio Luis Franzini,"Avenida Dr. Julio Herrera y Reissig 687 esq. Avenida Sarmiento, Parque Rodó, Montevideo",6,6,3.02,3.07,2.42,1.38,2.3,4.75,2.01,1.76,1.6,2.05,2.19,1.74,1.49,3.3,2.43,1.27,1,0,0,1,0,1,0,4364,1,59,0,-1,2,1,2,3,1,2,5,3,1,2,5,2,3,7,1,59,80,81,100,0.63,1.23,1.86,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,67,25,54,0.78,1.16,0.58,0.67,0.58,0.67,71,34,1.07,1.17,2.24,37,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,13,Plaza Colonia,Juventud,2025-04-26 20:15:00,0,0,0,3,4,7,1,1,0,0,2,2,6,3,8,5,-1,-1,53,47,,,1,1,2.76,2.85,2.81,1.4,1.83,4.32,1.95,1.84,1.71,2.55,2.08,1.66,1.42,3.34,2.55,1.32,0,0,0,0,0,0,0,-1,1,55,0,-1,2,1,1,1,2,3,2,5,0,1,1,0,1,1,1,93,53,136,103,1.33,0.85,2.18,0,0,0,0,0,0,1,1,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,63,21,50,0.95,1.65,1.5,1.92,1.5,1.92,63,38,1.17,1.27,2.44,37,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,13,Nacional,Wanderers,2025-04-26 23:15:00,3,1,4,4,4,8,2,2,0,0,6,4,6,1,12,5,-1,-1,50,50,Estadio Gran Parque Central,"Avenida Carlos Anaya 2900 y Tristán Azambuya, Montevideo",2,2,1.27,5.25,8.5,0.0,1.72,2.7,2.0,1.73,0.0,2.38,0.0,0.0,1.33,2.63,3.25,1.44,4,1,0,2,1,3,1,4359,1,59,0,-1,2,1,1,3,3,1,4,4,2,2,0,0,4,0,1,75,63,119,97,1.72,1.06,2.78,0,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,75,38,71,2.18,0.84,1.83,0.75,1.83,0.75,50,25,1.53,1.08,2.61,37,True,True,True,True,False,False,True,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,13,Torque,Defensor Sporting,2025-04-27 13:45:00,0,1,1,5,2,7,3,2,0,0,5,5,4,2,9,7,-1,-1,52,48,,,3,2,2.88,3.19,2.44,1.3,1.91,3.81,1.8,2.01,1.72,2.19,1.95,1.54,1.42,2.9,2.65,1.36,1,0,0,0,1,1,0,4361,1,55,0,-1,2,1,1,1,4,1,2,5,3,1,0,1,4,1,1,80,66,116,85,1.5,1.27,2.77,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,67,25,59,1.32,1.65,1.42,1.75,1.42,1.75,63,33,1.26,1.38,2.64,37,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
