league,season,game_week,home_name,away_name,date,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,pinnacle_ft_over35,pinnacle_ft_over15,pinnacle_ft_over25,pinnacle_ft_1,pinnacle_ft_2,pinnacle_ft_x,pinnacle_corners_under_95,pinnacle_corners_over_95,pinnacle_btts_no,pinnacle_btts_yes,pinnacle_1st_half_over05,pinnacle_1st_half_over15,pinnacle_1st_half_under15,pinnacle_1st_half_under05,pinnacle_corners_under_85,pinnacle_corners_over_85
Finland_Veikkausliiga_2025,2025,14,SJK,Ilves,2025-07-05 14:00:00,1,1,2,4,9,13,6,2,0,0,2,6,5,8,7,14,16,11,44,56,OmaSP Stadion,"Alaseinäjoenkatu 9, Seinäjoki",6,2,3.2,3.4,1.95,1.11,1.45,2.0,1.35,3.1,1.38,1.74,2.8,2.26,1.2,2.07,4.0,1.83,2,1,0,0,1,1,1,-1,0,50,0,-1,2,1,1,5,3,4,6,7,2,1,4,1,3,5,1,23,50,64,109,0.75,1.67,2.42,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,11,16,1,1,3,1,2,2,71,79,50,79,1.94,1.63,1.86,1.71,1.71,2.0,29,22,1.71,1.83,3.54,32,True,True,False,False,False,False,True,2.21,1.15,1.49,2.87,2.31,3.97,2.33,1.57,,,,2.18,1.71,,,
Finland_Veikkausliiga_2025,2025,14,VPS,HJK,2025-07-05 16:00:00,0,2,2,9,3,12,1,1,0,0,1,3,10,6,11,9,13,9,52,48,,,1,1,3.75,4.1,1.81,1.17,1.51,2.31,1.5,2.54,1.32,1.74,3.2,2.1,1.25,2.2,3.42,1.62,2,0,0,0,2,2,0,412,0,31,0,-1,2,1,2,2,5,1,4,6,0,0,1,1,0,2,1,44,20,73,71,1.08,0.93,2.01,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,30,18,1,1,1,1,6,4,52,68,31,61,1.36,1.56,1.33,1.43,1.38,1.64,48,32,1.37,1.72,3.09,27,True,True,False,False,False,False,False,2.27,1.16,1.52,3.56,1.98,4.02,2.29,1.59,,,,2.24,1.68,,,
Finland_Veikkausliiga_2025,2025,14,Jaro,Mariehamn,2025-07-06 13:00:00,1,1,2,7,4,11,0,1,0,0,7,8,8,8,15,16,15,7,61,39,,,0,1,1.8,3.7,4.2,1.3,1.95,3.1,1.83,1.91,1.39,1.73,2.67,2.0,1.37,2.75,2.75,1.36,2,1,0,0,1,1,1,-1,0,52,0,-1,2,1,3,1,4,3,4,7,0,0,0,1,0,1,1,66,42,75,71,1.9,1.87,3.77,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,18,22,1,0,2,1,7,7,52,69,42,56,0.86,1.08,0.8,1.14,1.08,1.07,49,32,1.04,0.89,1.93,27,True,True,False,False,False,False,True,3.20,1.30,1.89,1.75,4.90,3.86,2.05,1.73,,,1.38,2.86,1.44,3.15,,
Finland_Veikkausliiga_2025,2025,14,Haka,Inter Turku,2025-07-06 15:30:00,0,1,1,8,6,14,0,2,0,0,3,5,7,6,10,11,6,15,50,50,Tehtaan kenttä,"Tehtaankatu 7, Valkeakoski",0,2,4.09,4.0,1.8,1.11,1.45,2.37,1.44,2.5,1.25,1.56,3.45,2.55,1.2,2.26,3.72,1.65,1,0,1,0,0,0,1,406,0,54,0,-1,-1,1,-1,-1,-1,-1,-1,-1,0,1,0,1,1,1,1,48,42,106,80,1.2,1.35,2.55,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,1,19,20,1,4,1,1,1,7,61,69,17,85,0.69,1.75,1.29,2.33,1.15,2.08,40,31,1.32,1.7,3.02,27,True,False,False,False,False,False,False,2.35,1.16,1.53,4.40,1.75,4.22,2.46,1.50,,,,2.25,1.67,,,
Finland_Veikkausliiga_2025,2025,14,KTP,Gnistan,2025-07-07 15:00:00,0,0,0,9,2,11,3,1,0,0,3,4,10,4,13,8,13,14,59,41,Arto Tolsa Areena,"Korkeavuorenkatu 2, Kotka",3,1,3.09,3.39,2.0,1.14,1.65,2.15,1.4,2.62,1.33,1.6,3.05,2.3,1.22,2.1,3.65,1.65,0,0,0,0,0,0,0,-1,0,57,0,-1,2,1,6,1,3,1,7,4,0,0,3,1,0,4,1,59,34,127,77,1.47,1.04,2.5,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,34,22,1,5,4,1,2,5,64,71,29,64,0.69,1.06,0.86,1.14,0.69,1.23,36,29,1.39,1.17,2.56,27,False,False,False,False,False,False,False,2.17,1.14,1.46,4.16,1.77,4.33,2.43,1.52,,,,,,,,
Finland_Veikkausliiga_2025,2025,15,Inter Turku,Jaro,2025-07-12 14:00:00,3,1,4,10,8,18,2,1,0,0,9,6,11,10,20,16,4,5,65,35,Veritas Stadion,"Hippoksentie 6, Åbo",2,1,1.2,5.4,9.8,1.17,1.52,2.07,1.92,1.85,1.34,1.62,2.88,2.16,1.25,2.2,3.5,1.62,4,3,0,0,1,1,3,406,0,54,0,-1,2,1,5,4,5,4,9,9,0,0,2,1,0,3,1,86,52,101,69,2.5,1.8,4.3,0,0,0,0,0,0,1,1,0,0,3,1,0,0,1,19,14,1,3,1,1,6,4,47,75,34,67,2.06,1.69,1.86,1.25,2.14,1.07,54,26,1.66,1.29,2.95,27,True,True,True,True,False,False,True,2.35,1.18,1.54,1.30,11.30,5.50,2.28,1.59,,,,2.25,1.67,,,
Finland_Veikkausliiga_2025,2025,15,Gnistan,Haka,2025-07-13 13:00:00,2,0,2,5,6,11,1,2,1,0,3,1,4,15,7,16,9,15,35,65,Mustapekka Areena,"Käskynhaltijantie 11, Helsinki",3,2,2.19,3.79,3.14,1.2,1.57,2.49,1.51,2.45,1.2,1.39,3.72,2.67,1.29,2.25,3.6,1.55,2,0,0,2,0,2,0,419,0,75,0,-1,2,1,1,3,4,3,4,7,1,1,1,1,2,2,1,32,59,69,99,0.89,1.5,2.39,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,15,21,1,2,2,1,13,6,67,92,50,83,1.0,0.57,1.33,1.0,1.21,1.07,33,9,1.34,1.39,2.73,27,True,True,False,False,False,False,False,2.66,1.20,1.68,2.18,3.24,3.76,2.55,1.47,,,,,,,,
Finland_Veikkausliiga_2025,2025,15,Oulu,KTP,2025-07-13 15:30:00,3,2,5,6,2,8,0,1,0,0,6,5,7,4,13,9,11,13,54,46,Raatin stadion,"Raatintie 2, Koskikeskus, Oulu",0,1,1.72,3.9,4.37,1.17,1.65,2.7,1.57,2.2,1.43,1.71,2.63,2.06,1.3,2.4,3.3,1.55,5,0,1,3,1,4,1,425,0,69,0,-1,2,1,5,1,1,1,6,2,0,0,0,1,0,1,1,43,35,90,98,1.55,1.18,2.74,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,23,25,1,3,1,1,7,3,93,93,48,79,1.08,0.86,0.71,0.5,0.64,0.71,7,7,1.07,1.11,2.18,27,True,True,True,True,True,False,True,2.85,1.24,1.75,1.77,4.46,4.07,2.09,1.72,,,,2.64,1.52,,,
Finland_Veikkausliiga_2025,2025,15,Ilves,VPS,2025-07-14 15:00:00,3,2,5,5,4,9,1,2,0,0,6,3,4,8,10,11,5,17,49,51,,,1,2,0.0,0.0,0.0,1.15,1.47,2.19,1.65,2.15,1.42,1.55,2.65,2.3,1.25,2.19,3.8,1.74,5,1,0,2,2,4,1,407,0,79,0,-1,2,1,2,2,3,2,4,5,1,1,0,1,2,1,1,40,41,78,92,1.34,1.21,2.55,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,18,20,1,1,1,1,7,3,86,93,50,86,2.13,0.92,2.29,1.43,1.93,1.29,14,7,1.62,1.05,2.67,27,True,True,True,True,True,False,True,,,,1.46,6.43,5.01,2.55,1.47,,,,2.18,1.72,,,
Finland_Veikkausliiga_2025,2025,16,KTP,Inter Turku,2025-07-18 15:00:00,2,2,4,4,11,15,3,2,0,0,2,6,7,12,9,18,12,12,42,58,Arto Tolsa Areena,"Korkeavuorenkatu 2, Kotka",3,2,8.5,5.5,1.28,1.12,1.37,2.05,1.68,2.21,1.29,1.51,2.8,2.38,1.22,1.98,3.8,1.73,4,2,2,0,0,0,4,-1,0,47,0,-1,2,1,3,1,1,10,4,11,2,0,1,2,2,3,1,41,50,71,94,1.01,1.91,2.92,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,23,23,1,2,3,1,6,4,53,60,27,75,0.69,1.75,0.88,2.43,0.67,2.2,48,41,1.4,1.65,3.05,27,True,True,True,True,False,False,True,2.12,1.13,1.43,9.23,1.32,5.82,,,2.14,1.75,,2.03,1.85,,,
Finland_Veikkausliiga_2025,2025,16,VPS,KuPS,2025-07-19 14:00:00,1,1,2,4,1,5,2,2,0,1,2,2,9,4,11,6,10,6,54,46,,,2,4,3.0,3.55,2.25,1.22,1.76,2.7,1.62,2.2,1.31,1.65,3.05,2.34,1.33,2.4,3.0,1.5,2,0,0,1,1,2,0,-1,0,43,0,-1,2,1,1,1,3,0,2,3,1,2,1,1,3,2,1,78,58,118,93,1.4,0.95,2.35,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,19,24,1,2,1,1,4,4,43,64,15,43,1.36,1.88,1.14,1.29,1.2,1.88,57,36,1.33,1.33,2.66,27,True,True,False,False,False,False,True,2.90,1.24,1.78,3.45,2.11,3.68,2.41,1.53,2.28,1.67,1.34,2.60,1.53,3.38,,
Finland_Veikkausliiga_2025,2025,16,SJK,Gnistan,2025-07-20 13:00:00,3,1,4,9,1,10,1,1,0,0,8,2,8,5,16,7,9,9,60,40,OmaSP Stadion,"Alaseinäjoenkatu 9, Seinäjoki",1,1,1.75,4.1,4.2,1.17,1.5,2.27,1.53,2.6,1.22,1.42,3.5,2.57,1.25,2.2,3.6,1.6,4,0,1,3,0,3,1,102,0,63,0,-1,2,1,5,1,4,0,6,4,1,1,0,0,2,0,1,55,27,88,63,1.96,0.78,2.75,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,21,19,1,2,3,1,4,5,57,69,38,69,1.94,1.06,1.75,1.13,1.67,1.33,44,32,1.59,1.15,2.74,32,True,True,True,True,False,False,True,2.32,1.16,1.53,1.80,4.15,4.17,,,2.64,1.52,,2.28,1.67,,,
Finland_Veikkausliiga_2025,2025,16,Jaro,Ilves,2025-07-20 15:30:00,0,1,1,1,17,18,3,2,1,0,1,11,2,19,3,30,15,4,36,64,,,5,2,5.7,4.5,1.53,1.17,1.62,2.38,1.65,2.1,1.36,1.64,2.8,2.12,1.23,2.3,3.3,1.55,1,0,0,0,1,1,0,407,0,53,0,-1,2,1,1,10,0,7,11,7,1,0,3,2,1,5,1,33,117,68,97,0.51,3.48,3.99,0,0,0,0,0,0,1,1,0,0,1,3,0,0,1,19,14,1,2,2,1,11,2,57,86,36,63,0.86,1.63,0.83,1.63,1.0,2.0,44,15,1.19,1.81,3.0,27,True,False,False,False,False,False,False,2.61,1.21,1.65,5.62,1.56,4.54,2.14,1.68,2.11,1.77,,2.39,1.60,,,
Finland_Veikkausliiga_2025,2025,16,HJK,Oulu,2025-07-20 15:30:00,3,1,4,4,8,12,1,1,0,0,7,6,6,8,13,14,6,11,50,50,,,1,1,1.59,4.25,5.61,1.12,1.65,2.63,1.67,2.1,1.25,1.52,3.1,2.42,1.29,2.2,3.6,1.55,4,2,0,1,1,2,2,412,0,71,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,0,0,1,1,1,1,57,52,83,91,1.72,1.68,3.4,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,1,18,17,1,1,1,1,0,2,71,71,43,71,1.5,0.93,1.86,0.57,1.73,0.8,29,29,1.82,0.95,2.77,27,True,True,True,True,False,False,True,2.65,1.21,1.66,1.62,5.36,4.27,2.37,1.55,2.23,1.69,,,,,,
Finland_Veikkausliiga_2025,2025,16,Mariehamn,Haka,2025-07-21 15:00:00,1,1,2,10,5,15,1,6,0,0,3,4,13,7,16,11,7,14,57,43,,,1,6,3.64,3.4,1.81,1.2,1.6,2.5,1.57,2.25,1.22,1.47,3.5,2.4,1.3,2.3,3.2,1.53,2,0,1,1,0,1,1,-1,0,64,0,-1,2,1,5,2,5,3,7,8,0,2,1,4,2,5,1,68,48,115,92,1.71,1.33,3.04,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,24,19,1,5,2,1,7,17,64,86,29,79,1.29,0.57,1.0,0.86,1.07,1.0,36,14,1.11,1.41,2.52,27,True,True,False,False,False,False,True,2.77,1.22,1.71,3.79,1.96,3.81,,,2.37,1.62,,2.43,1.59,,,
Finland_Veikkausliiga_2025,2025,17,Jaro,VPS,2025-07-25 16:00:00,2,2,4,8,4,12,3,3,0,0,6,6,9,12,15,18,9,11,47,53,,,3,3,3.25,3.45,1.96,1.23,1.86,2.98,1.62,2.32,1.37,1.7,2.85,2.0,1.36,2.57,3.28,1.48,4,0,0,2,2,4,0,-1,0,73,0,-1,2,1,5,2,3,2,7,5,0,0,3,3,0,6,1,60,50,69,82,1.79,1.91,3.7,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,23,21,1,6,2,1,9,13,66,86,40,72,0.86,0.92,0.71,1.25,0.94,1.19,35,15,1.09,1.07,2.16,27,True,True,True,True,False,False,True,3.29,1.29,1.98,3.76,2.08,3.47,2.36,1.55,2.19,1.72,1.39,2.90,1.44,3.12,,
Finland_Veikkausliiga_2025,2025,17,Haka,KTP,2025-07-26 12:00:00,2,3,5,10,2,12,0,2,0,0,3,6,9,3,12,9,5,8,52,48,Tehtaan kenttä,"Tehtaankatu 7, Valkeakoski",0,2,1.71,3.6,3.64,1.17,1.53,2.38,1.5,2.4,1.21,1.54,3.7,2.64,1.29,2.15,3.4,1.57,5,1,1,1,2,3,2,426,0,61,0,-1,2,1,1,2,9,0,3,9,0,1,0,1,1,1,1,56,28,91,84,1.37,1.2,2.57,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,23,12,1,3,1,1,8,8,82,82,29,94,0.69,0.86,1.13,0.43,1.0,0.69,19,19,1.3,1.12,2.42,27,True,True,True,True,True,False,True,2.43,1.18,1.57,2.07,3.38,3.92,,,2.76,1.48,,2.30,1.66,,,
Finland_Veikkausliiga_2025,2025,17,Mariehamn,Oulu,2025-07-26 13:00:00,0,1,1,4,1,5,4,1,0,0,0,3,9,13,9,16,8,8,49,51,,,4,1,2.98,3.55,2.15,1.22,1.8,2.97,1.6,2.24,1.45,1.72,2.55,2.0,1.36,2.62,2.9,1.42,1,0,0,0,1,1,0,425,0,69,0,-1,2,1,2,0,2,1,2,3,1,0,3,1,1,4,1,36,61,91,107,0.84,1.66,2.5,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,27,20,1,2,1,1,11,7,69,82,26,82,1.29,0.93,1.0,0.5,1.06,0.75,32,19,1.18,1.04,2.22,27,True,False,False,False,False,False,False,3.05,1.26,1.84,3.09,2.28,3.68,2.08,1.71,2.30,1.66,1.36,2.75,1.48,3.28,,
Finland_Veikkausliiga_2025,2025,17,Inter Turku,SJK,2025-07-27 14:00:00,4,1,5,3,7,10,1,3,0,0,9,4,9,9,18,13,13,6,54,46,Veritas Stadion,"Hippoksentie 6, Åbo",1,3,1.57,4.0,4.2,1.14,1.5,2.19,1.51,2.65,1.26,1.43,3.48,2.54,1.25,2.21,3.6,1.65,5,3,1,1,0,1,4,406,0,67,0,-1,2,1,1,4,2,3,5,5,0,1,1,2,1,3,1,41,27,81,65,2.06,1.29,3.35,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,17,19,1,1,4,1,2,5,61,80,34,73,2.06,1.75,2.0,1.57,2.13,1.75,40,21,1.77,1.54,3.31,32,True,True,True,True,True,False,True,2.30,1.16,1.51,1.81,4.17,4.13,2.57,1.46,2.67,1.50,,2.22,1.70,,,
Finland_Veikkausliiga_2025,2025,17,Gnistan,HJK,2025-07-28 16:00:00,2,4,6,5,6,11,3,2,1,0,4,11,5,14,9,25,10,7,31,69,Mustapekka Areena,"Käskynhaltijantie 11, Helsinki",5,2,4.76,4.0,1.61,1.12,1.53,2.38,1.56,2.35,1.29,1.66,3.12,2.35,1.25,2.25,3.5,1.6,6,0,1,2,3,5,1,412,0,41,0,-1,2,1,3,5,2,1,8,3,1,1,3,1,2,4,1,30,98,65,97,1.07,3.04,4.1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,19,27,1,4,1,1,6,4,60,94,34,67,1.0,1.56,1.57,1.63,1.25,1.81,41,7,1.28,1.62,2.9,32,True,True,True,True,True,True,True,2.42,1.18,1.57,5.10,1.63,4.36,2.32,1.57,2.35,1.63,,,,,,
Finland_Veikkausliiga_2025,2025,18,VPS,Mariehamn,2025-08-01 15:00:00,1,1,2,9,4,13,2,1,0,0,8,2,7,8,15,10,14,10,49,51,,,2,1,1.58,4.4,5.0,1.18,1.63,2.4,1.65,2.21,1.31,1.56,3.05,2.2,1.25,2.25,3.4,1.55,2,0,0,1,1,2,0,-1,0,44,0,-1,-1,1,-1,-1,-1,-1,-1,-1,0,1,2,0,1,2,1,52,58,87,103,1.88,1.2,3.08,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,1,26,36,1,1,2,1,5,12,32,63,32,57,1.36,1.08,1.13,1.13,1.18,1.0,69,38,1.34,1.02,2.36,27,True,True,False,False,False,False,True,2.63,1.20,1.64,1.60,5.22,4.53,2.43,1.52,2.24,1.69,,2.38,1.61,,,
Finland_Veikkausliiga_2025,2025,18,KuPS,Haka,2025-08-02 14:00:00,3,2,5,4,2,6,1,0,0,0,7,4,14,8,21,12,11,8,58,42,Savon Sanomat Areena,"Kaartokatu 6, Kuopio",1,0,1.46,4.25,4.5,1.17,1.53,2.41,1.57,2.2,1.29,1.65,3.28,2.1,1.25,2.25,3.5,1.52,5,2,0,1,2,3,2,411,0,49,0,-1,2,1,3,1,1,1,4,2,0,0,1,0,0,1,1,68,43,126,66,2.31,1.34,3.65,0,0,0,0,0,0,1,1,0,0,2,1,0,0,1,19,10,1,0,2,1,2,12,53,78,47,82,2.31,0.57,2.33,0.88,1.82,0.94,47,23,1.59,1.4,2.99,27,True,True,True,True,True,False,True,2.37,1.17,1.55,1.65,4.89,4.38,2.36,1.55,2.38,1.61,,2.26,1.66,,,
Finland_Veikkausliiga_2025,2025,18,Oulu,Jaro,2025-08-02 16:00:00,0,1,1,7,2,9,2,4,1,0,8,2,17,6,25,8,8,15,55,45,Raatin stadion,"Raatintie 2, Koskikeskus, Oulu",3,4,1.71,3.75,4.0,1.21,1.81,2.92,1.67,2.2,1.44,1.73,2.6,1.93,1.3,2.6,3.0,1.47,1,0,1,0,0,0,1,416,0,66,0,-1,2,1,4,2,3,0,6,3,1,1,2,3,2,5,1,68,42,82,79,2.61,0.95,3.56,0,0,0,0,0,0,1,1,0,0,3,0,0,0,1,22,27,1,6,3,1,4,6,72,78,35,65,1.08,1.69,1.0,1.11,0.88,0.94,29,23,1.13,1.35,2.48,27,True,False,False,False,False,False,False,3.08,1.26,1.85,1.92,4.09,3.73,2.07,1.74,2.20,1.71,1.34,2.68,1.49,3.36,,
Finland_Veikkausliiga_2025,2025,18,SJK,KTP,2025-08-03 13:00:00,3,0,3,6,2,8,5,2,0,0,6,2,8,10,14,12,15,11,53,47,OmaSP Stadion,"Alaseinäjoenkatu 9, Seinäjoki",5,2,1.44,4.8,5.7,1.15,1.37,2.11,1.57,2.25,1.25,1.55,3.45,2.3,1.22,2.1,3.8,1.66,3,2,0,1,0,1,2,102,0,77,0,-1,2,1,3,0,3,2,3,5,2,1,3,1,3,4,1,20,40,68,80,1.45,1.19,2.64,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,15,13,1,2,4,1,1,0,84,89,54,95,1.94,0.86,1.89,0.75,1.65,0.82,17,11,1.63,1.13,2.76,27,True,True,True,False,False,False,False,2.21,1.15,1.47,1.62,5.21,4.41,,,2.61,1.53,,2.13,1.76,,,
Finland_Veikkausliiga_2025,2025,18,Ilves,Gnistan,2025-08-04 15:00:00,2,2,4,6,17,23,1,4,0,0,3,5,8,11,11,16,8,14,58,42,,,1,4,1.35,5.0,6.8,1.06,1.33,1.91,1.53,2.3,1.28,1.63,3.2,2.3,1.17,1.87,4.2,1.83,4,1,1,1,1,2,2,-1,0,66,0,-1,2,1,3,9,3,8,12,11,0,1,1,3,1,4,1,38,64,71,81,1.18,1.81,2.99,0,0,0,0,0,0,1,1,0,1,0,2,0,0,1,17,16,1,1,4,1,3,0,72,78,30,66,2.13,1.06,2.38,1.0,2.06,1.18,29,23,1.59,1.1,2.69,32,True,True,True,True,False,False,True,1.92,1.11,1.35,1.37,7.59,5.67,2.53,1.48,2.43,1.59,,1.96,1.91,,,
Finland_Veikkausliiga_2025,2025,18,HJK,Inter Turku,2025-08-04 16:00:00,1,4,5,3,1,4,0,1,0,0,3,6,8,5,11,11,10,8,57,43,,,0,1,2.5,3.72,2.6,1.15,1.53,2.15,1.44,2.5,1.27,1.48,3.3,2.46,1.25,2.15,3.5,1.62,5,0,2,1,2,3,2,406,0,63,0,-1,2,1,1,0,2,1,1,3,0,0,0,1,0,1,1,50,36,128,69,1.28,1.37,2.66,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,25,18,1,2,2,1,3,4,63,69,51,82,1.5,1.75,2.0,2.25,1.88,2.18,38,32,1.8,1.68,3.48,32,True,True,True,True,True,False,True,2.37,1.17,1.56,2.60,2.59,3.80,2.46,1.51,2.74,1.48,,2.27,1.66,,,
Finland_Veikkausliiga_2025,2025,19,Inter Turku,Oulu,2025-08-08 15:00:00,3,2,5,5,0,5,1,1,0,0,4,2,8,5,12,7,10,9,55,45,Veritas Stadion,"Hippoksentie 6, Åbo",1,1,1.28,5.0,9.5,1.12,1.49,2.1,1.82,1.95,1.33,1.72,3.02,2.27,1.22,2.1,3.6,1.6,5,1,0,2,2,4,1,406,0,67,0,-1,2,1,1,0,4,0,1,4,0,1,1,0,1,1,1,77,25,122,88,1.6,0.78,2.38,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,30,15,1,3,2,1,1,5,62,78,39,73,2.06,0.93,2.11,0.78,2.22,0.83,39,22,1.8,1.11,2.91,27,True,True,True,True,True,False,True,2.32,1.16,1.52,1.34,8.76,5.58,2.32,1.56,2.06,1.81,,2.22,1.68,,,
Finland_Veikkausliiga_2025,2025,19,Jaro,Haka,2025-08-09 12:00:00,2,1,3,6,9,15,2,3,0,0,6,4,7,4,13,8,14,7,48,52,,,2,3,2.2,3.55,2.8,1.17,1.6,2.45,1.44,2.2,1.21,1.5,3.6,2.55,1.3,2.38,3.18,1.53,3,0,0,2,1,3,0,416,0,71,0,-1,2,1,2,3,4,6,5,10,0,0,2,3,0,5,1,54,59,65,83,1.62,1.21,2.84,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,21,18,1,1,4,1,3,6,53,82,35,58,0.86,0.57,0.75,0.78,1.06,0.89,47,18,1.18,1.39,2.57,27,True,True,True,False,False,False,True,2.22,1.14,1.49,2.37,2.79,3.94,,,2.99,1.42,1.32,2.17,1.73,3.24,,
Finland_Veikkausliiga_2025,2025,19,KTP,KuPS,2025-08-09 13:00:00,0,2,2,7,5,12,3,1,0,0,6,5,10,7,16,12,13,8,44,56,Arto Tolsa Areena,"Korkeavuorenkatu 2, Kotka",3,1,3.7,4.1,1.73,1.13,1.53,2.37,1.56,2.3,1.31,1.55,3.0,2.25,1.28,2.25,3.35,1.57,2,0,1,0,1,1,1,411,0,60,0,-1,2,1,3,3,4,2,6,6,1,0,2,1,1,3,1,57,49,82,82,1.84,1.46,3.3,0,0,0,0,0,0,1,1,0,1,0,2,0,0,1,18,18,1,3,2,1,3,9,59,71,17,53,0.69,1.88,0.89,1.25,0.78,1.89,42,29,1.36,1.28,2.64,27,True,True,False,False,False,False,False,2.70,1.22,1.70,3.92,1.92,3.88,2.06,1.74,2.35,1.63,,2.54,1.55,,,
Finland_Veikkausliiga_2025,2025,19,Mariehamn,Gnistan,2025-08-09 16:00:00,2,5,7,6,9,15,2,2,0,0,5,8,7,6,12,14,10,13,51,49,,,2,2,3.0,3.68,2.12,1.22,1.71,2.77,1.55,2.18,1.28,1.6,3.2,2.25,1.28,2.5,3.1,1.46,7,0,2,2,3,5,2,419,0,58,0,-1,2,1,2,5,4,4,7,8,1,1,1,1,2,2,1,51,71,92,92,1.48,1.95,3.43,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,26,18,1,2,3,1,7,10,58,74,21,69,1.29,1.06,0.89,1.0,1.0,1.17,42,26,1.14,1.18,2.32,27,True,True,True,True,True,True,True,2.78,1.23,1.74,3.48,2.07,3.79,2.53,1.48,2.36,1.62,,2.57,1.54,,,
Finland_Veikkausliiga_2025,2025,19,VPS,SJK,2025-08-10 15:30:00,1,2,3,8,10,18,4,4,0,0,2,5,9,11,11,16,13,7,51,49,,,4,4,2.52,3.3,2.51,1.2,1.62,2.5,1.5,2.38,1.24,1.42,3.5,2.57,1.3,2.35,3.4,1.52,3,1,0,0,2,2,1,102,0,60,0,-1,2,1,4,7,4,3,11,7,3,1,1,3,4,4,1,40,41,86,76,1.13,1.65,2.78,0,0,0,0,0,0,1,1,0,0,2,1,0,0,1,19,22,1,2,4,1,5,6,49,71,30,54,1.36,1.75,1.11,1.38,1.17,1.72,52,29,1.4,1.51,2.91,27,True,True,True,False,False,False,True,2.61,1.20,1.67,2.79,2.51,3.61,2.55,1.46,2.59,1.53,,2.51,1.56,,,
