season,game_week,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,date_unix,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_name,away_name,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,temperature_celsius,wind_speed,humidity,clouds,league,date
2024-2025,21,1,1,2,6,3,9,0,1,0,0,4,4,13,7,17,11,20,10,48,52,Estádio Municipal de Arouca (Arouca),,0,1,1.95,3.25,3.9,1.38,2.1,4.0,1.95,1.8,1.49,1.8,2.38,1.86,1.44,3.25,2.63,1.33,2,0,0,1,1,2,0,1739218500,-1,0,32,0,-1,2,1,1,2,5,1,3,6,0,0,0,1,0,1,1,47,40,102,92,1.69,1.27,2.96,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,63,20,79,FC Arouca,Rio Ave FC,1.24,0.71,1.22,0.7,1.1,1.2,69,37,1.04,0.81,1.85,34,True,True,False,False,False,False,True,,8.05,73%,20%,Liga_Portugal,2025-02-10 20:15:00
2024-2025,21,1,2,3,2,3,5,2,1,0,0,3,4,6,3,9,7,11,15,64,36,Estádio Clube Desportivo das Aves (Vila das Aves),,2,1,3.7,3.0,2.1,1.53,2.63,5.5,2.2,1.58,1.7,2.12,1.98,1.6,1.55,3.6,2.3,1.25,3,0,0,1,2,3,0,1739028600,1028,0,42,0,-1,2,1,0,1,2,2,1,4,0,0,2,1,0,3,1,55,29,129,83,1.19,0.94,2.13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,59,27,59,AVS,Santa Clara,0.88,1.47,1.3,1.44,0.9,1.75,74,42,1.08,0.86,1.94,34,True,True,True,False,False,False,True,,,,,Liga_Portugal,2025-02-08 15:30:00
2024-2025,21,2,0,2,4,2,6,0,0,0,1,5,4,8,3,13,7,18,9,63,37,Estádio Municipal de Braga (Braga),,0,2,1.47,4.2,6.0,1.28,1.7,3.3,1.95,1.8,1.44,1.8,2.45,1.85,1.36,2.75,3.0,1.4,2,1,0,1,0,1,1,1739124000,172,0,55,0,-1,2,1,2,0,2,2,2,4,0,1,0,0,1,0,1,55,20,121,79,1.58,0.88,2.46,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,85,30,70,Sporting Braga,Gil Vicente,1.88,0.82,1.5,0.6,2.0,1.1,40,15,1.55,0.79,2.34,34,True,True,False,False,False,False,False,,1.63,91%,100%,Liga_Portugal,2025-02-09 18:00:00
2024-2025,21,3,2,5,6,6,12,0,1,0,0,6,4,3,4,9,8,14,10,54,46,Estádio do Sport Lisboa e Benfica (da Luz) (Lisboa),"Rua José Maria Nicolau, Lisboa",0,1,1.17,6.5,13.0,0.0,1.65,2.38,2.38,1.53,0.0,0.0,0.0,0.0,1.29,2.38,3.5,1.53,5,3,1,0,1,1,4,1739037600,78,0,50,0,-1,2,1,3,3,3,3,6,6,0,1,0,0,1,0,1,64,28,121,84,1.46,1.0,2.46,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,26,24,1,9,14,1,4,4,70,75,40,80,Benfica,Moreirense FC,2.59,0.82,2.7,0.7,2.2,1.15,30,25,1.92,1.04,2.96,34,True,True,True,True,True,False,True,,9.22,78%,75%,Liga_Portugal,2025-02-08 18:00:00
2024-2025,21,2,1,3,5,3,8,2,1,0,0,5,6,8,6,13,12,25,12,55,45,Estádio António Coimbra da Mota (Estoril),,2,1,1.7,3.7,4.6,1.36,2.05,4.0,2.05,1.7,1.61,2.05,2.1,1.63,1.44,3.25,2.63,1.33,3,1,0,1,1,2,1,1739115000,164,0,40,0,-1,2,1,3,0,2,3,3,5,1,0,1,1,1,2,1,43,27,116,85,1.49,1.38,2.87,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,60,40,65,GD Estoril Praia,Boavista FC,1.47,1.06,1.5,0.9,1.35,0.6,45,40,1.05,0.79,1.84,34,True,True,True,False,False,False,True,,8.05,70%,40%,Liga_Portugal,2025-02-09 15:30:00
2024-2025,21,1,1,2,6,3,9,3,4,0,2,3,3,17,9,20,12,16,14,56,44,Estádio Do Dragão (Porto),,3,8,2.6,3.1,2.7,1.86,1.8,0.0,1.7,2.05,0.0,0.0,0.0,0.0,1.4,2.75,2.75,1.4,2,0,1,1,0,1,1,1738959300,-1,0,35,0,-1,2,1,1,1,5,2,2,7,1,0,2,6,1,8,1,56,21,126,79,1.88,1.12,3.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,95,45,75,Porto,Sporting CP,2.47,2.24,2.8,2.3,2.1,2.5,25,5,1.88,1.9,3.78,34,True,True,False,False,False,False,True,,8.05,89%,20%,Liga_Portugal,2025-02-07 20:15:00
2024-2025,22,1,1,2,2,4,6,6,1,0,0,2,2,11,10,13,12,14,19,61,39,Estádio do Rio Ave Futebol Clube (Vila do Conde),,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,1,0,1,1,1739719800,-1,0,65,0,-1,2,1,1,3,1,1,4,2,0,0,6,1,0,7,1,65,53,100,87,1.43,1.28,2.71,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,80,45,80,Rio Ave FC,AVS,1.53,0.71,1.7,0.5,1.19,0.86,45,20,1.15,0.88,2.03,34,True,True,False,False,False,False,True,,10.36,82%,40%,Liga_Portugal,2025-02-16 15:30:00
2024-2025,22,0,1,1,7,4,11,2,2,0,0,1,5,13,3,14,8,23,17,55,45,Estádio do Bessa Século XXI (Porto),,2,2,3.1,2.9,2.4,1.44,2.3,4.33,1.98,1.73,1.51,1.95,2.32,1.85,1.49,3.25,2.4,1.29,1,0,1,0,0,0,1,1739564100,15804,0,30,0,-1,2,1,0,2,7,2,2,9,0,0,2,2,0,4,1,21,36,102,115,1.12,1.13,2.25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,60,20,70,Boavista FC,Estrela Amadora,0.35,0.59,0.3,0.3,0.57,0.81,75,40,1.15,0.95,2.1,34,True,False,False,False,False,False,False,,5.75,82%,40%,Liga_Portugal,2025-02-14 20:15:00
2024-2025,22,0,1,1,2,4,6,4,2,1,0,2,2,7,9,9,11,15,10,34,66,Estádio Do Algarve (Almancil),,6,2,8.0,4.6,1.33,1.3,1.83,3.4,2.2,1.62,1.45,1.73,2.48,1.94,1.4,2.75,2.75,1.4,1,0,0,0,1,1,0,1739728800,82,0,40,0,-1,2,1,0,3,2,1,3,3,0,0,5,2,0,7,1,25,43,81,117,0.9,1.16,2.06,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,80,30,75,Farense,Porto,0.65,1.71,0.7,1.4,0.71,2.05,45,20,1.19,1.36,2.55,34,True,False,False,False,False,False,False,,3.44,82%,20%,Liga_Portugal,2025-02-16 18:00:00
2024-2025,22,0,2,2,5,11,16,2,2,0,0,2,5,11,16,13,21,11,19,54,46,Estádio Cidade de Barcelos (Barcelos),,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,1,1,1,1739823300,1033,0,65,0,-1,2,1,2,6,3,5,8,8,0,0,2,2,0,4,1,51,48,91,86,1.33,2.01,3.34,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,85,40,75,Gil Vicente,Famalicão,1.18,1.12,1.6,1.3,1.05,1.19,40,15,1.12,1.19,2.31,34,True,True,False,False,False,False,False,,4.23,76%,100%,Liga_Portugal,2025-02-17 20:15:00
2024-2025,22,2,2,4,7,3,10,3,3,0,0,8,4,11,3,19,7,15,14,49,51,Estádio da Madeira (Funchal (Ilha da Madeira)),,3,3,2.15,3.2,3.3,1.38,2.1,3.85,1.87,1.82,1.65,2.07,2.05,1.64,1.44,3.0,2.6,1.33,4,1,1,1,1,2,2,1739638800,-1,0,40,0,-1,2,1,1,2,6,1,3,7,1,2,2,1,3,3,1,35,39,97,105,2.01,1.02,3.03,1,0,1,0,0,0,1,1,0,1,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,75,45,70,CD Nacional,GD Estoril Praia,1.41,1.24,1.6,1.2,1.05,1.43,45,25,1.21,1.07,2.28,34,True,True,True,True,False,False,True,,13.8,48%,20%,Liga_Portugal,2025-02-15 17:00:00
2024-2025,22,0,1,1,2,5,7,5,3,1,0,3,7,6,11,9,18,21,17,44,56,"Estádio de São Miguel (Ponta Delgada, Ilha de São Miguel, Açores)","Rua Comandante Jaime de Sousa 21, Ponta Delgada, Ilha de São Miguel, Açores",6,3,4.75,3.75,1.67,1.38,1.91,4.0,2.05,1.68,1.7,2.14,1.97,1.6,1.44,3.0,2.55,1.33,1,0,0,0,1,1,0,1739642400,78,0,43,0,-1,2,1,1,2,1,3,3,4,0,0,6,3,0,9,1,24,80,65,143,0.96,2.21,3.16,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,73,38,72,Santa Clara,Benfica,1.88,2.12,2.0,1.7,1.81,2.24,62,28,1.33,1.61,2.94,34,True,False,False,False,False,False,False,,17.27,88%,40%,Liga_Portugal,2025-02-15 18:00:00
2024-2025,22,2,2,4,9,9,18,2,3,1,0,8,7,14,10,22,17,6,13,59,41,Estádio José Alvalade (Lisboa),,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,2,1,0,1,3,1739651400,-1,0,52,0,-1,2,1,2,4,7,5,6,12,1,1,2,2,2,4,1,76,32,125,56,2.49,1.78,4.28,0,1,0,1,0,0,1,1,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,77,48,86,Sporting CP,FC Arouca,2.59,1.0,2.7,1.0,2.43,1.1,39,24,1.94,1.12,3.06,34,True,True,True,True,False,False,True,,6.91,80%,20%,Liga_Portugal,2025-02-15 20:30:00
2024-2025,22,0,0,0,7,4,11,5,3,0,0,4,3,13,2,17,5,11,15,51,49,Estádio Dom Afonso Henriques (Guimarães),,5,3,2.45,3.1,2.88,1.33,1.95,3.5,1.8,1.95,1.52,1.84,2.3,1.82,1.44,3.25,2.63,1.33,0,0,0,0,0,0,0,1739737800,-1,0,45,0,-1,2,1,2,1,5,3,3,8,2,1,3,2,3,5,1,46,21,101,86,1.69,0.69,2.38,0,0,0,0,0,0,1,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,70,25,60,Vitória Guimarães,Sporting Braga,1.88,2.0,1.9,2.5,1.43,2.05,40,30,1.34,1.36,2.7,34,False,False,False,False,False,False,False,,1.99,88%,49%,Liga_Portugal,2025-02-16 20:30:00
2024-2025,22,3,2,5,4,5,9,3,1,0,0,5,3,8,11,13,14,17,16,43,57,Parque Desportivo Comendador Joaquim de Almeida Freitas (Moreira de Cónegos),,3,1,2.2,3.1,3.3,1.5,2.46,4.75,2.0,1.7,1.6,1.96,2.15,1.71,1.5,3.3,2.37,1.28,5,3,0,0,2,2,3,1739633400,174,0,55,0,-1,2,1,3,3,1,2,6,3,0,0,3,1,0,4,1,22,71,69,120,1.33,1.61,2.94,2,0,2,0,0,0,1,1,0,0,3,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,80,30,60,Moreirense FC,Casa Pia,1.53,1.0,1.6,1.4,1.1,1.57,50,20,1.09,0.93,2.02,34,True,True,True,True,True,False,True,,8.01,64%,100%,Liga_Portugal,2025-02-15 15:30:00
2024-2025,23,1,0,1,2,5,7,1,2,0,0,2,1,9,4,11,5,1,0,39,61,Estádio Municipal de Rio Maior (Rio Maior),,1,2,2.2,3.0,3.4,1.47,2.4,4.75,2.05,1.7,1.56,1.91,2.23,1.8,1.57,3.75,2.25,1.25,1,0,0,1,0,1,0,1740238200,4810,0,55,0,-1,2,1,1,1,1,4,2,5,0,2,1,0,2,1,1,40,44,72,110,1.12,0.72,1.84,0,0,0,0,0,0,1,1,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,73,27,73,Casa Pia,Gil Vicente,1.65,0.82,1.73,0.55,1.5,1.0,64,27,1.1,0.8,1.9,34,True,False,False,False,False,False,False,,13.18,70%,5%,Liga_Portugal,2025-02-22 15:30:00
2024-2025,23,2,1,3,0,4,4,2,1,0,0,4,4,8,8,12,12,14,9,51,49,Estádio António Coimbra da Mota (Estoril),,2,1,1.95,3.3,3.8,1.33,2.0,3.5,1.77,1.95,1.58,1.96,2.15,1.72,1.4,2.8,2.7,1.38,3,0,0,2,1,3,0,1740256200,164,0,41,0,-1,2,1,0,2,0,2,2,2,1,0,1,1,1,2,1,38,33,100,120,1.32,1.29,2.61,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,69,41,73,GD Estoril Praia,Rio Ave FC,1.47,0.71,1.64,0.73,1.41,1.18,55,32,1.09,0.85,1.94,34,True,True,True,False,False,False,True,,1.01,75%,56%,Liga_Portugal,2025-02-22 20:30:00
2024-2025,23,2,0,2,3,1,4,3,2,0,0,6,6,12,2,18,8,19,17,49,51,Estádio Municipal 22 de Junho (Vila Nova de Famalicão),,3,2,2.1,3.0,3.6,1.5,2.4,5.0,2.1,1.67,1.65,2.05,2.06,1.7,1.57,3.75,2.25,1.25,2,0,0,2,0,2,0,1740342600,1033,0,50,0,-1,2,1,2,1,1,0,3,1,2,0,1,2,2,3,1,44,46,108,83,1.88,1.26,3.14,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,64,14,64,Famalicão,Moreirense FC,1.65,0.82,1.09,0.64,1.27,1.18,55,36,0.98,1.04,2.02,34,True,True,False,False,False,False,False,,3.47,85%,100%,Liga_Portugal,2025-02-23 20:30:00
2024-2025,23,2,2,4,4,9,13,3,3,0,0,3,8,5,10,8,18,16,16,61,39,Estádio Municipal de Arouca (Arouca),,3,3,1.85,3.3,4.2,1.4,2.15,4.2,1.95,1.77,1.34,1.56,2.9,2.23,1.45,3.0,2.55,1.33,4,0,1,2,1,3,1,1740324600,-1,0,43,0,-1,2,1,0,3,4,6,3,10,0,2,3,1,2,4,1,35,38,84,79,0.98,1.97,2.94,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,62,9,58,FC Arouca,Farense,1.24,0.94,1.2,0.73,1.09,0.68,77,38,1.1,0.85,1.95,34,True,True,True,True,False,False,True,,11.5,69%,40%,Liga_Portugal,2025-02-23 15:30:00
2024-2025,23,2,2,4,4,5,9,5,4,0,1,4,3,6,6,10,9,22,13,43,57,Estádio Clube Desportivo das Aves (Vila das Aves),,5,5,8.5,5.0,1.3,1.22,1.73,2.8,2.05,1.7,1.58,1.93,2.17,1.74,1.3,2.4,3.25,1.5,4,0,2,2,0,2,2,1740333600,-1,0,45,0,-1,2,1,2,4,2,1,6,3,2,0,3,5,2,8,1,34,49,89,95,1.16,1.14,2.3,1,0,1,0,0,0,1,1,0,1,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,73,41,64,AVS,Sporting CP,0.88,2.24,1.18,2.18,0.86,2.36,46,27,1.09,1.83,2.92,34,True,True,True,True,False,False,True,,,,,Liga_Portugal,2025-02-23 18:00:00
2024-2025,23,1,0,1,7,6,13,1,2,0,0,7,3,11,5,18,8,14,14,55,45,Estádio Municipal de Braga (Braga),,1,2,1.47,4.33,6.0,1.2,1.61,2.7,1.8,1.88,1.4,1.64,2.65,2.08,1.31,2.58,3.1,1.5,1,1,0,0,0,0,1,1740168900,172,0,46,0,-1,2,1,4,4,3,2,8,5,0,0,1,2,0,3,1,50,48,101,82,1.99,1.07,3.05,0,0,0,0,0,0,1,1,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,82,27,78,Sporting Braga,CD Nacional,1.88,0.59,1.64,0.55,2.0,1.05,55,18,1.55,1.13,2.68,34,True,False,False,False,False,False,False,,2.01,99%,16%,Liga_Portugal,2025-02-21 20:15:00
2024-2025,23,0,0,0,5,2,7,3,1,0,0,2,1,9,4,11,5,13,19,53,47,Estádio José Gomes (Amadora),,3,1,3.4,3.2,2.1,1.53,2.86,5.75,2.25,1.57,1.58,1.95,2.16,1.72,1.6,3.8,2.2,1.22,0,0,0,0,0,0,0,1740324600,-1,0,53,0,-1,2,1,4,1,1,1,5,2,1,0,2,1,1,3,1,36,23,121,80,1.11,0.57,1.68,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,72,38,67,Estrela Amadora,Santa Clara,1.12,1.47,1.27,1.6,0.91,1.73,48,29,1.02,0.86,1.88,34,False,False,False,False,False,False,False,,6.91,63%,20%,Liga_Portugal,2025-02-23 15:30:00
2024-2025,23,1,1,2,6,7,13,2,2,0,0,3,5,12,7,15,12,20,16,57,43,Estádio Do Dragão (Porto),,2,2,1.57,3.8,5.6,1.36,2.0,3.75,2.0,1.75,1.23,1.4,3.55,2.65,1.44,3.25,2.63,1.33,2,0,0,1,1,2,0,1740428100,-1,0,36,0,-1,2,1,5,1,1,6,6,7,0,0,2,2,0,4,1,53,34,104,70,1.54,1.35,2.9,0,0,0,0,0,0,1,1,0,0,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,73,18,64,Porto,Vitória Guimarães,2.47,1.29,2.64,1.0,2.09,1.41,59,28,1.88,1.32,3.2,34,True,True,False,False,False,False,True,,17.27,96%,75%,Liga_Portugal,2025-02-24 20:15:00
2024-2025,23,3,0,3,13,2,15,0,3,0,1,13,2,18,3,31,5,10,7,73,27,Estádio do Sport Lisboa e Benfica (da Luz) (Lisboa),"Rua José Maria Nicolau, Lisboa",0,5,1.1,9.0,17.0,1.11,1.36,1.91,2.3,1.55,1.47,1.8,2.43,1.91,1.2,2.05,4.0,1.77,3,1,0,2,0,2,1,1740247200,78,0,45,0,-1,2,1,5,1,8,1,6,9,0,2,0,2,2,2,1,73,18,144,61,3.39,0.59,3.98,1,0,1,0,0,0,1,1,0,0,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,73,73,46,82,Benfica,Boavista FC,2.59,1.06,2.73,0.82,2.27,0.55,27,27,1.88,0.84,2.72,34,True,True,True,False,False,False,False,,6.91,77%,20%,Liga_Portugal,2025-02-22 18:00:00
2024-2025,24,2,1,3,1,6,7,3,4,0,0,5,2,11,13,16,15,18,12,54,46,Estádio da Madeira (Funchal (Ilha da Madeira)),,3,4,2.45,3.0,3.0,1.42,2.2,4.2,1.9,1.78,1.53,1.85,2.28,1.81,1.46,3.1,2.5,1.32,3,1,0,1,1,2,1,1740843000,163,0,46,0,-1,2,1,0,5,1,1,5,2,0,1,3,3,1,6,1,34,39,104,85,1.61,1.37,2.98,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,87,50,73,CD Nacional,Famalicão,1.41,1.12,1.55,1.45,1.0,1.35,50,14,1.28,1.27,2.55,34,True,True,True,False,False,False,True,,9.22,82%,75%,Liga_Portugal,2025-03-01 15:30:00
2024-2025,24,0,1,1,6,1,7,2,2,0,0,4,3,14,3,18,6,24,12,44,56,Estádio de São Lúis (Faro),,2,2,2.25,3.0,3.3,1.5,2.4,4.2,1.95,1.83,1.62,2.0,2.1,1.68,1.52,3.45,2.4,1.27,1,0,0,0,1,1,0,1740938400,998595,0,50,0,-1,2,1,3,0,3,1,3,4,0,1,2,1,1,3,1,65,44,126,107,1.89,0.92,2.81,0,1,0,1,0,0,1,1,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,69,32,69,Farense,AVS,0.65,0.71,0.64,0.55,0.7,0.87,60,32,1.16,0.92,2.08,34,True,False,False,False,False,False,False,,8.05,88%,40%,Liga_Portugal,2025-03-02 18:00:00
2024-2025,24,0,2,2,4,2,6,2,2,0,0,5,2,3,7,8,9,13,12,49,51,Estádio Municipal de Arouca (Arouca),,2,2,4.75,3.6,1.67,1.25,1.91,3.1,1.95,1.8,1.5,1.82,2.33,1.84,1.4,3.0,2.75,1.36,2,0,1,0,1,1,1,1740852000,82,0,41,0,-1,2,1,1,0,3,2,1,5,1,0,1,2,1,3,1,46,37,110,84,1.2,0.98,2.18,0,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,78,18,69,FC Arouca,Porto,1.24,1.71,1.18,1.55,1.09,2.04,59,23,1.09,1.34,2.43,34,True,True,False,False,False,False,False,,17.27,39%,20%,Liga_Portugal,2025-03-01 18:00:00
2024-2025,24,1,1,2,4,1,5,2,4,0,0,2,1,9,6,11,7,20,13,61,39,Parque Desportivo Comendador Joaquim de Almeida Freitas (Moreira de Cónegos),,2,4,1.91,2.9,4.75,1.5,2.4,4.75,2.1,1.65,1.5,1.84,2.33,1.83,1.53,3.3,2.38,1.28,2,0,0,1,1,2,0,1740929400,-1,0,46,0,-1,2,1,2,1,2,0,3,2,0,3,2,1,3,3,1,41,27,121,95,1.15,0.72,1.87,0,0,0,0,0,0,1,1,0,0,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,59,27,69,Moreirense FC,Estrela Amadora,1.53,0.59,1.73,0.55,1.13,0.91,64,41,1.11,0.97,2.08,34,True,True,False,False,False,False,True,,12.53,42%,0%,Liga_Portugal,2025-03-02 15:30:00
2024-2025,24,1,0,1,9,5,14,4,3,0,0,5,1,8,10,13,11,10,19,31,69,Estádio do Bessa Século XXI (Porto),,4,3,4.2,3.1,1.95,1.53,2.4,4.75,2.15,1.68,1.75,2.23,2.01,1.61,1.55,3.7,2.32,1.24,1,0,0,1,0,1,0,1740929400,176,0,36,0,-1,2,1,6,3,3,2,9,5,1,0,3,3,1,6,1,28,54,68,85,1.37,1.16,2.53,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,64,23,64,Boavista FC,Santa Clara,0.35,1.47,0.27,1.55,0.52,1.7,69,36,1.14,0.84,1.98,34,True,False,False,False,False,False,False,,12.66,51%,0%,Liga_Portugal,2025-03-02 15:30:00
2024-2025,24,3,1,4,6,6,12,1,1,0,1,7,2,7,7,14,9,10,10,45,55,Estádio José Alvalade (Lisboa),,1,3,1.18,7.0,12.0,1.1,1.6,2.2,2.0,1.75,1.52,1.83,2.3,1.83,1.25,2.1,3.75,1.67,4,2,0,1,1,2,2,1741032900,114,0,50,0,-1,2,1,2,3,3,3,5,6,1,0,0,2,1,2,1,35,55,75,109,1.63,1.12,2.74,1,0,1,0,0,0,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,64,78,50,87,Sporting CP,GD Estoril Praia,2.59,1.24,2.55,1.18,2.3,1.48,36,23,1.99,1.06,3.05,34,True,True,True,True,False,False,True,,9.22,85%,20%,Liga_Portugal,2025-03-03 20:15:00
2024-2025,24,2,1,3,2,5,7,2,5,0,0,6,7,8,8,14,15,9,13,37,63,Estádio do Rio Ave Futebol Clube (Vila do Conde),,2,5,4.0,3.75,1.75,1.25,1.8,3.1,1.73,2.0,1.49,1.8,2.38,1.86,1.35,2.55,2.95,1.45,3,1,1,1,0,1,2,1740947400,171,0,55,0,-1,2,1,0,3,2,2,3,4,1,1,1,4,2,5,1,19,62,79,148,1.44,1.9,3.34,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,69,23,68,Rio Ave FC,Sporting Braga,1.53,2.0,1.64,2.36,1.13,2.04,46,32,1.18,1.3,2.48,34,True,True,True,False,False,False,True,,8.05,61%,0%,Liga_Portugal,2025-03-02 20:30:00
2024-2025,24,0,3,3,5,2,7,4,2,0,0,2,7,5,11,7,18,9,16,43,57,Estádio Cidade de Barcelos (Barcelos),,4,2,7.5,4.7,1.33,0.0,1.75,0.0,2.0,1.75,0.0,0.0,0.0,0.0,1.36,2.63,3.0,1.44,3,0,1,0,2,2,1,1743192900,78,0,54,0,-1,2,1,3,0,2,2,3,4,2,0,2,2,2,4,1,29,64,68,139,0.8,2.1,2.89,0,1,0,1,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,79,29,75,Gil Vicente,Benfica,1.18,2.12,1.33,1.92,0.92,2.36,54,21,1.13,1.72,2.85,34,True,True,True,False,False,False,False,,4.25,86%,10%,Liga_Portugal,2025-03-28 20:15:00
2024-2025,24,1,0,1,7,2,9,5,6,0,0,6,3,13,7,19,10,9,18,64,36,Estádio Dom Afonso Henriques (Guimarães),,5,6,1.75,3.5,4.6,1.35,2.1,3.75,2.05,1.7,1.38,1.62,2.7,2.12,1.5,3.4,2.5,1.3,1,0,0,1,0,1,0,1740861000,175,0,50,0,-1,2,1,4,0,3,2,4,5,3,1,2,5,4,7,1,54,25,125,86,2.01,1.03,3.04,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,82,36,64,Vitória Guimarães,Casa Pia,1.88,1.0,1.82,1.27,1.39,1.57,41,18,1.37,0.99,2.36,34,True,False,False,False,False,False,False,,7.74,58%,2%,Liga_Portugal,2025-03-01 20:30:00
