season,game_week,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,date_unix,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_name,away_name,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,league,temperature_celsius,wind_speed,humidity,clouds,pinnacle_1st_half_over15,pinnacle_1st_half_under15,pinnacle_1st_half_under05,pinnacle_1st_half_over05,pinnacle_ft_x,pinnacle_ft_1,pinnacle_ft_2,pinnacle_btts_yes,pinnacle_btts_no,pinnacle_ft_over15,pinnacle_ft_over35,pinnacle_ft_over25,pinnacle_corners_over_95,pinnacle_corners_under_95,date
2016-2017,3,1,0,1,5,5,10,2,2,0,0,2,4,4,4,6,8,19,23,48,52,Stadion Trud (Tomsk),"ul. Belinskogo 15/1, Tomsk",2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1471177800,929,0,0,0,6873,-1,1,-1,-1,-1,-1,-1,-1,0,1,2,1,1,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,50,50,50,Tom' Tomsk,Ufa,0.73,1.4,0.0,0.0,0.5,0.5,50,0,0.0,0.0,0.0,30,True,False,False,False,False,False,False,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2016-08-14 12:30:00
2016-2017,3,1,0,1,3,4,7,5,2,0,0,4,6,4,4,8,10,13,12,50,50,Anzhi-Arena,", Kaspiysk",5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1471194000,931,0,0,0,7300,-1,1,-1,-1,-1,-1,-1,-1,2,0,3,2,2,5,-1,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,1,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,50,50,Anzhi Makhachkala,Arsenal Tula,1.0,0.2,1.0,0.0,0.5,1.5,50,50,0.0,0.0,0.0,30,True,False,False,False,False,False,False,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2016-08-14 17:00:00
2016-2017,3,1,1,2,4,4,8,2,3,0,1,2,2,5,3,7,5,9,12,48,52,Akhmat Arena,"Zhukavskogo per. 9, Staraya Sunzha, Groznyi",2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,0,0,0,2,1471195800,-1,0,0,0,14720,-1,1,-1,-1,-1,-1,-1,-1,1,2,1,2,3,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Akhmat Grozny,Lokomotiv Moskva,1.73,1.53,3.0,1.0,1.5,1.0,100,100,0.0,0.0,0.0,30,True,True,False,False,False,False,True,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2016-08-14 17:30:00
2016-2017,3,0,0,0,6,1,7,3,3,0,0,3,0,6,3,9,3,14,22,58,42,Stadion Gazovik,"Tsvetnoy bulvar' 31, Rostoshi",3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1471271400,-1,0,0,0,5083,-1,1,-1,-1,-1,-1,-1,-1,1,1,2,2,2,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Orenburg,Amkar Perm,1.53,0.67,0.0,1.0,0.0,2.0,100,100,0.0,0.0,0.0,30,False,False,False,False,False,False,False,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2016-08-15 14:30:00
2016-2017,4,1,2,3,5,2,7,0,3,0,0,6,7,9,4,15,11,8,19,61,39,Central'nyj stadion Kazan' (Kazan'),"ul. Tashajak 2, Kazan'",0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,0,1,1,2,1471624200,931,0,25,0,8572,-1,1,-1,-1,-1,-1,-1,-1,0,0,0,3,0,3,-1,0,0,0,0,0.0,0.0,0.0,1,0,0,0,1,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,75,25,75,Rubin Kazan,Anzhi Makhachkala,1.47,1.0,1.0,0.0,0.67,1.33,100,25,0.0,0.0,0.0,30,True,True,True,False,False,False,True,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2016-08-19 16:30:00
2016-2017,4,1,3,4,11,3,14,3,3,0,0,3,3,5,2,8,5,19,19,63,37,Stadion Neftyanik (Ufa),"ul. Komarova 9, Ufa",3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,1,3,4,0,1471692600,923,0,0,0,4800,-1,1,-1,-1,-1,-1,-1,-1,1,1,2,2,2,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,0,50,Ufa,Akhmat Grozny,1.47,1.47,1.0,0.0,0.33,1.33,50,50,0.0,0.0,0.0,30,True,True,True,True,False,False,True,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2016-08-20 11:30:00
2016-2017,4,1,1,2,6,3,9,2,3,0,0,4,3,4,8,8,11,9,16,58,42,Stadion Petrovskiy,"2-g Petrovsky Island, St. Petersburg",2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,0,0,0,2,1471701600,-1,0,25,0,17678,-1,1,-1,-1,-1,-1,-1,-1,1,3,1,0,4,1,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,25,25,25,Zenit,CSKA Moskva,2.4,2.0,2.0,2.33,1.67,2.33,75,75,0.0,0.0,0.0,30,True,True,False,False,False,False,True,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2016-08-20 14:00:00
2016-2017,4,3,0,3,3,4,7,2,3,0,0,3,3,4,7,7,10,20,20,48,52,Stadion Olimp 2 (Rostov-na-Donu),"ul. Sholokhova 33, Rostov-na-Donu",2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,1,0,1,2,1471717800,71,0,25,0,7971,-1,1,-1,-1,-1,-1,-1,-1,0,1,2,2,1,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,25,50,Rostov,Tom' Tomsk,2.47,0.2,2.0,0.5,1.33,1.33,50,50,0.0,0.0,0.0,30,True,True,True,False,False,False,False,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2016-08-20 18:30:00
2016-2017,4,1,0,1,3,2,5,0,0,0,0,0,3,5,5,5,8,9,6,61,39,Stadion Zvezda,"ul. Kujbysheva 95, Perm'",0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1471782600,925,0,0,0,7900,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,50,0,50,Amkar Perm,Ural,1.67,0.67,3.0,1.0,1.67,1.33,100,50,0.0,0.0,0.0,30,True,False,False,False,False,False,False,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2016-08-21 12:30:00
2016-2017,4,2,0,2,4,6,10,3,1,0,0,4,4,8,4,12,8,13,13,44,56,Otkrytiye Arena,"Volokolamskoye shosse, Tushino, Moskva",3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,1,1,1471791600,924,0,50,0,31035,-1,1,-1,-1,-1,-1,-1,-1,0,0,3,1,0,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,75,25,75,Spartak Moskva,Krasnodar,2.8,1.27,3.0,1.0,2.33,2.33,75,25,0.0,0.0,0.0,30,True,True,False,False,False,False,False,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2016-08-21 15:00:00
2016-2017,4,0,0,0,6,2,8,2,2,0,0,8,4,6,5,14,9,12,7,65,35,Stadion Lokomotiv,"ul. Bol'shaya Cherkizovskaya 125, Moskva",2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1471800600,-1,0,50,0,9107,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,2,2,-1,0,0,0,0,0.0,0.0,0.0,1,0,0,0,1,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,50,50,Lokomotiv Moskva,Krylya Sovetov,1.27,0.8,1.0,0.0,1.0,0.33,50,50,0.0,0.0,0.0,30,False,False,False,False,False,False,False,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2016-08-21 17:30:00
2016-2017,4,0,0,0,2,4,6,2,3,0,1,2,3,5,4,7,7,10,12,64,36,Stadion Arsenal,"pr. Lenina, 87, Tula",2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1471883400,-1,0,0,0,10900,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,3,2,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,50,Arsenal Tula,Orenburg,1.67,0.47,3.0,0.0,1.0,0.33,100,100,0.0,0.0,0.0,30,False,False,False,False,False,False,False,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2016-08-22 16:30:00
2016-2017,5,0,1,1,6,2,8,1,5,0,1,3,2,0,1,3,3,13,24,62,38,Stadion Metallurg (Samara),"ul. Stroiteley 1, Samara",1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1472225400,919,0,50,0,9082,-1,1,-1,-1,-1,-1,-1,-1,0,0,1,6,0,7,-1,0,0,0,0,0.0,0.0,0.0,0,1,0,1,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,75,25,100,Krylya Sovetov,Ufa,1.07,1.4,1.0,0.0,0.5,0.25,100,25,0.0,0.0,0.0,30,True,False,False,False,False,False,False,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2016-08-26 15:30:00
2016-2017,5,1,1,2,0,7,7,4,1,0,0,3,5,5,7,8,12,22,14,45,55,Stadion Gazovik,"Tsvetnoy bulvar' 31, Rostoshi",4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,1,1,1,1472292000,-1,0,0,0,5825,-1,1,-1,-1,-1,-1,-1,-1,2,1,2,0,3,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,50,Orenburg,Rubin Kazan,1.53,1.07,0.5,0.0,0.5,0.5,100,100,0.0,0.0,0.0,30,True,True,False,False,False,False,True,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2016-08-27 10:00:00
2016-2017,5,0,1,1,7,10,17,2,2,1,0,3,5,4,3,7,8,7,15,55,45,Stadion Trud (Tomsk),"ul. Belinskogo 15/1, Tomsk",4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1472301000,101,0,13,0,8250,-1,1,-1,-1,-1,-1,-1,-1,0,0,3,2,0,5,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,13,13,63,Tom' Tomsk,CSKA Moskva,0.73,2.0,3.0,2.0,1.0,2.0,100,88,0.0,0.0,0.0,30,True,False,False,False,False,False,False,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2016-08-27 12:30:00
2016-2017,5,3,0,3,9,1,10,0,0,0,0,6,2,6,0,12,2,7,11,67,33,Stadion Petrovskiy,"2-g Petrovsky Island, St. Petersburg",0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,1,0,1,2,1472310000,921,0,34,0,17864,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,34,34,34,Zenit,Amkar Perm,2.4,0.67,1.67,1.0,1.5,2.0,84,67,0.0,0.0,0.0,30,True,True,True,False,False,False,False,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2016-08-27 15:00:00
2016-2017,5,1,1,2,6,2,8,0,3,0,0,7,2,5,1,12,3,7,14,63,37,SKB-Bank Arena (Ekaterinburg),"ul. Festivalnaja 8, Ekaterinburg",0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,1,2,0,1472392800,-1,0,0,0,6556,-1,1,-1,-1,-1,-1,-1,-1,0,0,0,3,0,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,50,50,75,Ural,Arsenal Tula,1.33,0.2,1.5,0.0,1.0,1.0,75,50,0.0,0.0,0.0,30,True,True,False,False,False,False,True,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2016-08-28 14:00:00
2016-2017,5,2,1,3,7,4,11,2,4,0,1,3,3,3,2,6,5,10,20,47,53,Akhmat Arena,"Zhukavskogo per. 9, Staraya Sunzha, Groznyi",2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0,0,0,3,1472400900,923,0,75,0,14372,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,4,2,5,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,75,75,75,Akhmat Grozny,Rostov,1.73,0.73,2.0,0.0,1.75,1.75,50,25,0.0,0.0,0.0,30,True,True,True,False,False,False,True,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2016-08-28 16:15:00
2016-2017,5,1,2,3,5,6,11,1,3,0,0,3,5,6,3,9,8,21,24,59,41,Stadion Kuban',"ul. Zheleznodorozhnaya 49, Krasnodar",1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,1,1,2,1,1472400900,920,0,25,0,12780,-1,1,-1,-1,-1,-1,-1,-1,0,1,1,2,1,3,-1,0,0,0,0,0.0,0.0,0.0,1,1,1,1,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,75,25,75,Krasnodar,Lokomotiv Moskva,2.0,1.53,3.0,1.0,1.75,1.0,50,25,0.0,0.0,0.0,30,True,True,True,False,False,False,True,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2016-08-28 16:15:00
2016-2017,5,0,2,2,11,5,16,4,3,0,1,2,6,11,8,13,14,17,16,53,47,Anzhi-Arena,", Kaspiysk",4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,1,1,1,1472409000,924,0,50,0,14300,-1,1,-1,-1,-1,-1,-1,-1,0,1,4,3,1,7,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,50,50,75,Anzhi Makhachkala,Spartak Moskva,1.0,1.8,2.0,1.0,1.75,2.5,100,50,0.0,0.0,0.0,30,True,True,False,False,False,False,False,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2016-08-28 18:30:00
2016-2017,6,2,1,3,4,4,8,3,3,0,0,3,8,1,8,4,16,17,16,42,58,Stadion Olimp 2 (Rostov-na-Donu),"ul. Sholokhova 33, Rostov-na-Donu",3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,1,1,2,1,1473440400,71,0,0,0,14800,-1,1,-1,-1,-1,-1,-1,-1,1,0,2,3,1,5,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,17,17,17,Rostov,Krylya Sovetov,2.47,0.8,2.33,0.33,1.4,0.4,84,84,0.0,0.0,0.0,30,True,True,True,False,False,False,True,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2016-09-09 17:00:00
2016-2017,6,1,0,1,6,7,13,2,1,0,0,3,3,5,4,8,7,23,8,46,54,Stadion Zvezda,"ul. Kujbysheva 95, Perm'",2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1473510600,925,0,17,0,6500,-1,1,-1,-1,-1,-1,-1,-1,1,0,1,1,1,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,75,34,75,Amkar Perm,Tom' Tomsk,1.67,0.2,3.0,0.33,1.6,0.8,50,25,0.0,0.0,0.0,30,True,False,False,False,False,False,False,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2016-09-10 12:30:00
2016-2017,6,0,0,0,6,4,10,2,2,0,0,3,0,3,4,6,4,15,16,50,50,Stadion Gazovik,"Tsvetnoy bulvar' 31, Rostoshi",2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1473519600,-1,0,42,0,5012,-1,1,-1,-1,-1,-1,-1,-1,0,1,2,1,1,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,67,25,67,Orenburg,Anzhi Makhachkala,1.53,1.0,0.67,1.5,0.6,1.4,75,34,0.0,0.0,0.0,30,False,False,False,False,False,False,False,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2016-09-10 15:00:00
2016-2017,6,3,0,3,3,1,4,1,1,0,1,4,4,4,4,8,8,19,10,60,40,VEB Arena,"3-ya Peschanaya ul., Moskva",1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,1,0,1,2,1473528600,101,0,25,0,26420,-1,1,-1,-1,-1,-1,-1,-1,1,1,0,1,2,1,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,0,25,CSKA Moskva,Akhmat Grozny,2.13,1.47,0.0,1.5,2.2,2.0,0,0,0.0,0.0,0.0,30,True,True,True,False,False,False,False,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2016-09-10 17:30:00
2016-2017,6,0,0,0,5,7,12,3,1,0,0,2,6,2,5,4,11,17,19,41,59,Stadion Neftyanik (Ufa),"ul. Komarova 9, Ufa",3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1473591600,-1,0,50,0,5800,-1,1,-1,-1,-1,-1,-1,-1,0,0,3,1,0,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,75,0,50,Ufa,Krasnodar,1.47,1.27,0.5,0.5,0.8,1.4,75,25,0.0,0.0,0.0,30,False,False,False,False,False,False,False,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2016-09-11 11:00:00
2016-2017,6,1,0,1,3,6,9,0,1,0,0,8,2,6,2,14,4,12,11,47,53,Otkrytiye Arena,"Volokolamskoye shosse, Tushino, Moskva",0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1473600600,924,0,34,0,43710,-1,1,-1,-1,-1,-1,-1,-1,0,0,0,1,0,1,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,67,33,67,Spartak Moskva,Lokomotiv Moskva,2.8,1.53,3.0,1.67,2.6,1.4,67,33,0.0,0.0,0.0,30,True,False,False,False,False,False,False,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2016-09-11 13:30:00
2016-2017,6,0,5,5,1,3,4,0,0,0,0,4,6,6,4,10,10,14,6,40,60,Stadion Arsenal,"pr. Lenina, 87, Tula",0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,2,0,3,3,2,1473609600,921,0,0,0,18200,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,0.0,0.0,0.0,0,1,0,1,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,25,Arsenal Tula,Zenit,1.67,1.67,2.0,1.0,1.0,1.8,100,100,0.0,0.0,0.0,30,True,True,True,True,True,False,False,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2016-09-11 16:00:00
2016-2017,6,3,1,4,10,4,14,1,2,0,0,6,6,7,2,13,8,4,17,58,42,Central'nyj stadion Kazan' (Kazan'),"ul. Tashajak 2, Kazan'",1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,2,1,3,1,1473697800,932,0,34,0,5399,-1,1,-1,-1,-1,-1,-1,-1,1,1,0,1,2,1,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,34,34,34,Rubin Kazan,Ural,1.47,0.67,0.67,0.5,0.6,1.0,84,67,0.0,0.0,0.0,30,True,True,True,True,False,False,True,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2016-09-12 16:30:00
2016-2017,7,1,3,4,5,2,7,5,4,0,0,2,0,0,4,2,4,15,16,48,52,Stadion Gazovik,"Tsvetnoy bulvar' 31, Rostoshi",5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1,0,2,2,2,1474034400,924,0,38,0,7043,-1,1,-1,-1,-1,-1,-1,-1,2,2,3,2,4,5,-1,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,1,1,0,1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,63,25,63,Orenburg,Spartak Moskva,1.53,1.8,0.75,2.0,0.67,2.67,100,38,0.0,0.0,0.0,30,True,True,True,True,False,False,True,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2016-09-16 14:00:00
2016-2017,7,1,0,1,10,4,14,0,3,0,0,2,3,1,6,3,9,21,12,37,63,Stadion Trud (Tomsk),"ul. Belinskogo 15/1, Tomsk",0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1474110000,929,0,17,0,4250,-1,1,-1,-1,-1,-1,-1,-1,0,0,0,3,0,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,34,17,59,Tom' Tomsk,Arsenal Tula,0.73,0.2,1.5,0.33,0.67,0.83,84,67,0.0,0.0,0.0,30,True,False,False,False,False,False,False,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2016-09-17 11:00:00
