season,game_week,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,date_unix,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_name,away_name,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,league,date
2016-2017,21,1,4,5,4,6,10,5,2,1,0,10,10,8,3,18,13,16,9,54,46,Estadio de Balaídos (Vigo),"Avenida de Balaídos, Vigo",6,2,5.25,4.56,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,1,3,4,1,1495047600,84,0,62,0,18740,-1,1,-1,-1,-1,-1,-1,-1,1,1,5,1,2,6,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,88,50,74,Celta de Vigo,Real Madrid,1.53,2.47,1.65,2.41,1.22,2.42,21,12,1.63,2.07,3.7,38,True,True,True,True,True,False,True,Spain_La_Liga,2017-05-17 19:00:00
2016-2017,38,1,2,3,3,3,6,0,3,0,0,8,3,7,2,15,5,13,7,48,52,Estadio Nuevo Los Cármenes,"Calle Pintor Manuel Maldonado, Granada",0,3,4.02,3.79,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2,0,0,0,3,1495219500,280,0,53,0,10706,-1,1,-1,-1,-1,-1,-1,-1,0,0,0,3,0,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,2,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,73,22,64,Granada CF,RCD Espanyol,0.84,1.42,0.89,1.33,0.54,1.43,59,28,1.48,0.96,2.44,38,True,True,True,False,False,False,True,Spain_La_Liga,2017-05-19 18:45:00
2016-2017,38,2,2,4,2,3,5,0,2,0,0,5,10,6,10,11,20,15,14,48,52,Estadio Municipal El Molinón,"Parque de Isabel la Católica, Gijón",0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1,1,1,2,2,1495292400,-1,0,70,0,15365,-1,1,-1,-1,-1,-1,-1,-1,0,1,0,1,1,1,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,64,78,36,67,Sporting Gijón,Real Betis,1.0,0.74,1.0,0.72,0.81,1.03,36,23,1.36,1.16,2.52,38,True,True,True,True,False,False,True,Spain_La_Liga,2017-05-20 15:00:00
2016-2017,38,1,1,2,8,4,12,0,1,0,0,6,6,8,12,14,18,9,13,50,50,Estadio Municipal de Butarque,"Calle Arquitectura, Leganés",0,1,2.14,3.44,3.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,1,2,0,1495299600,-1,0,39,0,9491,-1,1,-1,-1,-1,-1,-1,-1,0,1,0,0,1,0,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,67,20,56,Leganés,Deportivo Alavés,1.11,1.37,1.11,1.39,0.92,1.46,56,33,1.37,1.18,2.55,38,True,True,False,False,False,False,True,Spain_La_Liga,2017-05-20 17:00:00
2016-2017,38,3,0,3,0,9,9,4,3,0,1,6,6,4,9,10,15,25,14,36,64,Estadio Municipal de Riazor (A Coruña (La Coruña)),"Calle Manuel Murguía, A Coruña (La Coruña)",4,4,1.82,4.04,4.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,0,0,0,3,1495299600,286,0,64,0,21764,-1,1,-1,-1,-1,-1,-1,-1,2,1,2,3,3,5,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,58,78,42,72,Deportivo La Coruña,UD Las Palmas,1.37,0.32,1.28,0.33,0.89,1.05,42,23,1.92,1.33,3.25,38,True,True,True,False,False,False,False,Spain_La_Liga,2017-05-20 17:00:00
2016-2017,38,5,0,5,1,1,2,3,1,0,0,9,3,11,3,20,6,10,8,67,33,Estadio Ramón Sánchez Pizjuán,"Avenida de Eduardo Dato, Sevilla",3,1,1.15,9.99,9.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,0,2,0,2,3,1495306800,98,0,61,0,26472,-1,1,-1,-1,-1,-1,-1,-1,1,0,2,1,1,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,83,39,73,Sevilla FC,CA Osasuna,2.42,0.47,2.39,0.5,1.86,0.59,45,17,1.75,1.3,3.05,38,True,True,True,True,True,False,False,Spain_La_Liga,2017-05-20 19:00:00
2016-2017,38,3,1,4,2,5,7,2,0,0,0,5,3,5,12,10,15,15,12,40,60,Estadio Vicente Calderón (Madrid),"Paseo Virgen del Puerto 67, Madrid",2,0,1.77,3.92,5.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,1,1,2,2,1495377900,117,0,36,0,52155,-1,1,-1,-1,-1,-1,-1,-1,2,0,0,0,2,0,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,61,28,67,Atlético Madrid,Athletic Club Bilbao,2.32,1.05,2.28,1.11,2.03,1.7,50,39,1.92,1.34,3.26,38,True,True,True,True,False,False,True,Spain_La_Liga,2017-05-21 14:45:00
2016-2017,38,1,3,4,9,0,9,2,2,0,0,7,7,8,7,15,14,15,10,52,48,Estadio de Mestalla,"Avenida de Suecia, Valencia",2,2,2.84,3.66,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1,1,2,3,1,1495377900,76,0,53,0,33659,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,2,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,67,42,67,Valencia CF,Villarreal,1.47,1.58,1.56,1.5,1.24,1.73,53,34,1.81,1.14,2.95,38,True,True,True,True,False,False,True,Spain_La_Liga,2017-05-21 14:45:00
2016-2017,38,2,2,4,3,7,10,2,1,0,0,6,7,8,7,14,14,8,15,55,45,Estadio de Balaídos (Vigo),"Avenida de Balaídos, Vigo",2,1,4.3,3.95,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,2,2,4,0,1495377900,-1,0,50,0,14062,-1,1,-1,-1,-1,-1,-1,-1,2,0,0,1,2,1,-1,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,61,81,36,73,Celta de Vigo,Real Sociedad,1.53,1.53,1.56,1.56,1.19,1.7,39,20,1.63,1.51,3.14,38,True,True,True,True,False,False,True,Spain_La_Liga,2017-05-21 14:45:00
2016-2017,38,4,2,6,10,4,14,1,3,0,1,12,5,6,2,18,7,3,14,68,32,Camp Nou,"Carrer d'Arístides Maillol, Barcelona",1,4,1.08,9.99,9.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,1,4,1,5,1,1495389600,83,0,61,0,73093,-1,1,-1,-1,-1,-1,-1,-1,1,2,0,2,3,2,-1,0,0,0,0,0.0,0.0,0.0,2,0,1,0,1,0,1,1,0,1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,64,86,45,78,FC Barcelona,SD Eibar,2.53,1.11,2.5,1.17,2.35,1.46,36,14,2.39,1.65,4.04,38,True,True,True,True,True,True,True,Spain_La_Liga,2017-05-21 18:00:00
2016-2017,38,0,2,2,9,7,16,2,0,0,0,7,9,16,8,23,17,6,10,56,44,Estadio La Rosaleda,"Avenida de la Palmilla / Paseo de Martiricos, Málaga",2,0,9.99,7.7,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,1,1,1,1495389600,84,0,67,0,27867,-1,1,-1,-1,-1,-1,-1,-1,0,0,2,0,0,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,73,97,53,86,Málaga CF,Real Madrid,1.68,2.47,1.78,2.44,1.24,2.43,28,3,1.89,2.07,3.96,38,True,True,False,False,False,False,False,Spain_La_Liga,2017-05-21 18:00:00
2017-2018,1,1,0,1,4,2,6,0,1,0,0,4,6,6,3,10,9,17,17,52,48,Estadio Municipal de Butarque,"Calle Arquitectura, Leganés",0,1,2.19,3.22,3.8,1.61,2.89,6.0,2.27,1.61,1.67,0.0,2.1,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1503080100,278,0,0,0,9231,-1,1,-1,-1,-1,-1,-1,-1,0,1,0,0,1,0,-1,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,1,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Leganés,Deportivo Alavés,1.63,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,38,True,False,False,False,False,False,False,Spain_La_Liga,2017-08-18 18:15:00
2017-2018,1,1,0,1,5,2,7,3,3,0,1,7,5,10,1,17,6,25,13,47,53,Estadio de Mestalla,"Avenida de Suecia, Valencia",3,5,1.83,3.8,4.55,1.2,1.72,2.73,1.59,2.29,0.0,1.73,0.0,2.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1503087300,288,0,0,0,36019,1,1,2,1,3,1,3,4,2,1,1,3,3,4,1,65,49,88,87,2.03,1.09,3.12,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Valencia CF,UD Las Palmas,2.21,0.42,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,38,True,False,False,False,False,False,False,Spain_La_Liga,2017-08-18 20:15:00
2017-2018,1,2,3,5,5,4,9,3,1,0,0,6,7,4,6,10,13,12,11,51,49,Estadio de Balaídos (Vigo),"Avenida de Balaídos, Vigo",3,1,2.47,3.4,3.02,1.29,1.98,3.4,1.75,2.0,1.45,1.71,2.71,2.11,0.0,0.0,0.0,0.0,5,1,1,1,2,3,2,1503159300,290,0,0,0,16207,1,1,2,1,3,3,3,6,0,0,3,1,0,4,1,73,43,98,77,1.58,1.62,3.2,0,1,0,1,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Celta de Vigo,Real Sociedad,1.68,0.84,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,38,True,True,True,True,True,False,True,Spain_La_Liga,2017-08-19 16:15:00
2017-2018,1,2,2,4,6,0,6,2,4,0,1,7,4,7,4,14,8,15,15,53,47,Estadi Municipal de Montilivi,"Avenida Montlivi 141, Girona",2,6,9.04,4.69,1.42,1.33,2.34,3.7,2.23,1.63,0.0,1.91,0.0,1.8,0.0,0.0,0.0,0.0,4,2,0,0,2,2,2,1503166500,-1,0,0,0,11342,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,4,2,5,1,67,67,85,91,1.85,1.27,3.12,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Girona FC,Atlético Madrid,1.42,1.95,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,38,True,True,True,True,False,False,True,Spain_La_Liga,2017-08-19 18:15:00
2017-2018,1,1,1,2,7,3,10,2,4,1,0,5,7,4,2,9,9,14,12,58,42,Estadio Ramón Sánchez Pizjuán,"Avenida de Eduardo Dato, Sevilla",4,4,1.52,4.39,7.0,1.22,1.68,2.8,1.88,1.94,0.0,1.83,0.0,1.83,0.0,0.0,0.0,0.0,2,1,1,0,0,0,2,1503173700,-1,0,0,0,30506,1,1,3,0,4,3,3,7,0,1,3,3,1,6,1,91,72,102,80,1.58,1.58,3.15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Sevilla FC,RCD Espanyol,2.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,38,True,True,False,False,False,False,True,Spain_La_Liga,2017-08-19 20:15:00
2017-2018,1,0,0,0,7,6,13,1,4,0,1,3,3,8,4,11,7,16,15,63,37,San Mamés Barria,"Rafael Moreno Pitxitxi Kalea, Bilbao",1,5,1.51,4.26,7.46,1.29,1.73,3.5,1.92,1.9,0.0,1.83,0.0,1.83,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1503245700,-1,0,0,0,38110,1,1,3,3,4,3,6,7,0,2,1,3,2,4,1,72,35,110,85,1.43,0.91,2.34,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Athletic Club Bilbao,Getafe CF,1.37,1.26,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,38,False,False,False,False,False,False,False,Spain_La_Liga,2017-08-20 16:15:00
2017-2018,1,2,0,2,8,0,8,2,1,0,0,3,0,8,3,11,3,16,15,60,40,Camp Nou,"Carrer d'Arístides Maillol, Barcelona",2,1,1.12,9.99,9.99,1.11,1.38,1.74,1.81,2.01,0.0,1.73,0.0,2.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,2,1503252900,83,0,0,0,54560,-1,1,-1,-1,-1,-1,-1,-1,0,0,2,1,0,3,1,86,36,111,69,1.53,0.46,1.99,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,FC Barcelona,Real Betis,2.68,1.37,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,38,True,True,False,False,False,False,False,Spain_La_Liga,2017-08-20 18:15:00
2017-2018,1,0,3,3,4,4,8,5,2,0,1,7,9,5,4,12,13,16,12,44,56,Estadio Municipal de Riazor (A Coruña (La Coruña)),"Calle Manuel Murguía, A Coruña (La Coruña)",5,3,9.99,6.0,1.3,1.14,1.5,2.03,1.84,1.98,0.0,1.83,0.0,1.83,0.0,0.0,0.0,0.0,3,0,2,0,1,1,2,1503260100,84,0,0,0,27801,1,1,1,1,3,3,2,6,1,0,4,3,1,7,1,61,79,91,105,1.69,2.02,3.71,1,0,0,0,1,0,1,1,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Deportivo La Coruña,Real Madrid,0.95,1.89,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,38,True,True,True,False,False,False,False,Spain_La_Liga,2017-08-20 20:15:00
2017-2018,1,1,0,1,11,6,17,1,3,0,0,4,2,7,2,11,4,18,14,52,48,Estadio Ciudad de Valencia,"Calle San Vicente de Paúl 44, Valencia",1,3,3.71,3.29,2.19,1.43,2.37,4.5,2.05,1.77,0.0,1.83,0.0,1.83,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1503339300,292,0,0,0,12942,1,1,7,3,4,3,10,7,1,1,0,2,2,2,1,68,51,84,88,1.46,0.77,2.23,1,0,1,0,0,0,1,1,0,0,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Levante UD,Villarreal,1.42,1.32,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,38,True,False,False,False,False,False,False,Spain_La_Liga,2017-08-21 18:15:00
2017-2018,1,0,1,1,3,7,10,2,3,0,0,5,7,3,4,8,11,16,15,47,53,Estadio La Rosaleda,"Avenida de la Palmilla / Paseo de Martiricos, Málaga",2,3,2.13,3.37,3.81,1.37,2.22,3.8,1.92,1.9,0.0,1.8,0.0,1.91,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1503345600,279,0,0,0,24838,1,1,0,4,3,3,4,6,1,2,1,1,3,2,1,50,94,107,114,1.23,1.86,3.09,0,0,0,0,0,0,1,1,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Málaga CF,SD Eibar,0.79,1.21,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,38,True,False,False,False,False,False,False,Spain_La_Liga,2017-08-21 20:00:00
2017-2018,2,3,0,3,9,4,13,2,2,0,0,10,2,4,3,14,5,12,22,60,40,Estadio Municipal de Anoeta,"Paseo de Anoeta 1, Donostia-San Sebastián",2,2,2.26,3.31,3.56,1.39,2.14,4.0,1.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,0,0,0,3,1503684900,290,0,0,0,19792,1,1,5,1,4,3,6,7,2,1,0,1,3,1,1,80,42,98,77,2.16,0.77,2.92,0,0,0,0,0,0,1,1,0,0,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Real Sociedad,Villarreal,1.74,1.32,0.0,0.0,3.0,0.0,50,50,0.0,0.77,0.77,38,True,True,True,False,False,False,False,Spain_La_Liga,2017-08-25 18:15:00
2017-2018,2,2,1,3,4,6,10,2,2,0,0,4,3,7,7,11,10,13,9,46,54,Estadio Benito Villamarín,"Avenida de Heliópolis, Sevilla",2,2,2.55,3.38,2.96,1.32,2.04,3.6,1.67,2.1,0.0,2.0,0.0,1.73,0.0,0.0,0.0,0.0,3,1,1,1,0,1,2,1503691200,284,0,0,0,43801,1,1,1,4,3,2,5,5,0,0,2,2,0,4,1,49,57,74,81,1.33,1.25,2.58,0,0,0,0,0,0,1,1,0,1,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Real Betis,Celta de Vigo,1.79,0.89,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,38,True,True,True,False,False,False,True,Spain_La_Liga,2017-08-25 20:00:00
2017-2018,2,0,2,2,1,14,15,2,3,0,0,3,12,3,5,6,17,12,10,26,74,Estadio de Mendizorroza,"Paseo de Cervantes, Vitoria-Gasteiz",2,3,9.99,5.88,1.31,1.2,1.63,2.58,1.91,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,2,0,1503764100,83,0,0,0,14934,-1,1,-1,-1,-1,-1,-1,-1,2,3,0,0,5,0,-1,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,1,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Deportivo Alavés,FC Barcelona,1.47,2.21,0.0,0.0,0.0,3.0,0,0,0.0,0.0,0.0,38,True,True,False,False,False,False,False,Spain_La_Liga,2017-08-26 16:15:00
2017-2018,2,2,2,4,6,5,11,1,2,1,0,6,5,13,5,19,10,11,12,57,43,Estadio Ciudad de Valencia,"Calle San Vicente de Paúl 44, Valencia",2,2,2.32,3.3,3.49,1.41,2.2,4.3,1.83,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,2,1,0,1,3,1503771300,-1,0,0,0,16345,1,1,4,2,2,3,6,5,0,1,2,1,1,3,1,83,36,85,75,2.2,1.24,3.45,1,0,1,0,0,0,1,1,0,1,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Levante UD,Deportivo La Coruña,1.42,0.58,3.0,0.0,3.0,0.0,50,50,1.46,0.0,1.46,38,True,True,True,True,False,False,True,Spain_La_Liga,2017-08-26 18:15:00
2017-2018,2,1,0,1,2,3,5,3,4,0,0,5,3,7,3,12,6,11,15,46,54,Estadi Municipal de Montilivi,"Avenida Montlivi 141, Girona",3,4,2.24,3.31,3.67,1.4,2.2,4.2,1.91,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1503771300,312,0,50,0,9748,1,1,2,1,0,2,3,2,1,0,2,4,1,6,1,64,47,108,96,1.57,0.94,2.51,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,50,50,Girona FC,Málaga CF,1.42,0.26,1.0,0.0,1.0,0.0,0,0,1.85,0.0,1.85,38,True,False,False,False,False,False,False,Spain_La_Liga,2017-08-26 18:15:00
2017-2018,2,1,5,6,4,2,6,4,1,0,0,5,7,5,2,10,9,11,9,59,41,Estadio de Gran Canaria,"Avenida Pío XII 29, Las Palmas de Gran Canaria",4,1,4.72,3.63,1.88,1.39,2.16,4.2,2.1,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,2,1,3,4,2,1503778500,117,0,50,0,20310,1,1,3,1,1,1,4,2,3,1,1,0,4,1,1,70,47,101,88,1.49,1.4,2.89,1,0,0,0,1,0,1,1,0,2,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,50,50,UD Las Palmas,Atlético Madrid,0.74,1.95,0.0,1.0,0.0,1.0,0,0,0.0,1.27,1.27,38,True,True,True,True,True,True,True,Spain_La_Liga,2017-08-26 20:15:00
2017-2018,2,0,1,1,9,1,10,3,3,0,0,3,9,9,3,12,12,10,14,60,40,RCDE Stadium,"Avenida Baix Llobregat 100, Cornella de Llobregat",3,3,2.21,3.21,3.9,1.56,2.72,5.5,2.1,1.67,1.67,0.0,2.1,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,1503850500,278,0,0,0,17895,1,1,2,1,7,0,3,7,0,0,3,3,0,6,1,73,48,101,84,1.5,1.74,3.23,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,RCD Espanyol,Leganés,1.58,0.63,0.0,0.0,1.0,3.0,0,0,0.0,0.0,0.0,38,True,False,False,False,False,False,False,Spain_La_Liga,2017-08-27 16:15:00
2017-2018,2,0,1,1,4,3,7,2,1,1,0,6,5,4,3,10,8,14,11,56,44,Estadio Municipal de Ipurúa,"Calle de Ipurúa, Eibar",3,1,2.95,3.28,2.66,1.4,2.26,4.2,1.8,2.0,1.52,1.82,2.5,1.99,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,1503850500,285,0,0,0,5948,1,1,1,2,3,1,3,4,1,0,2,1,1,3,1,72,74,102,82,1.57,1.39,2.96,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,SD Eibar,Athletic Club Bilbao,1.47,0.89,0.0,0.0,3.0,1.0,0,0,0.0,0.0,0.0,38,True,False,False,False,False,False,False,Spain_La_Liga,2017-08-27 16:15:00
2017-2018,2,0,1,1,7,5,12,0,1,0,0,4,4,8,3,12,7,20,10,51,49,Coliseum Alfonso Pérez,"Avenida de Teresa de Calcuta, Getafe",0,1,3.84,3.61,2.07,1.31,1.97,3.35,1.67,2.1,0.0,1.91,0.0,1.8,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1503857700,98,0,0,0,9427,1,1,4,2,3,3,6,6,0,0,0,1,0,1,1,74,56,97,82,1.57,1.13,2.7,0,0,0,0,0,0,1,1,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Getafe CF,Sevilla FC,1.63,1.05,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,38,True,False,False,False,False,False,False,Spain_La_Liga,2017-08-27 18:15:00
2017-2018,2,2,2,4,13,4,17,3,5,0,0,7,4,12,2,19,6,12,12,61,39,Estadio Santiago Bernabéu,"Avenida de Concha Espina 1, Chamartín, Madrid",3,5,1.22,7.8,9.99,1.07,1.24,1.63,1.67,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1,1,1,2,2,1503864900,-1,0,0,0,61739,1,1,7,2,6,2,9,8,0,0,3,5,0,8,1,93,48,94,75,2.35,1.01,3.36,0,0,0,0,0,0,1,1,1,0,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Real Madrid,Valencia CF,2.11,1.63,0.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,38,True,True,True,True,False,False,True,Spain_La_Liga,2017-08-27 20:15:00
2017-2018,3,1,2,3,2,4,6,1,2,0,0,8,4,4,5,12,9,14,20,61,39,Estadio Municipal de Butarque,"Calle Arquitectura, Leganés",1,2,1.96,3.3,4.84,1.53,2.62,5.3,2.05,1.78,0.0,1.83,0.0,1.83,0.0,0.0,0.0,0.0,3,0,1,1,1,2,1,1504897200,293,0,0,0,11454,1,1,1,3,1,1,4,2,0,0,1,2,0,3,1,69,53,93,80,1.81,1.23,3.05,1,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,50,Leganés,Getafe CF,1.63,1.26,3.0,1.0,3.0,0.5,100,100,0.0,0.91,0.91,38,True,True,True,False,False,False,True,Spain_La_Liga,2017-09-08 19:00:00
