season,game_week,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,date_unix,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_name,away_name,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,league,date
2016-2017,29,3,0,3,3,6,9,3,1,0,0,9,6,4,6,13,12,17,13,43,57,Estadio de Mestalla,"Avenida de Suecia, Valencia",3,1,1.79,3.75,4.88,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,1,2,1491150600,288,0,63,0,34724,-1,1,-1,-1,-1,-1,-1,-1,1,1,2,0,2,2,-1,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,1,1,1,1,0,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,82,41,71,Valencia CF,Deportivo La Coruña,1.47,0.53,1.38,0.57,1.07,0.96,44,19,1.68,1.35,3.03,38,True,True,True,False,False,False,False,Spain_La_Liga,2017-04-02 16:30:00
2016-2017,29,1,4,5,1,9,10,2,3,1,0,6,13,2,10,8,23,15,10,36,64,Estadio Nuevo Los Cármenes,"Calle Pintor Manuel Maldonado, Granada",3,3,9.99,8.52,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,3,4,1,1491158700,83,0,63,0,18717,-1,1,-1,-1,-1,-1,-1,-1,0,1,3,2,1,5,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,81,26,59,Granada CF,FC Barcelona,0.84,2.21,1.23,2.14,0.68,2.25,46,19,1.5,1.89,3.39,38,True,True,True,True,True,False,True,Spain_La_Liga,2017-04-02 18:45:00
2016-2017,29,3,1,4,4,6,10,3,3,0,0,6,7,5,4,11,11,16,11,47,53,Estadio de Balaídos (Vigo),"Avenida de Balaídos, Vigo",3,3,2.07,3.65,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,1,2,2,1491245100,281,0,62,0,14212,-1,1,-1,-1,-1,-1,-1,-1,2,1,1,2,3,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,73,81,46,77,Celta de Vigo,UD Las Palmas,1.53,0.32,1.92,0.46,1.41,1.25,27,19,1.63,1.33,2.96,38,True,True,True,True,False,False,True,Spain_La_Liga,2017-04-03 18:45:00
2016-2017,30,2,0,2,5,1,6,1,3,0,0,6,3,8,3,14,6,19,15,61,39,San Mamés Barria,"Rafael Moreno Pitxitxi Kalea, Bilbao",1,3,1.75,3.8,5.14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,1491327000,285,0,62,0,38586,-1,1,-1,-1,-1,-1,-1,-1,1,2,0,1,3,1,-1,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,69,21,69,Athletic Club Bilbao,RCD Espanyol,2.26,1.42,2.2,1.21,1.62,1.48,49,32,1.79,0.92,2.71,38,True,True,False,False,False,False,False,Spain_La_Liga,2017-04-04 17:30:00
2016-2017,30,0,1,1,5,2,7,2,2,0,0,4,3,5,3,9,6,11,16,60,40,Estadio Benito Villamarín,"Avenida de Heliópolis, Sevilla",2,2,3.08,3.4,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1491334200,76,0,38,0,25392,-1,1,-1,-1,-1,-1,-1,-1,1,0,1,2,1,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,52,31,55,Real Betis,Villarreal,1.32,1.58,1.4,1.5,1.07,1.66,73,49,1.79,1.13,2.92,38,True,False,False,False,False,False,False,Spain_La_Liga,2017-04-04 19:30:00
2016-2017,30,1,0,1,6,4,10,0,4,0,0,8,2,12,8,20,10,16,14,42,58,Estadio Vicente Calderón (Madrid),"Paseo Virgen del Puerto 67, Madrid",0,4,1.4,4.8,9.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1491334200,117,0,43,0,43130,-1,1,-1,-1,-1,-1,-1,-1,0,0,0,4,0,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,79,33,68,Atlético Madrid,Real Sociedad,2.32,1.53,2.29,1.71,2.0,1.69,47,22,1.97,1.55,3.52,38,True,False,False,False,False,False,False,Spain_La_Liga,2017-04-04 19:30:00
2016-2017,30,3,0,3,4,4,8,4,2,0,1,8,4,8,4,16,8,13,13,55,45,Camp Nou,"Carrer d'Arístides Maillol, Barcelona",4,3,1.28,6.66,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,1491413400,83,0,65,0,83980,-1,1,-1,-1,-1,-1,-1,-1,1,1,3,2,2,5,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,69,87,38,80,FC Barcelona,Sevilla FC,2.53,1.37,2.36,1.67,2.28,2.0,31,14,2.4,1.51,3.91,38,True,True,True,False,False,False,False,Spain_La_Liga,2017-04-05 17:30:00
2016-2017,30,0,1,1,5,1,6,5,1,0,0,5,6,9,1,14,7,20,11,63,37,Estadio de Mendizorroza,"Paseo de Cervantes, Vitoria-Gasteiz",5,1,1.42,4.8,8.44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1491417000,287,0,57,0,14034,-1,1,-1,-1,-1,-1,-1,-1,1,1,4,0,2,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,79,36,72,Deportivo Alavés,CA Osasuna,1.53,0.47,1.36,0.43,1.38,0.38,54,22,1.38,1.32,2.7,38,True,False,False,False,False,False,False,Spain_La_Liga,2017-04-05 18:30:00
2016-2017,30,0,1,1,7,1,8,2,5,0,0,6,4,7,6,13,10,12,20,57,43,Estadio Municipal El Molinón,"Parque de Isabel la Católica, Gijón",2,5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1491417000,283,0,73,0,23729,-1,1,-1,-1,-1,-1,-1,-1,0,2,2,3,2,5,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,63,80,39,72,Sporting Gijón,Málaga CF,1.0,0.74,1.0,0.47,0.76,0.93,37,20,1.36,1.57,2.93,38,True,False,False,False,False,False,False,Spain_La_Liga,2017-04-05 18:30:00
2016-2017,30,0,0,0,6,3,9,1,4,0,0,4,3,9,7,13,10,12,9,54,46,Estadio Municipal de Riazor (A Coruña (La Coruña)),"Calle Manuel Murguía, A Coruña (La Coruña)",1,4,1.68,3.96,5.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1491417000,-1,0,66,0,19303,-1,1,-1,-1,-1,-1,-1,-1,0,1,1,3,1,4,-1,0,0,0,0,0.0,0.0,0.0,1,0,0,0,1,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,79,37,69,Deportivo La Coruña,Granada CF,1.37,0.21,1.36,0.2,0.93,0.66,45,21,1.83,1.12,2.95,38,False,False,False,False,False,False,False,Spain_La_Liga,2017-04-05 18:30:00
2016-2017,30,2,4,6,4,4,8,2,1,0,0,6,8,10,8,16,16,15,16,40,60,Estadio Municipal de Butarque,"Calle Arquitectura, Leganés",2,1,9.99,6.29,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3,0,1,1,5,1491420600,84,0,53,0,10599,-1,1,-1,-1,-1,-1,-1,-1,0,0,2,1,0,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,82,38,67,Leganés,Real Madrid,1.11,2.47,1.0,2.23,0.93,2.43,43,18,1.4,2.08,3.48,38,True,True,True,True,True,True,True,Spain_La_Liga,2017-04-05 19:30:00
2016-2017,30,3,1,4,9,2,11,2,5,0,0,7,4,4,2,11,6,14,11,55,45,Estadio Municipal de Ipurúa,"Calle de Ipurúa, Eibar",2,5,1.91,3.83,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,1,2,2,1491499800,279,0,59,0,5204,-1,1,-1,-1,-1,-1,-1,-1,0,1,2,4,1,6,-1,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,1,1,0,0,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,83,45,83,SD Eibar,UD Las Palmas,1.74,0.32,1.8,0.43,1.52,1.21,38,17,1.83,1.33,3.16,38,True,True,True,True,False,False,True,Spain_La_Liga,2017-04-06 17:30:00
2016-2017,30,3,2,5,6,2,8,1,1,0,0,10,4,6,7,16,11,15,9,50,50,Estadio de Mestalla,"Avenida de Suecia, Valencia",1,1,2.07,3.69,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,2,1,3,2,1491507000,288,0,54,0,29307,1,1,6,1,0,1,7,1,1,1,0,0,2,0,1,0,0,0,0,2.23,1.38,3.61,0,1,0,1,0,0,1,1,0,0,5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,82,43,68,Valencia CF,Celta de Vigo,1.47,0.84,1.5,0.93,1.14,1.46,43,18,1.68,1.27,2.95,38,True,True,True,True,True,False,True,Spain_La_Liga,2017-04-06 19:30:00
2016-2017,31,3,1,4,4,5,9,6,3,1,0,5,5,5,4,10,9,16,16,49,51,Estadio de la Cerámica,"Plaza Labrador, Villarreal",8,3,2.11,3.41,3.78,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,0,2,2,1491590700,76,0,45,0,17948,-1,1,-1,-1,-1,-1,-1,-1,0,2,7,1,2,8,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,79,38,80,Villarreal,Athletic Club Bilbao,1.95,1.05,1.8,1.0,1.7,1.67,52,22,1.59,1.23,2.82,38,True,True,True,True,False,False,True,Spain_La_Liga,2017-04-07 18:45:00
2016-2017,31,1,0,1,5,3,8,3,3,0,0,7,0,9,9,16,9,11,9,44,56,RCDE Stadium,"Avenida Baix Llobregat 100, Cornella de Llobregat",3,3,2.02,3.31,4.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1491649200,280,0,54,0,17049,-1,1,-1,-1,-1,-1,-1,-1,0,0,3,3,0,6,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,77,23,53,RCD Espanyol,Deportivo Alavés,1.53,1.37,1.73,1.4,1.43,1.33,40,23,1.49,1.18,2.67,38,True,False,False,False,False,False,False,Spain_La_Liga,2017-04-08 11:00:00
2016-2017,31,1,1,2,6,2,8,2,3,0,0,6,5,14,4,20,9,12,13,60,40,Estadio Santiago Bernabéu,"Avenida de Concha Espina 1, Chamartín, Madrid",2,3,1.82,3.74,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,1491660900,-1,0,47,0,80000,-1,1,-1,-1,-1,-1,-1,-1,1,0,1,3,1,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,87,40,64,Real Madrid,Atlético Madrid,2.42,1.79,2.6,1.73,2.45,2.03,44,14,2.17,1.43,3.6,38,True,True,False,False,False,False,True,Spain_La_Liga,2017-04-08 14:15:00
2016-2017,31,4,2,6,4,2,6,3,3,0,0,12,3,4,4,16,7,19,15,56,44,Estadio Ramón Sánchez Pizjuán,"Avenida de Eduardo Dato, Sevilla",3,3,1.46,4.7,7.55,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,1,0,1,5,1491669000,98,0,55,0,33099,-1,1,-1,-1,-1,-1,-1,-1,2,1,1,2,3,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,2,1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,69,35,55,Sevilla FC,Deportivo La Coruña,2.42,0.53,2.36,0.53,1.93,0.93,49,32,1.76,1.35,3.11,38,True,True,True,True,True,True,True,Spain_La_Liga,2017-04-08 16:30:00
2016-2017,31,2,0,2,2,3,5,4,4,0,1,5,3,4,9,9,12,26,20,31,69,Estadio La Rosaleda,"Avenida de la Palmilla / Paseo de Martiricos, Málaga",4,5,9.36,5.81,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,1,1491677100,283,0,66,0,28486,-1,1,-1,-1,-1,-1,-1,-1,2,3,2,2,5,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,93,38,77,Málaga CF,FC Barcelona,1.68,2.21,1.43,2.2,1.0,2.3,35,7,1.89,1.89,3.78,38,True,True,False,False,False,False,False,Spain_La_Liga,2017-04-08 18:45:00
2016-2017,31,1,3,4,5,2,7,2,2,0,0,8,9,11,7,19,16,9,13,51,49,Estadio Nuevo Los Cármenes,"Calle Pintor Manuel Maldonado, Granada",2,2,2.97,3.59,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,1,2,2,1491732000,288,0,69,0,15159,-1,1,-1,-1,-1,-1,-1,-1,1,0,1,2,1,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,58,79,37,65,Granada CF,Valencia CF,0.84,0.95,1.14,0.8,0.67,1.2,42,21,1.5,1.41,2.91,38,True,True,True,True,False,False,True,Spain_La_Liga,2017-04-09 10:00:00
2016-2017,31,0,2,2,0,3,3,1,3,0,0,4,6,6,3,10,9,10,16,59,41,Estadio de Balaídos (Vigo),"Avenida de Balaídos, Vigo",1,3,2.32,3.53,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,1,1491747300,279,0,68,0,15566,-1,1,-1,-1,-1,-1,-1,-1,0,2,1,1,2,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,86,43,72,Celta de Vigo,SD Eibar,1.53,1.11,2.0,1.21,1.41,1.57,29,14,1.63,1.7,3.33,38,True,True,False,False,False,False,False,Spain_La_Liga,2017-04-09 14:15:00
2016-2017,31,2,1,3,4,8,12,3,4,0,0,5,3,5,13,10,16,14,13,45,55,Estadio El Sadar,"Carretera El Sadar, Iruñea",3,4,3.51,3.37,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,1,2,1491755400,287,0,57,0,14511,-1,1,-1,-1,-1,-1,-1,-1,1,3,2,1,4,3,-1,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,84,40,70,CA Osasuna,Leganés,0.68,0.74,0.33,0.87,0.47,0.9,43,17,1.54,1.31,2.85,38,True,True,True,False,False,False,True,Spain_La_Liga,2017-04-09 16:30:00
2016-2017,31,4,1,5,2,6,8,3,4,0,0,7,6,3,4,10,10,18,18,52,48,Estadio de Gran Canaria,"Avenida Pío XII 29, Las Palmas de Gran Canaria",3,4,2.0,3.62,3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,3,1,4,1,1491763500,276,0,59,0,19678,-1,1,-1,-1,-1,-1,-1,-1,3,0,0,4,3,4,-1,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,62,31,66,UD Las Palmas,Real Betis,1.74,0.74,1.93,0.71,1.17,1.03,52,38,1.71,1.1,2.81,38,True,True,True,True,True,False,True,Spain_La_Liga,2017-04-09 18:45:00
2016-2017,31,3,1,4,7,4,11,1,5,0,0,8,4,11,3,19,7,21,17,60,40,Estadio Municipal de Anoeta,"Paseo de Anoeta 1, Donostia-San Sebastián",1,5,1.45,4.66,7.83,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,1,2,2,1491849900,290,0,50,0,18894,-1,1,-1,-1,-1,-1,-1,-1,0,3,1,2,3,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,74,30,50,Real Sociedad,Sporting Gijón,1.84,0.63,1.67,0.53,1.63,0.73,50,27,1.96,1.1,3.06,38,True,True,True,True,False,False,True,Spain_La_Liga,2017-04-10 18:45:00
2016-2017,32,5,1,6,14,5,19,1,2,0,0,9,3,9,6,18,9,21,10,58,42,San Mamés Barria,"Rafael Moreno Pitxitxi Kalea, Bilbao",1,2,1.61,4.26,5.74,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,2,0,2,4,1492195500,285,0,71,0,36502,-1,1,-1,-1,-1,-1,-1,-1,0,0,1,2,0,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,2,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,81,46,84,Athletic Club Bilbao,UD Las Palmas,2.26,0.32,2.25,0.4,1.61,1.23,33,19,1.79,1.33,3.12,38,True,True,True,True,True,True,True,Spain_La_Liga,2017-04-14 18:45:00
2016-2017,32,2,0,2,1,4,5,3,4,0,0,5,4,5,8,10,12,14,17,44,56,Estadio Municipal de Riazor (A Coruña (La Coruña)),"Calle Manuel Murguía, A Coruña (La Coruña)",3,4,2.14,3.43,3.69,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,1492254000,286,0,58,0,20300,-1,1,-1,-1,-1,-1,-1,-1,1,2,2,2,3,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,65,23,68,Deportivo La Coruña,Málaga CF,1.37,0.74,1.33,0.63,0.9,1.06,58,36,1.83,1.57,3.4,38,True,True,False,False,False,False,False,Spain_La_Liga,2017-04-15 11:00:00
2016-2017,32,2,3,5,4,8,12,5,1,0,0,3,6,1,13,4,19,16,11,32,68,Estadio Municipal El Molinón,"Parque de Isabel la Católica, Gijón",5,1,9.12,5.78,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,2,3,2,1492265700,84,0,80,0,23745,-1,1,-1,-1,-1,-1,-1,-1,1,0,4,1,1,5,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,94,52,76,Sporting Gijón,Real Madrid,1.0,2.47,0.93,2.29,0.71,2.4,21,7,1.36,2.08,3.44,38,True,True,True,True,True,False,True,Spain_La_Liga,2017-04-15 14:15:00
2016-2017,32,3,0,3,5,2,7,1,5,0,0,7,0,9,2,16,2,11,12,58,42,Estadio Vicente Calderón (Madrid),"Paseo Virgen del Puerto 67, Madrid",1,5,1.19,7.5,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,2,1,1492273800,117,0,50,0,44113,-1,1,-1,-1,-1,-1,-1,-1,1,1,0,4,2,4,-1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,80,37,77,Atlético Madrid,CA Osasuna,2.32,0.47,2.33,0.6,2.0,0.55,47,20,1.97,1.32,3.29,38,True,True,True,False,False,False,False,Spain_La_Liga,2017-04-15 16:30:00
2016-2017,32,3,2,5,5,4,9,3,2,0,0,8,6,5,6,13,12,15,17,-1,-1,Camp Nou,"Carrer d'Arístides Maillol, Barcelona",3,2,1.12,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,5,1492281900,83,0,47,0,81704,-1,1,-1,-1,-1,-1,-1,-1,1,1,2,1,2,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,84,40,77,FC Barcelona,Real Sociedad,2.53,1.53,2.4,1.6,2.23,1.68,40,17,2.4,1.55,3.95,38,True,True,True,True,True,False,True,Spain_La_Liga,2017-04-15 18:45:00
2016-2017,32,0,1,1,5,1,6,1,1,0,0,6,4,6,3,12,7,19,14,52,48,Estadio Municipal de Butarque,"Calle Arquitectura, Leganés",1,1,2.19,3.29,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1492336800,280,0,40,0,9127,-1,1,-1,-1,-1,-1,-1,-1,0,0,1,1,0,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,67,24,64,Leganés,RCD Espanyol,1.11,1.42,0.93,1.13,0.87,1.48,67,33,1.4,0.92,2.32,38,True,False,False,False,False,False,False,Spain_La_Liga,2017-04-16 10:00:00
2016-2017,32,0,0,0,4,2,6,3,2,0,0,3,0,7,8,10,8,15,22,46,54,Estadio de Mestalla,"Avenida de Suecia, Valencia",3,2,2.59,3.59,2.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492352100,-1,0,68,0,36748,-1,1,-1,-1,-1,-1,-1,-1,2,0,1,2,2,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,91,46,84,Valencia CF,Sevilla FC,1.47,1.37,1.6,1.56,1.26,1.97,32,10,1.75,1.51,3.26,38,False,False,False,False,False,False,False,Spain_La_Liga,2017-04-16 14:15:00
2016-2017,32,2,0,2,4,6,10,4,4,0,0,4,4,4,6,8,10,15,18,36,64,Estadio Benito Villamarín,"Avenida de Heliópolis, Sevilla",4,4,2.45,3.37,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,1,1492360200,284,0,56,0,30331,-1,1,-1,-1,-1,-1,-1,-1,2,1,2,3,3,5,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,75,39,68,Real Betis,SD Eibar,1.32,1.11,1.31,1.33,1.0,1.61,55,26,1.79,1.7,3.49,38,True,True,False,False,False,False,False,Spain_La_Liga,2017-04-16 16:30:00
2016-2017,32,0,3,3,8,1,9,5,2,0,0,4,5,10,9,14,14,16,10,40,60,Estadio Nuevo Los Cármenes,"Calle Pintor Manuel Maldonado, Granada",5,2,3.12,3.46,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,2,1,1492368300,281,0,57,0,13442,-1,1,-1,-1,-1,-1,-1,-1,3,0,2,2,3,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,73,30,57,Granada CF,Celta de Vigo,0.84,0.84,1.07,0.87,0.65,1.37,50,27,1.5,1.28,2.78,38,True,True,True,False,False,False,False,Spain_La_Liga,2017-04-16 18:45:00
2016-2017,32,2,1,3,5,11,16,2,4,0,0,6,6,6,7,12,13,8,13,46,54,Estadio de Mendizorroza,"Paseo de Cervantes, Vitoria-Gasteiz",2,4,3.0,3.25,2.57,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,1,2,1492454700,277,0,40,0,17831,-1,1,-1,-1,-1,-1,-1,-1,0,2,2,2,2,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,47,20,47,Deportivo Alavés,Villarreal,1.53,1.58,1.27,1.6,1.29,1.74,74,54,1.38,1.13,2.51,38,True,True,True,False,False,False,True,Spain_La_Liga,2017-04-17 18:45:00
2016-2017,33,2,0,2,7,2,9,1,2,0,0,14,3,14,7,28,10,18,11,58,42,Estadio Ramón Sánchez Pizjuán,"Avenida de Eduardo Dato, Sevilla",1,2,1.29,6.45,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,1,1492801200,98,0,62,0,31074,-1,1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,58,74,42,61,Sevilla FC,Granada CF,2.42,0.21,2.4,0.25,1.94,0.63,43,26,1.76,1.12,2.88,38,True,True,False,False,False,False,False,Spain_La_Liga,2017-04-21 19:00:00
