season,game_week,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,date_unix,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_name,away_name,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,league,temperature_celsius,wind_speed,humidity,clouds,pinnacle_ft_over25,pinnacle_ft_over35,pinnacle_ft_over15,pinnacle_1st_half_over15,pinnacle_1st_half_under15,pinnacle_corners_over_95,pinnacle_corners_under_95,pinnacle_ft_1,pinnacle_ft_x,pinnacle_ft_2,pinnacle_btts_no,pinnacle_btts_yes,pinnacle_corners_under_85,pinnacle_corners_over_85,pinnacle_1st_half_over05,pinnacle_1st_half_under05,date
2017-2018,7,2,2,4,10,5,15,0,4,0,0,4,3,2,9,6,12,9,18,55,45,Prince Abdullah bin Abdul Aziz Stadium (King Abdullah Sport City Stadium) (Buraydah (Buraidah)),,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,2,2,0,2,2,1508425800,-1,0,100,0,3128,-1,1,-1,-1,-1,-1,-1,-1,0,2,0,2,2,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,Al Raed,Al Shabab,0.8,1.5,0.5,3.0,0.2,1.0,0,0,0.0,0.0,0.0,19,True,True,True,True,False,False,True,Saudi_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-10-19 15:10:00
2017-2018,7,2,2,4,0,17,17,2,1,0,0,4,6,2,4,6,10,10,18,33,67,Prince Mohammed bin Abdul Aziz Stadium,"Universities Road, Medina",2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,0,2,2,2,1508432100,-1,0,34,0,7866,-1,1,-1,-1,-1,-1,-1,-1,1,0,1,1,1,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,84,17,84,Ohod,Al Nassr,0.82,1.2,0.0,2.33,0.67,2.0,84,17,0.0,0.0,0.0,19,True,True,True,True,False,False,True,Saudi_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-10-19 16:55:00
2017-2018,7,1,1,2,3,2,5,2,3,0,0,2,2,14,14,16,16,10,9,55,45,Prince Abdullah bin Jalawi Sports City Stadium,", Al-Hasa",2,3,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,1,2,0,1508511000,-1,0,59,0,4911,-1,1,-1,-1,-1,-1,-1,-1,2,2,0,1,4,1,-1,0,0,0,0,0.0,0.0,0.0,0,1,0,1,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,84,0,84,Al Fateh,Al Ittifaq,1.2,0.91,2.0,0.5,1.67,0.67,17,17,0.0,0.0,0.0,19,True,True,False,False,False,False,True,Saudi_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-10-20 14:50:00
2017-2018,7,1,0,1,4,4,8,1,4,0,0,5,7,5,1,10,8,17,21,60,40,Prince Abdullah bin Abdul Aziz Stadium (King Abdullah Sport City Stadium) (Buraydah (Buraidah)),,1,4,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1508518500,5074,0,100,0,2877,-1,1,-1,-1,-1,-1,-1,-1,0,1,1,3,1,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,100,50,75,Al Taawon,Al Faisaly,1.8,1.7,0.0,2.0,0.83,2.17,25,0,0.0,0.0,0.0,19,True,False,False,False,False,False,False,Saudi_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-10-20 16:55:00
2017-2018,7,2,1,3,12,1,13,0,4,0,0,7,10,14,7,21,17,9,13,68,32,King Fahd International Stadium,"Al-Amir Bandar Ibn Abdul Aziz Street, Riyadh",0,4,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,2,1,3,0,1508604900,5066,0,84,0,15675,-1,1,-1,-1,-1,-1,-1,-1,0,0,0,4,0,4,-1,0,0,0,0,0.0,0.0,0.0,1,0,0,0,1,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,84,33,67,Al Hilal,Al Batin,2.4,1.4,3.0,3.0,2.6,2.17,17,17,0.0,0.0,0.0,19,True,True,True,False,False,False,True,Saudi_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-10-21 16:55:00
2017-2018,7,3,0,3,5,3,8,2,2,0,0,7,6,4,5,11,11,14,10,49,51,King Abdullah Sports City,", Jeddah",2,2,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,0,3,0,1508604900,5062,0,84,0,21358,-1,1,-1,-1,-1,-1,-1,-1,0,0,2,2,0,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,100,33,100,Al Ahli,Al Ittihad,2.56,1.9,2.33,2.0,2.17,1.33,17,0,0.0,0.0,0.0,19,True,True,True,False,False,False,False,Saudi_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-10-21 16:55:00
2017-2018,8,1,2,3,5,2,7,1,1,0,0,8,7,4,4,12,11,9,9,57,43,King Salman bin Abdulaziz Sport City Stadium,", Al Majma'ah",1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,2,3,0,1508943900,5065,0,67,0,370,-1,1,-1,-1,-1,-1,-1,-1,0,0,1,1,0,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,84,17,50,Al Feiha,Al Ittifaq,1.7,0.91,1.33,0.67,0.86,0.71,50,17,0.0,0.0,0.0,19,True,True,True,False,False,False,True,Saudi_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-10-25 15:05:00
2017-2018,8,0,0,0,16,4,20,1,2,0,0,12,8,10,8,22,16,13,10,64,36,King Abdullah Sports City,", Jeddah",1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1508950200,-1,0,100,0,3758,-1,1,-1,-1,-1,-1,-1,-1,0,0,1,2,0,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,100,46,88,Al Ittihad,Al Quadisiya,0.89,0.56,0.67,0.75,1.14,1.14,17,0,0.0,0.0,0.0,19,False,False,False,False,False,False,False,Saudi_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-10-25 16:50:00
2017-2018,8,1,5,6,3,1,4,1,1,0,0,4,6,5,5,9,11,10,16,57,43,Al-Batin FC Stadium,"King Khalid Road, Hafar Al-Batin",1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,4,0,1,1,5,1509030000,5075,0,50,0,1217,-1,1,-1,-1,-1,-1,-1,-1,0,0,1,1,0,2,-1,0,0,0,0,0.0,0.0,0.0,0,1,0,1,0,0,1,1,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,67,17,84,Al Batin,Al Raed,0.78,0.56,1.33,0.0,1.86,0.33,50,33,0.0,0.0,0.0,19,True,True,True,True,True,True,True,Saudi_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-10-26 15:00:00
2017-2018,8,1,2,3,5,5,10,3,0,0,0,7,7,3,4,10,11,15,17,45,55,King Salman bin Abdulaziz Sport City Stadium,", Al Majma'ah",3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,2,3,0,1509036600,5062,0,88,0,512,-1,1,-1,-1,-1,-1,-1,-1,0,0,3,0,0,3,-1,0,0,0,0,0.0,0.0,0.0,0,1,0,1,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,100,46,84,Al Faisaly,Al Ahli,1.56,1.7,2.25,2.0,1.86,2.29,0,0,0.0,0.0,0.0,19,True,True,True,False,False,False,True,Saudi_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-10-26 16:50:00
2017-2018,8,1,2,3,4,7,11,3,1,0,0,5,12,1,4,6,16,8,12,33,67,Prince Faisal bin Fahd Stadium,"Salah Ad Din Al Ayyubi Road, Al-Malaz, Riyadh",3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,0,1,1,2,1509036600,5066,0,100,0,17879,-1,1,-1,-1,-1,-1,-1,-1,0,1,3,0,1,3,-1,0,0,0,0,0.0,0.0,0.0,1,1,1,1,0,0,1,1,1,0,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,100,67,100,Al Nassr,Al Hilal,2.0,2.0,1.67,2.0,1.86,2.67,25,0,0.0,0.0,0.0,19,True,True,True,False,False,False,True,Saudi_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-10-26 16:50:00
2017-2018,8,1,1,2,6,9,15,1,2,0,0,11,9,8,7,19,16,8,10,58,42,Prince Faisal bin Fahd Stadium,"Salah Ad Din Al Ayyubi Road, Al-Malaz, Riyadh",1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,1,0,1,1,1509116400,-1,0,40,0,1153,-1,1,-1,-1,-1,-1,-1,-1,0,0,1,2,0,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,74,37,64,Al Shabab,Al Fateh,1.11,1.44,0.6,1.33,1.0,1.57,44,27,0.0,0.0,0.0,19,True,True,False,False,False,False,True,Saudi_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-10-27 15:00:00
2017-2018,8,3,1,4,7,9,16,1,0,0,0,5,6,5,6,10,12,15,18,54,46,Prince Abdullah bin Abdul Aziz Stadium (King Abdullah Sport City Stadium) (Buraydah (Buraidah)),,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,2,1,3,1,1509123000,5074,0,54,0,3121,-1,1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,64,27,64,Al Taawon,Ohod,1.8,0.75,1.0,0.8,1.14,0.71,47,37,0.0,0.0,0.0,19,True,True,True,True,False,False,True,Saudi_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-10-27 16:50:00
2017-2018,9,2,0,2,1,11,12,3,0,0,0,5,9,6,21,11,30,18,12,44,56,Prince Mohamed bin Fahd Stadium,"Omar Ben Al-Khatab Street, Dammam",3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,2,1509460500,5065,0,88,0,646,-1,1,-1,-1,-1,-1,-1,-1,1,0,2,0,1,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,88,88,38,88,Al Ittifaq,Al Raed,1.25,0.56,0.75,0.75,1.0,0.71,13,13,0.0,0.0,0.0,19,True,True,False,False,False,False,False,Saudi_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-10-31 14:35:00
2017-2018,9,1,1,2,12,4,16,1,3,0,0,5,7,3,3,8,10,9,15,59,41,King Abdullah Sports City,", Jeddah",1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,1,1,1,1509468300,-1,0,75,0,9774,-1,1,-1,-1,-1,-1,-1,-1,0,1,1,2,1,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,100,25,88,Al Ahli,Al Feiha,2.56,1.0,2.5,0.5,2.38,0.75,25,0,0.0,0.0,0.0,19,True,True,False,False,False,False,True,Saudi_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-10-31 16:45:00
2017-2018,9,1,0,1,3,5,8,4,1,0,0,6,4,3,2,9,6,18,15,46,54,Prince Mohamed bin Fahd Stadium,"Omar Ben Al-Khatab Street, Dammam",4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1509546900,5068,0,100,0,574,-1,1,-1,-1,-1,-1,-1,-1,2,0,2,1,2,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,100,25,71,Al Quadisiya,Al Taawon,1.2,1.0,1.67,1.25,1.13,1.38,46,0,0.0,0.0,0.0,19,True,False,False,False,False,False,False,Saudi_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-11-01 14:35:00
2017-2018,9,1,2,3,2,8,10,2,2,0,0,7,11,13,7,20,18,11,5,48,52,Prince Abdullah bin Jalawi Sports City Stadium,", Al-Hasa",2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,2,3,0,1509554700,5070,0,75,0,7012,-1,1,-1,-1,-1,-1,-1,-1,0,2,2,0,2,2,-1,0,0,0,0,0.0,0.0,0.0,1,0,0,0,1,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,88,13,63,Al Fateh,Al Ittihad,1.2,1.9,1.75,1.5,1.5,1.13,25,13,0.0,0.0,0.0,19,True,True,True,False,False,False,True,Saudi_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-11-01 16:45:00
2017-2018,9,1,1,2,9,0,9,1,2,0,0,13,7,14,12,27,19,9,15,63,37,Prince Faisal bin Fahd Stadium,"Salah Ad Din Al Ayyubi Road, Al-Malaz, Riyadh",1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,1,2,0,1509554700,-1,0,88,0,8352,-1,1,-1,-1,-1,-1,-1,-1,0,0,1,2,0,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,88,88,63,75,Al Hilal,Al Shabab,2.4,1.5,3.0,2.0,2.71,1.0,13,13,0.0,0.0,0.0,19,True,True,False,False,False,False,True,Saudi_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-11-01 16:45:00
2017-2018,9,1,3,4,2,5,7,4,3,0,0,5,3,3,1,8,4,17,12,44,56,Prince Mohammed bin Abdul Aziz Stadium,"Universities Road, Medina",4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,2,0,1,1,3,1509813900,5072,0,59,0,2408,-1,1,-1,-1,-1,-1,-1,-1,0,1,4,2,1,6,-1,0,0,0,0,0.0,0.0,0.0,0,1,0,1,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,84,42,67,Ohod,Al Faisaly,0.82,1.7,0.5,1.33,0.63,1.63,59,17,0.0,0.0,0.0,19,True,True,True,True,False,False,True,Saudi_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-11-04 16:45:00
2017-2018,10,0,0,0,10,4,14,1,1,0,0,8,9,6,4,14,13,9,6,59,41,Prince Saud bin Jalawi Stadium,"Damman Al-Khobar Coastal Road, Khobar",1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1510842600,-1,0,88,0,820,-1,1,-1,-1,-1,-1,-1,-1,1,0,0,1,1,1,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,63,88,13,50,Al Quadisiya,Al Batin,1.2,1.4,2.0,2.25,1.33,1.63,38,13,0.0,0.0,0.0,19,False,False,False,False,False,False,False,Saudi_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-11-16 14:30:00
2017-2018,10,1,0,1,6,3,9,2,3,0,0,4,4,7,7,11,11,15,9,50,50,Prince Mohammed bin Abdul Aziz Stadium,"Universities Road, Medina",2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1510850400,5063,0,71,0,1200,-1,1,-1,-1,-1,-1,-1,-1,2,1,0,2,3,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,71,100,34,75,Ohod,Al Ittifaq,0.82,0.91,0.33,1.25,0.56,1.22,29,0,0.0,0.0,0.0,19,True,False,False,False,False,False,False,Saudi_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-11-16 16:40:00
2017-2018,10,0,5,5,0,4,4,1,1,0,0,5,13,10,17,15,30,13,13,45,55,Prince Abdullah bin Abdul Aziz Stadium (King Abdullah Sport City Stadium) (Buraydah (Buraidah)),,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,4,4,1,1510936800,5069,0,88,0,3866,-1,1,-1,-1,-1,-1,-1,-1,1,0,0,1,1,1,-1,0,0,0,0,0.0,0.0,0.0,0,1,0,1,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,88,75,88,Al Raed,Al Nassr,0.8,1.2,0.67,2.0,0.63,1.63,25,13,0.0,0.0,0.0,19,True,True,True,True,True,False,False,Saudi_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-11-17 16:40:00
2017-2018,10,1,1,2,8,5,13,1,2,0,0,12,6,7,7,19,13,11,9,56,44,King Abdullah Sports City,", Jeddah",1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,1,2,0,1510936800,-1,0,88,0,25213,-1,1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,59,88,59,71,Al Ittihad,Al Shabab,0.89,1.5,0.75,1.67,1.33,1.0,42,13,0.0,0.0,0.0,19,True,True,False,False,False,False,True,Saudi_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-11-17 16:40:00
2017-2018,10,1,3,4,5,7,12,0,1,0,0,8,3,5,4,13,7,7,15,61,39,King Salman bin Abdulaziz Sport City Stadium,", Al Majma'ah",0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,2,0,1,1,3,1511016600,5064,0,50,0,279,-1,1,-1,-1,-1,-1,-1,-1,0,0,0,1,0,1,-1,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,1,1,0,1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,75,25,50,Al Feiha,Al Fateh,1.7,1.44,1.0,1.25,0.78,1.33,63,25,0.0,0.0,0.0,19,True,True,True,True,False,False,True,Saudi_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-11-18 14:50:00
2017-2018,10,1,1,2,4,4,8,1,3,0,0,5,2,1,3,6,5,12,16,53,47,Prince Abdullah bin Abdul Aziz Stadium (King Abdullah Sport City Stadium) (Buraydah (Buraidah)),,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,1,0,1,1,1511109600,-1,0,88,0,4372,-1,1,-1,-1,-1,-1,-1,-1,0,2,1,1,2,2,-1,0,0,0,0,0.0,0.0,0.0,1,0,0,0,1,0,1,1,0,1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,88,88,38,63,Al Taawon,Al Ahli,1.8,1.7,1.5,2.25,1.22,2.22,13,13,0.0,0.0,0.0,19,True,True,False,False,False,False,True,Saudi_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-11-19 16:40:00
2017-2018,11,3,1,4,5,2,7,2,4,0,0,5,3,6,2,11,5,15,11,49,51,King Salman bin Abdulaziz Sport City Stadium,", Al Majma'ah",2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,2,1,3,1,1511448300,5071,0,90,0,402,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,3,2,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,90,45,45,Al Feiha,Al Shabab,1.7,1.5,0.8,1.5,0.7,1.0,45,10,0.0,0.0,0.0,19,True,True,True,True,False,False,True,Saudi_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-11-23 14:45:00
2017-2018,11,2,2,4,7,3,10,3,2,0,0,3,8,1,2,4,10,15,13,54,46,Prince Abdullah bin Abdul Aziz Stadium (King Abdullah Sport City Stadium) (Buraydah (Buraidah)),,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,1,2,3,1,1511448600,-1,0,63,0,3522,-1,1,-1,-1,-1,-1,-1,-1,1,0,2,2,1,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,84,46,84,Al Raed,Ohod,0.8,0.75,0.5,0.67,0.56,0.8,25,17,0.0,0.0,0.0,19,True,True,True,True,False,False,True,Saudi_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-11-23 14:50:00
2017-2018,11,1,0,1,11,5,16,3,3,0,0,12,5,4,5,16,10,21,18,49,51,Prince Faisal bin Fahd Stadium,"Salah Ad Din Al Ayyubi Road, Al-Malaz, Riyadh",3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1511455200,5069,0,90,0,15523,-1,1,-1,-1,-1,-1,-1,-1,0,1,3,2,1,5,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,100,35,80,Al Nassr,Al Ittihad,2.0,1.9,1.25,1.8,1.78,1.3,0,0,0.0,0.0,0.0,19,True,False,False,False,False,False,False,Saudi_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-11-23 16:40:00
2017-2018,11,3,0,3,9,4,13,0,1,0,0,4,2,3,2,7,4,12,11,52,48,King Abdullah Sports City,", Jeddah",0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,2,0,2,1,1511541600,5062,0,70,0,7510,-1,1,-1,-1,-1,-1,-1,-1,0,0,0,1,0,1,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,70,90,20,70,Al Ahli,Al Quadisiya,2.56,0.56,2.2,0.8,2.1,1.3,30,10,0.0,0.0,0.0,19,True,True,True,False,False,False,False,Saudi_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-11-24 16:40:00
